Data-Type,Emission,Region,Sector,Start-Year,End-Year,Source/Comment
Emissions,All,Japan,All,1950,2010,"REAS ver 3 preliminary version-20150112 (update to Kurokawa et al. 2013, Atmos. Chem. Phys., 13, 11019Ð11058, 2013)"
