"iso","sector","fuel","units","X1750","X1751","X1752","X1753","X1754","X1755","X1756","X1757","X1758","X1759","X1760","X1761","X1762","X1763","X1764","X1765","X1766","X1767","X1768","X1769","X1770","X1771","X1772","X1773","X1774","X1775","X1776","X1777","X1778","X1779","X1780","X1781","X1782","X1783","X1784","X1785","X1786","X1787","X1788","X1789","X1790","X1791","X1792","X1793","X1794","X1795","X1796","X1797","X1798","X1799","X1800","X1801","X1802","X1803","X1804","X1805","X1806","X1807","X1808","X1809","X1810","X1811","X1812","X1813","X1814","X1815","X1816","X1817","X1818","X1819","X1820","X1821","X1822","X1823","X1824","X1825","X1826","X1827","X1828","X1829","X1830","X1831","X1832","X1833","X1834","X1835","X1836","X1837","X1838","X1839","X1840","X1841","X1842","X1843","X1844","X1845","X1846","X1847","X1848","X1849","X1850","X1851","X1852","X1853","X1854","X1855","X1856","X1857","X1858","X1859","X1860","X1861","X1862","X1863","X1864","X1865","X1866","X1867","X1868","X1869","X1870","X1871","X1872","X1873","X1874","X1875","X1876","X1877","X1878","X1879","X1880","X1881","X1882","X1883","X1884","X1885","X1886","X1887","X1888","X1889","X1890","X1891","X1892","X1893","X1894","X1895","X1896","X1897","X1898","X1899","X1900","X1901","X1902","X1903","X1904","X1905","X1906","X1907","X1908","X1909","X1910","X1911","X1912","X1913","X1914","X1915","X1916","X1917","X1918","X1919","X1920","X1921","X1922","X1923","X1924","X1925","X1926","X1927","X1928","X1929","X1930","X1931","X1932","X1933","X1934","X1935","X1936","X1937","X1938","X1939","X1940","X1941","X1942","X1943","X1944","X1945","X1946","X1947","X1948","X1949","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975"
"gbr","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","69","76.25","83.5","90.75","98","105.25","112.5","119.75","127","139.1","151.2","163.3","175.4","187.5","199.6","211.7","223.8","235.9","248","254.833333333333","261.666666666667","268.5","275.333333333333","282.166666666667","289","295.833333333333","302.666666666667","309.5","316.333333333333","323.166666666667","330","352","374","403.333333333333","432.666666666667","462","526.5","591","646.5","702","714","701","688","695.666666666667","703.333333333333","711","863.5","1016","1079.25","1142.5","1205.75","1269","1419","1524","1117","1235","1386","1537","1784.5","2032","2116.33333333333","2200.66666666667","2285","2514.5","2744","2931.5","3119","3270","3644","3718","3511","3773","3888","3772","4006","4582","4845","4882","4597","4837","5050","5533","6059","6733","6850","6671","6087","6467","6661","6715","6483","6091","7873","8275","8725","8666","7937","7534","7122","7681","8127","8457","8031","7525","6817","7089","7546","7827","8799","8937","8748","9572","9104","8056","8818","9078","8834","9762","10347","10276","902","9685","10173","9679","8891","10425","9067","8864","9062","9488","9253","7536","8164","2658","4981","7560","7424","6362","2497","7410","6716","7711","6291","3834","3631","4202","6065","6527","7845","8629","6869","8108","8337","7512","7850","7302","6845","7221","7886","7910","9425","9651","9788","9824","10900","11354","12074","12670","13381","14512","13183","12785","16016","14984","13912","14825","17551","17740","15962","15396","16696","16653","17677","16561","15453","14345","13237","12129"
"hun","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","28","28","28","32","30","40","39.5","39","38.5","38","37","59","58","63","72","87","92","97","88","85","98","108","117","101","97","95","132","127","124","133","147","163","162","160","127","129","141","118","144","164","176","176","195","216","235","193","204","239","299","305","310","319","330","349","401","420","469","471","456","451","435","416","388","421","420","440","523","530","502","518","553","623","494","388","453","447","48.7159049360146","57.6248628884826","66.5338208409506","71","98","124","116","93","189","300","285","368","257","160","66","93","140","186","306","358","335","409","427","448","418","417","296","44","160","301","384","420","465","534","631","734","857","883","768","837","1100","1121","1259","1320","1397","1399","1499","1584","1640","1669","1659","1762","1837","1913.8","1992.6","2071.4","2150.2","2229"
"ind","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63.4","126.8","190.2","253.6","317","434","551","668","785","902","961.4","1020.8","1080.2","1139.6","1199","1257.2","1315.4","1373.6","1431.8","1490","1600.8","1711.6","1822.4","1933.2","2044","1920.8","1797.6","1674.4","1551.2","1428","1484","1540","1596","1652","1708","1751.4","1794.8","1838.2","1881.6","1925","2395","2865","3335","3805","4275","4844.8","5414.6","5984.4","6554.2","7124","7122.8","7121.6","7120.4","7119.2","7118","7406","7694","7982","8270","8558"
"ita","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","29","24","21","17","20","22","20","18","20","17","24","29","29","28","19","16","19","12","17","28","25","24","18","16","12","12","12","13","14","12","13","8","10","9","7","8","12","19","24","16","31","75","89","143","135","112","113","208","353","303","380","427","385","378","467","471","314","240","88","61","158","236","304","482","513","489","507","671","537","510","461","518","529","633","762","801","864","1005","1062","1038","887","648","233","65","177","318","449","393","504","953","1102","1222","1256","1625","1873","2072","2060","2098","2683","3056","3556","3741","3498","5488","6289","7294","7826","7781","8332","8935.6","9539.2","10142.8","10746.4","11350"
"jpn","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","12","18","24","30","35","40","45","50","55","58.4","61.8","65.2","68.6","72","121.8","171.6","221.4","271.2","321","362.8","404.6","446.4","488.2","530","563.4","596.8","630.2","663.6","697","795.2","893.4","991.6","1089.8","1188","1343.4","1498.8","1654.2","1809.6","1965","2303.6","2642.2","2980.8","3319.4","3658","3123.2","2588.4","2053.6","1518.8","984","1247","1510","1773","2036","2299","2924.4","3549.8","4175.2","4800.6","5426","6809","8192","9575","10958","12341","15504.8","18668.6","21832.4","24996.2","28160","36470.8","44781.6","53092.4","61403.2","69714","73633.4","77552.8","81472.2","85391.6","89311"
"kaz","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.91853148685056","3.77205009267182","3.87474270857761","3.97725087675552","3.86672967940282","4.11084749082143","4.3190967625123","4.38549010598212","4.41645068987781","4.34149132995844","4.51354459887072","4.8257788743223","4.25770115824544","4.71022205772733","4.56489181530478","4.73560191686233","4.3102701862524","4.55097380087131","4.82619939403785","5.38041325192246","5.58453654977665","5.82265249515703","5.57269812924059","5.32331225856686","5.561081527803","5.17342385025888","5.06408351913897","4.98965317891083","5.01925593107099","5.04883558651583","4.97475179848002","4.98265736675602","4.58036410026836","4.42036957914337","4.16061922161337","4.24012253157874","4.31886587753754","4.39686368269683","4.20899637749914","4.35282297172109","4.42964940578805","5.18821271819563","4.96496905907904","4.80878082441919","4.49385669881716","5.04439807507377","4.9857598497413","5.81228733953498","5.5932556822075","5.87672766481521","5.8152683953131","5.94790112942254","5.26073810985934","4.74163898572284","4.91334581330358","5.080672262472","5.18649625436516","5.40292258849722","5.05543929413595","5.02018086935505","5.14941477194216","4.84733204992522","5.06038905637166","5.08368100651184","4.92058835036226","4.94457750113979","5.65183745785518","5.09648174679787","5.1452495647303","4.90931259516716","5.85798036581877","5.24970760407645","5.38321149183894","5.88440075704054","5.64080829063543","6.05461737052555","6.17268019378832","5.01637513973467","6.44762767555113","6.23549223171141","6.77904713370086","7.26762732820381","5.6913927865476","6.31630067623755","6.78117422883237","6.77081553479526","6.87331741516071","6.50311946804475","7.30255476234963","7.40428237066934","8.04360649998393","8.14363421181621","9.18167049674195","8.82202785844838","8.89499808605105","10.1504034444281","10.6120323090683","9.67482210841999","10.2044574864026","10.6655571189036","11.1553599761178","11.7300172878083","11.9569322527109","12.0588379155744","12.7870967527865","13.266296069316","13.3689178944007","15.463985594517","16.858559858237","18.7638562310392","23.5416960735037","26.009785670142","28.3030327341889","30.8891645974165","36.4295589431937","40.4266454757116","45.8416201542643","53.9637869940498","65.2500557093458","79.9942394400847","87.7656195612437","85.9349102454756","78.0285653315816","74.8641263142904","89.5648621260937","82.505664980324","82.2131567065877","85.3623394969162","85.6374309626302","87.9707856914206","92.5531645363448","113.695373748673","138.003938611426","143.682909051761","146.189257644909","137.779998421334","144.108811398","116.110625617257","24.1637064547729","4.88924654106679","5.00115636590067","5.07032713059102","7.84004263724821","13.7445550991897","29.4707660316407","57.8540036246947","97.8245923493579","132.091655742367","147.076610761421","180.997572810834","224.424665617471","223.656822153169","287.06566155521","335.91943022291","499.321677975379","605.49036875408","706.471719530278","718.878881260226","734.910191777505","735.990825689626","762.892264602419","693.119205686737","624.604619583109","557.362106649783","491.405463926204","426.748688701326","472.61179924839","531.558544981547","643.125978799477","757.705863643141","875.548752087076","1004.77004197429","1166.26981506658","1302.6299951404","1461.18420072633","1670.44704692083","1846.53202728248","1970.48500362358","2169.23473276139","2422.11741824989","2709.17614700031","3027.62236887378","3370.35127354181","3662.06454370721","3972.68734609744","4291.6670955546","4626.97314620224","4991.44327334377","5317.02767322794","5567.05540108665","5919.30641734444","6214.88749484993","6513.11846048238","6812.25015422993","7109.51209278909","7402.81488844708"
"kor","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.8","39.6","59.4","79.2","99","109.2","119.4","129.6","139.8","150","162.2","174.4","186.6","198.8","211","229.4","247.8","266.2","284.6","303","270.2","237.4","204.6","171.8","139","111.2","83.4","55.6","27.8","26.5764705882353","25.3529411764706","24.1294117647059","22.9058823529412","21.6823529411765","20.4588235294118","19.2352941176471","18.0117647058824","16.7882352941176","15.5647058823529","14.3411764705882","13.1176470588235","11.8941176470588","10.6705882352941","9.44705882352941","8.22352941176471","7","14","21","28","35","273.6","512.2","750.8","989.4","1228"
"lux","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","12.3333333333333","12.6666666666667","13","14","24","18","19","13","11","12.5","14","15.5","17","15","17","14.7666666666667","12.5333333333333","10.3","7","12","17","22","27","58","80","80","100","130","140","160","250","240","270","231","215","248","261","261","294","377","335","366","420","301","492","524","562","560","545","587","558","680","695","899","870","955","983","971","916","1080","1218","1198","1368","1460","1485","1300","1553","1683","1729","2252","2548","1827","1591","1951","1529","1267","617","693","970","1679","1407","2157","2363","2559","2732","2770","2906","2473","2053","1960","1888","1955","1872","1987","2513","1551","1838","1059","1343","1692","2268","1348","317","1365","1818","2624","2372","2499","3157","3076","2722","2800","3085","3316","3368","3285","3444","3786","3834","3597","3587","4191","4145","3963","3963","4308","4872","4814","4629","4444","4259","4074","3889"
"mex","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.21012658227848","10.420253164557","15.6303797468354","20.8405063291139","26.0506329113924","30.6405063291139","35.2303797468354","39.820253164557","44.4101265822785","49","50.8","52.6","54.4","56.2","58","59","60","61","62","63","68.8","74.6","80.4","86.2","92","115.6","139.2","162.8","186.4","210","213.4","216.8","220.2","223.6","227","244","261","278","295","312","386.2","460.4","534.6","608.8","683","743.4","803.8","864.2","924.6","985","1258.6","1532.2","1805.8","2079.4","2353","2498.8","2644.6","2790.4","2936.2","3082"
"nld","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57.7243842827599","59.2233251864385","60.7222660901172","62.2212069937958","63.7201478974744","65.2190888011531","67.876066929874","70.533045058595","73.1900231873159","75.8470013160368","78.5039794447578","82.8913580246913","87.2787366046249","91.6661151845585","96.053493764492","100.440872344426","102.910020680579","105.379169016732","107.848317352886","110.317465689039","112.786614025193","108.22693488751","103.667255749828","99.1075766121451","94.5478974744626","89.9882183367801","87.7586639092561","85.5291094817321","83.2995550542082","81.0700006266842","78.8404461991602","86.6723569593282","94.5042677194961","102.336178479664","69","118","143","204","258","254","273","257","236","253","258","254","274","312","267","284","169","176","152","94","99","25","187","288","442","434","454","524","539","593","610","670","662","701","917","1139","1346","1456","1571","1708","1947","2364","2209","2588","2821","3461","3594","3669.2","3744.4","3819.6","3894.8","3970"
"nor","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","7","5","4","4","3","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1.54545454545455","2.09090909090909","2.63636363636364","3.18181818181818","3.72727272727273","4.27272727272727","4.81818181818182","5.36363636363636","5.90909090909091","6.45454545454545","7","9","6","6","9","2","3","2","2","26","64","87","97","123","141","154","145","119","103","112","127","130","168","181","174","191","147","123","111","145","124","51","135","146","202","234","226","245","273","278","246","355","452","565","523","623","720","757","724","749","894","1090","1139","1232","1431","1491","1251","1063.1","875.2","687.3","499.4","311.5"
"per","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.8","15.6","23.4","31.2","39","35.2","31.4","27.6","23.8","20","31.4","42.8","54.2","65.6","77","123.2","169.4","215.6","261.8","308"
"pol","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57.3948811700183","59.3144424131627","61.2340036563071","63.1535648994516","65.073126142596","66.9926873857404","71.1005484460695","75.2084095063985","79.3162705667276","83.4241316270567","87.5319926873858","86.1882998171846","84.8446069469835","83.5009140767825","82.1572212065814","80.8135283363803","83.9232175502742","87.0329067641682","90.1425959780621","93.2522851919561","96.3619744058501","91.9853747714808","87.6087751371115","83.2321755027422","78.8555758683729","74.4789762340037","104.654478976234","134.829981718464","165.005484460695","407","412","444","480","520","336","315","327","618","684","706","478","347","199","306","382","396","586","720","880","652","915","1081","1128","1169","1095","219","726","867","1134","1391","1533","1616","1836","2359","2663","3112","3506","3682","3864","4374","4563","4770","5311","5395","5643","5760","5855","6581","6676","6855","7112","7274","7437","7600","7763","7926"
"prk","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.44","78.88","118.32","157.76","197.2","181.36","165.52","149.68","133.84","118","268.8","419.6","570.4","721.2","872","994.6","1117.2","1239.8","1362.4","1485","1668","1851","2034","2217","2400","2768","3136","3504","3872","4240"
"rou","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.661182205972","12.0511882998172","12.4411943936624","12.8312004875076","13.2212065813528","13.6112126751981","14.4458257160268","15.2804387568556","16.1150517976843","16.9496648385131","17.7842778793419","17.5112736136502","17.2382693479586","16.9652650822669","16.6922608165753","16.4192565508836","17.0510664229129","17.6828762949421","18.3146861669714","18.9464960390006","19.5783059110299","18.6890920170628","17.7998781230957","16.9106642291286","16.0214503351615","15.1322364411944","21.2631322364412","27.394028031688","33.5249238269348","12","19","33","31","39","46","64","63","63","70","72","69","26","9","2","62","82","97","127","133","119","112","118","162","226","141","54","66","160.4","186","266.8","320","336","381","448","429","570","583","686","737","846","1014","1099","1511","1706","1924","2019","2198","2456","2992","3477","4210","4688.4","5166.8","5645.2","6123.6","6602"
"rus","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.7077988152738","75.877554697507","78.057482686374","80.2388836187222","78.12147230133","83.1720216733789","87.509006299331","88.9788092425623","89.7315674318709","88.3301700918587","91.9562049920861","98.4627969903935","86.9992929301832","96.385598597396","93.5461617316651","97.182922758052","88.5794926539829","93.6573067637279","99.4594388477871","111.033655464781","115.403588863459","120.502067313068","115.498126890872","110.489646638496","115.5908935384","107.686609899803","105.55976854367","104.154146613231","104.917748033986","105.681533898088","104.273144507195","105.007168483999","97.0501413386062","94.1617726683479","89.0996024898821","91.2809336405413","93.4625473365542","95.6444382155481","92.0294691359191","95.660812015032","97.843138395519","115.24658269181","110.906301466415","108.015097670535","101.498397295862","114.55676780849","113.84013513679","133.4274656541","129.085858280276","136.347556271965","135.631811805798","141.107053845194","126.906215105063","116.273031091335","122.436240231623","128.619953467479","133.349815572974","141.045435089686","133.963279567255","134.999189451745","140.490341067847","133.191687789395","140.027887928852","141.656404720822","138.061869025023","139.687216009913","160.753458160385","145.934239245771","148.314137136235","142.449166797399","171.089919336881","155.408902985262","161.493053510639","178.853029379028","173.67193554397","188.79231047786","194.893821755382","160.346933231036","208.611759029526","204.17457883478","224.604048064733","240.974912527979","188.852504244091","209.742705976099","225.342885673179","225.159315739475","228.728642943516","216.55909837627","243.34673002972","246.902336095981","268.398584221292","268.153617921434","298.513954829632","283.344727914236","282.363525664308","318.611523557443","329.51849127545","297.306234255316","310.454153002814","321.362416802041","333.002886158667","349.071968778146","354.757127976729","356.740929309547","377.22000711036","390.287918811104","392.265410124655","452.571937163465","492.154748791552","546.448848504688","683.976588463143","738.654821547009","786.484198339446","840.686780268345","971.947244202551","1058.23130639367","1178.24744019888","1362.88878724084","1620.38540916124","1954.58897566802","2111.26954604758","2063.56523277271","1870.54749858061","1791.80200702255","2140.36214843593","1968.77795600948","1959.05082636438","2031.36669611259","2035.29730099248","2088.18008555746","2194.35884566622","2581.32058516605","3003.75867808382","3001.3039597668","2933.43914126223","2658.28404247444","2675.65473879405","2076.26457243367","416.457251334787","81.2736488781605","80.2352835649078","81.2876804562793","125.605315633393","220.053325264752","471.523029203316","925.050619124417","1563.17238029666","2109.43868484348","2347.32697308061","2886.99980030701","3577.61838526568","3522.72537504713","4470.4056968931","5175.36513286347","7615.09953494681","9145.78824607315","10573.9984143024","10666.6171488195","10814.674332238","10745.5466803619","11054.8611406544","10094.9207630558","9144.43559682914","8203.50782476352","7272.24110736163","6350.74060964924","7073.60120895654","8002.63819456358","9740.67037752825","11547.058055469","13427.6129439101","15342.0400592059","17551.2488309197","19182.775912771","20958.4820408702","23274.8947122395","24960.8851924804","25833.2659659243","27587.9212541617","29898.9462409175","32485.2674456949","35301.3790543598","38266.3814612309","40564.1914316675","43033.6990160903","45581.2103940602","48312.8133898484","51361.9941064693","54014.3266792246","55888.5475986591","58753.5014481871","61008.5700727964","63262.2276438642","65518.7661315922","67784.0492284747","70062.8335057045"
"srb","2C_Metal-production","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.39175520818154","0.404857389057177","0.417959569932814","0.431061750808452","0.444163931684088","0.457266112559725","0.485304779633587","0.51334344670745","0.541382113781313","0.569420780855176","0.597459447929038","0.588287921316092","0.579116394703147","0.569944868090201","0.560773341477255","0.551601814864309","0.572827347882841","0.594052880901373","0.615278413919904","0.636503946938436","0.657729479956968","0.627856507560516","0.597983535164064","0.568110562767612","0.53823759037116","0.508364617974708","0.714330901339718","0.920297184704726","1.12626346806974","1.33222975143475","4.300135763384","8.60027152676799","11.4670287023573","17.200543053536","10.75033940846","2.150067881692","13.6170965840493","16.4838537596387","20.7839895230226","22.2173681108173","25.0841252864067","27.2341931680987","7.16689293897333","22.2173681108173","23.650746698612","15.050475171844","31.5343289314827","35.8344646948667","83.1359580920906","80.9858902103987","87.4360938554747","71.6689293897333","55.901764923992","40.1346004582507","24.3674359925093","8.600271526768","5.73351435117867","122.553869256444","131.154140783212","144.771237367261","161.971780420797","187.757376451946","206.180851171015","200.83941077946","262.482485853285","377.8724496927","459.280056544666","520.376828369382","549.984375882266","633.490540934376","712.789850760125","728.446987507956","768.255193086377","735.631992081902","744.260740066955","811.809299909857","837.479178671876","862.775079209886","882.139262937919","882.434167379778","942.315998620538","1053.18659654584","1163.8561892803","1274.47259730468","1385.28793872741","1496.52066313486"
