iso,sector,units,X1860,X1861,X1862,X1863,X1864,X1865,X1866,X1867,X1868,X1869,X1870,X1871,X1872,X1873,X1874,X1875,X1876,X1877,X1878,X1879,X1880,X1881,X1882,X1883,X1884,X1885,X1886,X1887,X1888,X1889,X1890,X1891,X1892,X1893,X1894,X1895,X1896,X1897,X1898,X1899,X1900,X1901,X1902,X1903,X1904,X1905,X1906,X1907,X1908,X1909,X1910,X1911,X1912,X1913,X1914,X1915,X1916,X1917,X1918,X1919,X1920,X1921,X1922,X1923,X1924,X1925,X1926,X1927,X1928,X1929,X1930,X1931,X1932,X1933,X1934,X1935,X1936,X1937,X1938,X1939,X1940,X1941,X1942,X1943,X1944,X1945,X1946,X1947,X1948,X1949,X1950,X1951,X1952,X1953,X1954,X1955,X1956,X1957,X1958,X1959,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004
cze,3D_Soil-emissions,Tg N/y/cap,1.40E-05,1.39E-05,1.38E-05,1.37E-05,1.36E-05,1.35E-05,1.34E-05,1.33E-05,1.32E-05,1.31E-05,1.30E-05,1.29E-05,1.28E-05,1.27E-05,1.27E-05,1.26E-05,1.25E-05,1.24E-05,1.23E-05,1.22E-05,1.22E-05,1.21E-05,1.20E-05,1.20E-05,1.19E-05,1.18E-05,1.18E-05,1.17E-05,1.16E-05,1.16E-05,2.30E-05,2.29E-05,2.27E-05,2.25E-05,2.23E-05,3.32E-05,3.30E-05,3.27E-05,3.25E-05,3.23E-05,4.27E-05,4.24E-05,4.20E-05,4.17E-05,4.13E-05,4.10E-05,4.07E-05,5.05E-05,5.01E-05,5.96E-05,5.91E-05,6.91E-05,6.92E-05,6.92E-05,7.92E-05,7.93E-05,8.93E-05,8.94E-05,8.95E-05,9.96E-05,9.97E-05,0.000108948,0.000118118,0.00013696,0.000145848,0.000164293,0.000172909,0.000181422,0.000189834,0.000207582,0.000206362,0.000208571,0.000201245,0.000203447,0.000205697,0.000207998,0.000230384,0.000253282,0.000276711,0.000300688,0.000325233,0.000348516,0.000361478,0.000385318,0.000409482,0.000423125,0.000447881,0.000472978,0.00048735,0.000513077,0.000539167,0.000610769,0.000680853,0.00074998,0.000818687,0.000887408,0.000945774,0.001004544,0.001063459,0.001122032,0.001179715,0.001340019,0.001487693,0.00164423,0.001790599,0.001948794,0.002201489,0.002456995,0.002714102,0.002969754,0.003220779,0.003475511,0.00371345,0.003955074,0.004181524,0.004414324,0.004702419,0.004995662,0.005277309,0.005571313,0.005861967,0.006017144,0.006172358,0.00634405,0.006507893,0.006679155,0.006837126,0.007002032,0.007154913,0.00731642,0.007468252,0.007493871,0.007528598,0.007554374,0.007592288,0.007624167,0.007766289,0.007911702,0.008050125,0.00819997,0.008350377,0.008463275,0.008586631,0.008695783,0.008803293
deu,3D_Soil-emissions,Tg N/y/cap,2.77E-06,2.75E-06,2.73E-06,2.70E-06,2.68E-06,2.66E-06,2.63E-06,2.61E-06,2.59E-06,2.57E-06,2.55E-06,2.52E-06,2.49E-06,2.47E-06,2.44E-06,2.42E-06,2.39E-06,2.37E-06,2.34E-06,2.32E-06,2.30E-06,2.28E-06,2.26E-06,2.24E-06,2.22E-06,2.20E-06,2.18E-06,2.16E-06,2.14E-06,2.12E-06,4.20E-06,4.14E-06,4.08E-06,4.03E-06,3.97E-06,5.88E-06,5.81E-06,5.73E-06,5.66E-06,5.59E-06,7.35E-06,7.24E-06,7.12E-06,7.01E-06,6.91E-06,6.81E-06,6.71E-06,8.26E-06,8.14E-06,9.63E-06,9.50E-06,1.11E-05,1.11E-05,1.12E-05,1.28E-05,1.28E-05,1.45E-05,1.45E-05,1.46E-05,1.62E-05,1.63E-05,1.78E-05,1.92E-05,2.23E-05,2.37E-05,2.67E-05,2.81E-05,2.94E-05,3.08E-05,3.36E-05,3.34E-05,3.31E-05,3.14E-05,3.11E-05,3.09E-05,3.07E-05,3.34E-05,3.60E-05,3.86E-05,4.12E-05,4.37E-05,4.66E-05,4.81E-05,5.10E-05,5.39E-05,5.54E-05,5.84E-05,6.13E-05,6.28E-05,6.58E-05,6.88E-05,7.84E-05,8.80E-05,9.76E-05,0.000107019,0.000116387,0.000124261,0.000132027,0.00013966,0.000147131,0.000154414,0.000175066,0.000193969,0.000213845,0.000232062,0.000251346,0.000282139,0.000312553,0.000342735,0.000372894,0.000403233,0.000435199,0.000466327,0.000499156,0.000531037,0.000564402,0.000605564,0.000648203,0.000689816,0.000733031,0.000775337,0.000798817,0.000821206,0.000844735,0.00086635,0.00088823,0.000907664,0.000927253,0.000944375,0.000961602,0.000976466,0.000973784,0.000971578,0.00096807,0.000966668,0.000965534,0.000979593,0.000995197,0.00101085,0.001028477,0.00104645,0.00105978,0.001074666,0.001088642,0.001104181
dji,3D_Soil-emissions,Tg N/y/cap,0.00369995,0.003692415,0.00368491,0.003677436,0.003669991,0.003662577,0.003655193,0.003647839,0.003640514,0.003633218,0.003625951,0.003618567,0.003611212,0.003603887,0.003596592,0.003589326,0.003582089,0.003574882,0.003567703,0.003560554,0.003553432,0.003546195,0.003538988,0.003531809,0.00352466,0.003517539,0.003510447,0.003503384,0.003496349,0.003489342,0.006964728,0.006950543,0.006936416,0.006922346,0.006908333,0.010341565,0.010320715,0.010299949,0.010279267,0.010258667,0.013650866,0.013623064,0.013595375,0.013567798,0.013540333,0.013512979,0.013485735,0.01682325,0.016789469,0.020106987,0.020066773,0.022952191,0.022510803,0.022086071,0.024773794,0.024323361,0.026875143,0.026403649,0.025948414,0.0283429,0.027870518,0.030056441,0.03215829,0.036810118,0.038709053,0.043072619,0.044791904,0.046450864,0.048052618,0.051961983,0.05109595,0.050094069,0.046897507,0.046012648,0.045160562,0.044339461,0.047695083,0.050932965,0.054059195,0.057079451,0.059999032,0.062617586,0.063274414,0.065732354,0.06809926,0.068620594,0.070851392,0.073003916,0.073413721,0.075449849,0.077418106,0.086875484,0.095755853,0.104114798,0.111967235,0.119263155,0.124479006,0.128895703,0.132278597,0.134393408,0.135109283,0.145764359,0.152866242,0.159010952,0.162663593,0.16614041,0.175798418,0.183405249,0.189376411,0.194141076,0.197911904,0.20192478,0.204785394,0.206260234,0.203746399,0.198053367,0.191457612,0.183342819,0.175527963,0.170704289,0.168821039,0.16627389,0.166084893,0.166960204,0.166094481,0.162703379,0.156295725,0.14869276,0.141037254,0.135108534,0.13104311,0.126744165,0.124070468,0.122181113,0.120791902,0.119199608,0.119132148,0.119012199,0.118724365,0.118623461,0.118605739,0.118105731,0.117779784,0.117358483,0.117111578
dma,3D_Soil-emissions,Tg N/y/cap,0.00398142,0.003944929,0.0039091,0.003873917,0.003839361,0.003805416,0.003772067,0.003739296,0.00370709,0.003675435,0.003644315,0.00363491,0.003625553,0.003616244,0.003606983,0.003597769,0.003588603,0.003579482,0.003570408,0.00356138,0.003552398,0.003658314,0.003770739,0.003890294,0.004017678,0.004153686,0.004299226,0.004455335,0.004623209,0.004804228,0.01,0.009611184,0.009251472,0.008917714,0.008607199,0.012476371,0.012070227,0.011689692,0.011332418,0.010996335,0.014239482,0.013970472,0.013711437,0.013461833,0.013221154,0.01298893,0.012764723,0.015685156,0.015423444,0.018204386,0.017910448,0.020692917,0.020494203,0.020299269,0.022980581,0.022766079,0.025374986,0.025142474,0.024914184,0.027433337,0.02718869,0.030082142,0.033009573,0.03873863,0.04175228,0.047602077,0.050705264,0.053845995,0.057024956,0.063111556,0.063500394,0.060355148,0.054892828,0.052418989,0.05015851,0.048084929,0.050573702,0.052872414,0.055002037,0.056980566,0.058823529,0.062809169,0.064910023,0.068938708,0.07299214,0.075143785,0.079241447,0.083364514,0.085568486,0.089737012,0.093931626,0.106370634,0.118551379,0.130323921,0.141553362,0.152134465,0.160230444,0.167752644,0.174816097,0.181602172,0.188283125,0.211354141,0.232318018,0.254291163,0.273775442,0.293674467,0.325767288,0.356076948,0.385272733,0.414459067,0.444594519,0.477880558,0.51159095,0.547773364,0.582083525,0.615888252,0.655214183,0.693356581,0.728727488,0.766119883,0.804641961,0.826523031,0.850095785,0.877591973,0.905477329,0.935632808,0.9654228,0.997678532,1.028671787,1.059768114,1.087017821,1.092464255,1.096114289,1.096833088,1.099871098,1.104151779,1.127259438,1.153259088,1.179315741,1.205974078,1.229925803,1.24461671,1.257771538,1.267521197,1.278350515
dnk,3D_Soil-emissions,Tg N/y/cap,5.90E-05,5.83E-05,5.77E-05,5.70E-05,5.64E-05,5.58E-05,5.52E-05,5.46E-05,5.41E-05,5.35E-05,5.30E-05,5.24E-05,5.19E-05,5.14E-05,5.09E-05,5.04E-05,4.99E-05,4.94E-05,4.90E-05,4.85E-05,4.81E-05,4.76E-05,4.71E-05,4.66E-05,4.62E-05,4.57E-05,4.53E-05,4.48E-05,4.44E-05,4.40E-05,8.72E-05,8.62E-05,8.52E-05,8.42E-05,8.33E-05,0.000123584,0.000122239,0.000120924,0.000119636,0.000118376,0.000156189,0.000154883,0.000153599,0.000152336,0.000151093,0.000149871,0.000148668,0.000184356,0.0001829,0.00021776,0.000216067,0.000248101,0.000244248,0.000240512,0.00027073,0.000266713,0.000295664,0.000291403,0.000287263,0.00031471,0.000310362,0.000337968,0.000365025,0.000421668,0.000447381,0.000502134,0.000526585,0.000550572,0.000574109,0.000625647,0.000619882,0.000614802,0.000582086,0.000577393,0.000572775,0.00056823,0.000617447,0.000665896,0.000713594,0.000760558,0.000806805,0.00084944,0.000865689,0.000906778,0.000946994,0.000961706,0.001000515,0.001038526,0.001051857,0.001088584,0.001124577,0.001276599,0.001426856,0.001575651,0.001723186,0.00186954,0.001992264,0.002113786,0.002233724,0.002351582,0.002466868,0.002795979,0.003097321,0.003414313,0.003704883,0.004012384,0.004503606,0.004988365,0.00546724,0.005940776,0.006409583,0.0068945,0.007355968,0.007835294,0.008293782,0.008772469,0.009370149,0.009988312,0.010589496,0.011215176,0.011828002,0.012156555,0.012473623,0.012815088,0.013137039,0.01347438,0.013786314,0.01411162,0.01440981,0.014718864,0.014999031,0.015016562,0.015044561,0.01504634,0.015063359,0.015059487,0.015263448,0.01546426,0.015645406,0.015847622,0.016053851,0.016191371,0.016352962,0.016496522,0.016652327
dom,3D_Soil-emissions,Tg N/y/cap,0.000434082,0.000423494,0.000413411,0.000403797,0.00039462,0.00038585,0.000377462,0.000369431,0.000361735,0.000354352,0.000347265,0.000338795,0.000330729,0.000323038,0.000315696,0.00030868,0.00030197,0.000295545,0.000289388,0.000283482,0.000277812,0.00026971,0.000262068,0.000254846,0.000248012,0.000241534,0.000235387,0.000229544,0.000223985,0.000218689,0.000427274,0.0004151,0.000403601,0.000392721,0.000382413,0.000558948,0.000545009,0.000531748,0.000519117,0.000507071,0.000660764,0.000645017,0.000630004,0.000615674,0.000601981,0.000588884,0.000576345,0.000705411,0.000691004,0.000812608,0.000796663,0.00089795,0.000868523,0.000840963,0.000931542,0.000903747,0.000987258,0.000959459,0.000933183,0.001009231,0.000983027,0.00104248,0.001097808,0.001237845,0.001283249,0.001408662,0.001446097,0.001481319,0.001514519,0.001619479,0.001575511,0.001540752,0.001438971,0.001408566,0.00137942,0.001351455,0.001450754,0.001546183,0.001637965,0.001726305,0.001811393,0.001857359,0.001845778,0.001887418,0.0019263,0.001913622,0.001949275,0.00198278,0.001969563,0.002000588,0.002029899,0.002255566,0.002462997,0.002653029,0.002826644,0.002984903,0.003094112,0.003192409,0.003280681,0.003359757,0.003430439,0.003787101,0.004089427,0.004397262,0.004656779,0.00492401,0.005398142,0.005842273,0.006258785,0.006649823,0.007017366,0.007384832,0.007710189,0.008037735,0.008327571,0.00862147,0.00901391,0.009405257,0.009759142,0.01011288,0.010431601,0.010481879,0.010511915,0.010555351,0.010580058,0.010618203,0.01063903,0.010673174,0.010690518,0.010719955,0.010732711,0.010565656,0.010417014,0.010260839,0.010125045,0.009984263,0.009988649,0.009995744,0.009992316,0.010001049,0.010008615,0.009968809,0.009940801,0.009902139,0.009875868
dza,3D_Soil-emissions,Tg N/y/cap,2.20E-05,2.17E-05,2.15E-05,2.13E-05,2.11E-05,2.09E-05,2.07E-05,2.05E-05,2.03E-05,2.01E-05,1.99E-05,1.97E-05,1.96E-05,1.94E-05,1.92E-05,1.90E-05,1.89E-05,1.87E-05,1.85E-05,1.84E-05,1.82E-05,1.81E-05,1.79E-05,1.78E-05,1.76E-05,1.75E-05,1.73E-05,1.72E-05,1.71E-05,1.69E-05,3.36E-05,3.33E-05,3.31E-05,3.28E-05,3.26E-05,4.85E-05,4.81E-05,4.78E-05,4.74E-05,4.71E-05,6.23E-05,6.18E-05,6.14E-05,6.09E-05,6.05E-05,6.00E-05,5.96E-05,7.39E-05,7.34E-05,8.74E-05,8.68E-05,0.000100574,9.99E-05,9.92E-05,0.000112563,0.000111792,0.00012491,0.000124066,0.000123233,0.000136012,0.000135111,0.000147644,0.000160013,0.00018547,0.000197435,0.000222325,0.000233903,0.000245334,0.000256622,0.000280519,0.000278777,0.000277055,0.000262839,0.000261236,0.000259652,0.000258087,0.000280974,0.000303588,0.000325934,0.000348018,0.000369843,0.000391414,0.000400943,0.000422088,0.000442991,0.000452064,0.000472561,0.000492828,0.000501471,0.000521352,0.000541013,0.000608413,0.000672714,0.000733618,0.000790883,0.000844378,0.00088418,0.000920874,0.000954771,0.000986269,0.00101574,0.001131097,0.001231806,0.001334988,0.00142323,0.001512637,0.001664064,0.001804676,0.001935336,0.002057346,0.002171816,0.002286079,0.002386667,0.002486645,0.002572765,0.002657235,0.002769014,0.002877302,0.002970515,0.003059577,0.003133771,0.003123799,0.003105605,0.003090216,0.003069354,0.003053278,0.003033396,0.003018661,0.003001038,0.002989191,0.002975414,0.002914785,0.002862302,0.00281077,0.002767786,0.002726238,0.002726793,0.002730219,0.002732648,0.002739989,0.002748234,0.002744512,0.002744574,0.002741173,0.002739415
ecu,3D_Soil-emissions,Tg N/y/cap,0.000109349,0.000108184,0.000107043,0.000105927,0.000104833,0.000103761,0.000102712,0.000101683,0.000100675,9.97E-05,9.87E-05,9.73E-05,9.60E-05,9.47E-05,9.34E-05,9.22E-05,9.10E-05,8.98E-05,8.86E-05,8.75E-05,8.64E-05,8.56E-05,8.47E-05,8.39E-05,8.31E-05,8.23E-05,8.15E-05,8.08E-05,8.00E-05,7.93E-05,0.000157143,0.000155587,0.000154062,0.000152566,0.000151099,0.00022449,0.000222372,0.000220294,0.000218254,0.000216252,0.000285714,0.000281026,0.000276489,0.000272096,0.000267841,0.000263717,0.000259717,0.000319797,0.00031509,0.000372624,0.000367296,0.000423596,0.000418792,0.000414096,0.000468005,0.000462872,0.000515081,0.000509553,0.000504143,0.000554273,0.00054851,0.000597769,0.000646123,0.00074695,0.000793086,0.000890798,0.000934843,0.000978114,0.001020633,0.001113008,0.001103486,0.001060601,0.000974518,0.000939376,0.000906681,0.000876184,0.000928404,0.000977331,0.00102327,0.001066484,0.00110721,0.001151084,0.001158868,0.001199628,0.001238607,0.001244021,0.001280438,0.001315362,0.001318907,0.001351697,0.001383221,0.001544443,0.001696301,0.001838955,0.001972562,0.002097293,0.002188754,0.0022731,0.002350567,0.002421421,0.002485949,0.002758262,0.002991964,0.003229886,0.003431729,0.003638012,0.003995788,0.004329816,0.004641498,0.004932335,0.00520377,0.005473024,0.005708768,0.005943814,0.006148682,0.006354301,0.006630081,0.006902411,0.007144788,0.007384867,0.007597366,0.007613164,0.007613546,0.007622399,0.007615813,0.007616645,0.007602795,0.007596696,0.007577641,0.007567117,0.007545445,0.007398919,0.007267177,0.007131639,0.007011135,0.006887765,0.006864393,0.006842772,0.006815256,0.006799105,0.006786186,0.006745637,0.006716617,0.006681917,0.006654505
egy,3D_Soil-emissions,Tg N/y/cap,2.04E-05,2.01E-05,1.98E-05,1.96E-05,1.93E-05,1.91E-05,1.88E-05,1.86E-05,1.83E-05,1.81E-05,1.79E-05,1.76E-05,1.74E-05,1.71E-05,1.69E-05,1.67E-05,1.65E-05,1.62E-05,1.60E-05,1.58E-05,1.56E-05,1.50E-05,1.45E-05,1.40E-05,1.35E-05,1.31E-05,1.27E-05,1.23E-05,1.19E-05,1.16E-05,2.25E-05,2.20E-05,2.16E-05,2.11E-05,2.07E-05,3.05E-05,2.99E-05,2.93E-05,2.88E-05,2.83E-05,3.71E-05,3.66E-05,3.61E-05,3.57E-05,3.53E-05,3.49E-05,3.45E-05,4.26E-05,4.21E-05,4.99E-05,4.94E-05,5.69E-05,5.63E-05,5.57E-05,6.29E-05,6.22E-05,6.92E-05,6.85E-05,6.78E-05,7.45E-05,7.38E-05,8.03E-05,8.67E-05,0.000100051,0.000106098,0.000119025,0.00012476,0.000130382,0.000135892,0.000148024,0.000146595,0.000144567,0.000136113,0.000134281,0.000132498,0.000130761,0.000141362,0.000151691,0.000161761,0.000171579,0.000181156,0.000188671,0.00019027,0.000197284,0.000204013,0.000205212,0.000211523,0.000217592,0.000218468,0.000224185,0.000229695,0.000257209,0.000283047,0.000307235,0.000329818,0.000350859,0.000366319,0.000380618,0.000393841,0.000406073,0.000417399,0.000463862,0.000504189,0.000545652,0.00058151,0.000618664,0.000682229,0.000742531,0.000799945,0.000854923,0.000907822,0.000961725,0.001010959,0.00106082,0.001105365,0.001149532,0.001205717,0.001260598,0.001309141,0.001356277,0.001397294,0.001401073,0.001400995,0.001401493,0.001398207,0.001395477,0.001389212,0.001383835,0.001376412,0.001371831,0.001367087,0.001341658,0.001320389,0.00129932,0.001281155,0.001262122,0.001261093,0.001260143,0.001257535,0.001256093,0.001254117,0.001245691,0.001238212,0.001229106,0.001221533
eri,3D_Soil-emissions,Tg N/y/cap,0.000352558,0.000350829,0.000349118,0.000347423,0.000345745,0.000344083,0.000342436,0.000340806,0.000339191,0.000337591,0.000336006,0.000334359,0.000332728,0.000331112,0.000329513,0.000327929,0.00032636,0.000324806,0.000323266,0.000321741,0.000320231,0.000318661,0.000317107,0.000315567,0.000314043,0.000312533,0.000311038,0.000309556,0.000308089,0.000306636,0.000610393,0.000607401,0.000604438,0.000601504,0.000598598,0.00089358,0.000889305,0.00088507,0.000880875,0.00087672,0.001163472,0.001157631,0.001151849,0.001146124,0.001140456,0.001134843,0.001129286,0.001404728,0.001397915,0.001669402,0.001661384,0.001875619,0.001816881,0.00176171,0.001954047,0.001898109,0.002075944,0.002019734,0.001966488,0.002128864,0.002075551,0.002209397,0.002334871,0.002641407,0.002746778,0.003024007,0.003112885,0.003196956,0.003276599,0.003511782,0.003423931,0.003313482,0.003064029,0.00297118,0.002883792,0.002801398,0.00298297,0.003154728,0.003317445,0.003471818,0.003618473,0.003727725,0.003720718,0.003820255,0.003913939,0.003902214,0.00398842,0.004069967,0.004055064,0.004130723,0.0042026,0.00473054,0.005233419,0.005711254,0.006164303,0.006592921,0.006919764,0.007226351,0.007512992,0.007780002,0.008027672,0.008950272,0.009753976,0.010577317,0.01128816,0.012018724,0.013256959,0.014424047,0.015520648,0.016546614,0.017502271,0.018442673,0.019260987,0.020066951,0.020761088,0.021447773,0.022362147,0.023254688,0.024032386,0.024783533,0.025420977,0.025390341,0.025306881,0.02524411,0.025114764,0.024995529,0.024796519,0.024609126,0.024434837,0.024425096,0.024561313,0.02448868,0.024615447,0.024787269,0.024937489,0.024904436,0.025042169,0.025025977,0.024840983,0.024579725,0.024242212,0.023720891,0.023175203,0.022604577,0.02211585
esh,3D_Soil-emissions,Tg N/y/cap,0.102550629,0.102341768,0.102133757,0.101926589,0.10172026,0.101514764,0.101310097,0.101106254,0.100903229,0.100701019,0.100499616,0.100294933,0.100091081,0.099888057,0.099685854,0.099484469,0.099283895,0.099084129,0.098885165,0.098686998,0.098489624,0.098289034,0.09808926,0.097890296,0.097692137,0.097494779,0.097298217,0.097102446,0.096907462,0.096713258,0.193039663,0.192646507,0.192254949,0.19186498,0.191476589,0.286634652,0.286056759,0.285481192,0.284907937,0.284336979,0.37835774,0.377587154,0.376819701,0.37605536,0.375294115,0.374535945,0.373780832,0.466285947,0.46534963,0.557300479,0.556185878,0.589894113,0.54073627,0.499141173,0.529700836,0.494387447,0.521424261,0.490752245,0.463488232,0.487882349,0.463488232,0.463488232,0.463488232,0.499141173,0.496594534,0.525286663,0.521424261,0.518016259,0.514986924,0.536670584,0.509837055,0.463488232,0.405552203,0.374355879,0.347616174,0.324441762,0.333132167,0.34080017,0.347616174,0.353714703,0.35920338,0.360900776,0.352062847,0.353949383,0.355654556,0.348273238,0.350077771,0.351730689,0.345400321,0.347106393,0.348685166,0.342444431,0.352753755,0.368451968,0.383083825,0.392453544,0.390385122,0.38249386,0.370791879,0.357704008,0.344953904,0.361111889,0.370627751,0.378170129,0.377855508,0.374737586,0.38146369,0.381794275,0.382855004,0.391465777,0.411056911,0.447802234,0.499448837,0.558183135,0.595356787,0.592347511,0.555983834,0.503073791,0.453379817,0.419912945,0.401664988,0.386781149,0.380187416,0.379368375,0.379042129,0.377697743,0.373852591,0.36958547,0.364345486,0.359871685,0.355581382,0.345852231,0.33687237,0.327791791,0.319507023,0.311091109,0.3075118,0.303972881,0.298775345,0.291182658,0.280418173,0.265670581,0.250159555,0.235113453,0.222568826
esp,3D_Soil-emissions,Tg N/y/cap,6.38E-06,6.35E-06,6.32E-06,6.28E-06,6.25E-06,6.22E-06,6.18E-06,6.15E-06,6.12E-06,6.09E-06,6.06E-06,6.03E-06,5.99E-06,5.96E-06,5.93E-06,5.90E-06,5.87E-06,5.84E-06,5.81E-06,5.78E-06,5.75E-06,5.72E-06,5.70E-06,5.67E-06,5.65E-06,5.62E-06,5.60E-06,5.57E-06,5.55E-06,5.52E-06,1.10E-05,1.10E-05,1.09E-05,1.09E-05,1.09E-05,1.63E-05,1.63E-05,1.62E-05,1.62E-05,1.62E-05,2.15E-05,2.14E-05,2.12E-05,2.11E-05,2.09E-05,2.08E-05,2.06E-05,2.56E-05,2.54E-05,3.03E-05,3.01E-05,3.49E-05,3.46E-05,3.44E-05,3.90E-05,3.88E-05,4.33E-05,4.30E-05,4.28E-05,4.72E-05,4.69E-05,5.10E-05,5.51E-05,6.36E-05,6.74E-05,7.57E-05,7.93E-05,8.29E-05,8.64E-05,9.41E-05,9.32E-05,9.23E-05,8.73E-05,8.64E-05,8.56E-05,8.48E-05,9.20E-05,9.91E-05,0.000106037,0.000112861,0.000119563,0.000126234,0.000129002,0.000135489,0.000141873,0.000144451,0.000150664,0.000156779,0.000159182,0.000165138,0.000171003,0.000194778,0.000218076,0.000240907,0.000263284,0.000285219,0.000303303,0.000320979,0.000338208,0.00035493,0.000371088,0.000419143,0.000462689,0.000508267,0.000549649,0.000593311,0.000663867,0.000733103,0.000800935,0.000867139,0.000931515,0.000996922,0.001057606,0.00111951,0.001177153,0.001236457,0.001311208,0.001387399,0.001459967,0.001534873,0.00160722,0.001640502,0.001672225,0.001707644,0.001741463,0.001778784,0.001814468,0.001853613,0.001890726,0.001930447,0.001967235,0.001970115,0.001974749,0.001976293,0.001980236,0.001981679,0.00201109,0.002040193,0.002064669,0.002087017,0.002103078,0.002102811,0.002099701,0.002090629,0.002082596
est,3D_Soil-emissions,Tg N/y/cap,0.00013567,0.00013513,0.000134594,0.000134062,0.000133534,0.00013301,0.000132491,0.000131975,0.000131464,0.000130956,0.000130452,0.000129933,0.000129417,0.000128905,0.000128398,0.000127894,0.000127395,0.000126899,0.000126407,0.000125919,0.000125435,0.000124935,0.000124439,0.000123947,0.00012346,0.000122975,0.000122495,0.000122018,0.000121545,0.000121076,0.000241221,0.00024026,0.000239306,0.000238361,0.000237422,0.000354737,0.000353351,0.000351976,0.000350612,0.000349258,0.000463886,0.000462038,0.000460205,0.000458386,0.000456581,0.000454791,0.000453014,0.000564064,0.000561878,0.00067165,0.000669067,0.000776492,0.000772447,0.000768445,0.000873696,0.000869216,0.000972878,0.00096794,0.000963052,0.00106468,0.001059357,0.001159191,0.001257986,0.001460046,0.001556272,0.00175473,0.00184847,0.001941258,0.002033109,0.002225182,0.002214056,0.002202465,0.002091403,0.002080567,0.002069842,0.002059228,0.002243838,0.002426574,0.002607464,0.002786536,0.002963817,0.003138513,0.003216778,0.003388352,0.003558158,0.003633067,0.003799892,0.003965023,0.004036741,0.004199023,0.004359681,0.004940503,0.005509911,0.006069103,0.006618958,0.007159876,0.007606155,0.00804386,0.008471271,0.00888618,0.009286417,0.010483364,0.011565355,0.012696004,0.013720422,0.014801188,0.016551407,0.018267484,0.019951801,0.021605905,0.023231263,0.024902864,0.026477185,0.028101598,0.029635049,0.031222092,0.03321223,0.035251114,0.037199797,0.039195121,0.04109904,0.041982886,0.042808219,0.043689935,0.044465854,0.045255199,0.045895091,0.04654197,0.047178315,0.04808761,0.049255104,0.049990732,0.051154628,0.052482327,0.05387247,0.054986616,0.05656707,0.057883917,0.058945327,0.060050391,0.061251693,0.062295492,0.063497344,0.064681074,0.065930891
eth,3D_Soil-emissions,Tg N/y/cap,1.31E-05,1.29E-05,1.27E-05,1.25E-05,1.23E-05,1.21E-05,1.20E-05,1.18E-05,1.16E-05,1.15E-05,1.13E-05,1.12E-05,1.10E-05,1.09E-05,1.07E-05,1.06E-05,1.05E-05,1.03E-05,1.02E-05,1.01E-05,9.96E-06,9.85E-06,9.73E-06,9.62E-06,9.51E-06,9.40E-06,9.30E-06,9.19E-06,9.09E-06,9.00E-06,1.78E-05,1.76E-05,1.74E-05,1.72E-05,1.71E-05,2.53E-05,2.51E-05,2.48E-05,2.46E-05,2.44E-05,3.22E-05,3.19E-05,3.16E-05,3.13E-05,3.10E-05,3.08E-05,3.05E-05,3.78E-05,3.75E-05,4.46E-05,4.42E-05,5.11E-05,5.07E-05,5.03E-05,5.70E-05,5.66E-05,6.31E-05,6.26E-05,6.21E-05,6.85E-05,6.80E-05,7.42E-05,8.03E-05,9.30E-05,9.89E-05,0.000111243,0.000116916,0.000122505,0.000128013,0.000139796,0.000138792,0.000137802,0.000130607,0.000129689,0.000128783,0.00012789,0.000139106,0.000150168,0.00016108,0.000171845,0.000182465,0.000192944,0.000197476,0.000207719,0.000217828,0.000222111,0.000231997,0.000241756,0.000245805,0.000255354,0.000264783,0.00029783,0.000329443,0.00035967,0.000388549,0.000416097,0.000437394,0.000457513,0.000476393,0.000493954,0.00051013,0.000569006,0.000620119,0.000672315,0.000717302,0.000763586,0.000842395,0.00091702,0.000987179,0.001052303,0.001112089,0.001169384,0.001217853,0.001266568,0.001312184,0.001363279,0.001436134,0.001514243,0.00158868,0.001660427,0.001719638,0.001726081,0.00172193,0.001714612,0.001701546,0.00168972,0.001674699,0.001660907,0.001643334,0.001625978,0.001604342,0.001554686,0.001507671,0.001460415,0.001417824,0.001376726,0.001357564,0.00134005,0.00132201,0.001305961,0.001289816,0.001267671,0.001247316,0.001225973,0.001206598
