Data-Type,Emission,Region,Sector,Start Year,End Year,Source/Comment
Natural Gas Heating Content,NA,USA,All nat gal-consuming sectors,1949,2017,"EIA Annual Energy Review, natural gas heating content,  Downloaded July 18 2018, https://www.eia.gov/totalenergy/data/browser/csv.php?tbl=TA4"
