Data-Type,Emission,Region,Sector,Start-Year,End-Year,Source/Comment
Emissions,SO2,Canada,All,1990,2014,September 2016 - http://www.ec.gc.ca/inrp-npri/donnees-data/ap/index.cfm?lang=en
