iso,CEDS_fuel,agg_fuel,agg_sector,start_year,end_year,preprocessing_script,priority,keep_total_cols,exclude_int_bunkers
deu,brown_coal,coal,all,1860,1945,A8.1a.DEU_historical_coal.R,2,"agg_fuel, CEDS_fuel",TRUE
