iso,agg_fuel,X1800,X1801,X1802,X1803,X1804,X1805,X1806,X1807,X1808,X1809,X1810,X1815,X1816,X1817,X1818,X1819,X1820,X1821,X1822,X1823,X1824,X1825,X1826,X1827,X1828,X1829,X1830,X1831,X1832,X1833,X1834,X1835,X1840,X1845,X1850,X1855,X1859,X1860,X1865,X1870,X1875,X1880,X1885,X1890,X1895
deu,coal,300,402,504,606,708,810,912,1014,1040,1066,1092,1222,1248,1274,1331,1235,1274,1331,1369,1521,1578,1635,1578,1711,1711,1758.5,1806,1730,1722.5,2088.666667,2115.833333,2180,3956,5593,6965,12765,15680,16731,28553,34003,47804,59115,73675,89291,103957
