iso,agg_fuel,agg_sector,start_year,end_year,priority,start_continuity,end_continuity,specified_breakdowns,method,preprocessing_script,keep_total_cols,exclude_int_bunkers
gbr,coal,all,1913,1922,2,T,T,F,match_to_default,A8.1a.GBR_historical_coal.R,agg_fuel,T
