iso,agg_fuel,agg_sector,start_year,end_year,preprocessing_script,priority,keep_total_cols,exclude_int_bunkers
deu,coal,all,1860,1945,A8.1a.DEU_historical_coal.R,1,agg_fuel,TRUE
