iso,agg_fuel,CEDS_fuel,X1800,X1801,X1802,X1803,X1804,X1805,X1806,X1807,X1808,X1809,X1810,X1815,X1816,X1817,X1818,X1819,X1820,X1821,X1822,X1823,X1824,X1825,X1826,X1827,X1828,X1829,X1830,X1831,X1832,X1833,X1834,X1835,X1840,X1845,X1850,X1855,X1859,X1860,X1865,X1870,X1875,X1880,X1885,X1890,X1895
deu,coal,brown_coal,150,201,295,405,328,418,559,668,701,715,723,834,349,335.125,352.25,216.375,215.5,232.625,230.75,342.875,360,387,300,403,373,390.5,460.6666667,407.3333333,422.5,437.6666667,452.8333333,468,724,1221,1832,2879,4274,4383,6758,7605,10368,12141,15355,19053,24788
