iso,value,X1850,X1855,X1860,X1865,X1870,X1875,X1880,X1885,X1890,X1895,X1900,X1905,X1910,X1915,X1920,X1925,X1930,X1935,X1940,X1945,X1950
gbr,bond total coal,54140,57600,74164,90723,100862,119780,130997,138834,155329,160480,183998,191679,205595,213029,207873,196606,192020,186470,207937,182339,206008
