# WebDab output on Tue Jan 12 23:09:43 2016
# Format: ISO2;YEAR;SECTOR;POLLUTANT;UNIT;NUMBER/FLAG
LV;1980;SNAP NATIONAL;NMVOC;Gg;152.00004
LV;1980;S1;NMVOC;Gg;1.9873
LV;1980;S2;NMVOC;Gg;13.3235
LV;1980;S3;NMVOC;Gg;1.66244
LV;1980;S4;NMVOC;Gg;2.89497
LV;1980;S5;NMVOC;Gg;4.83453
LV;1980;S6;NMVOC;Gg;22.01796
LV;1980;S7;NMVOC;Gg;87.34105
LV;1980;S8;NMVOC;Gg;17.93829
LV;1980;S9;NMVOC;Gg;0
LV;1980;S10;NMVOC;Gg;0
LV;1980;S11;NMVOC;Gg;0
IS;1980;SNAP NATIONAL;NMVOC;Gg;7.69994
IS;1980;S1;NMVOC;Gg;0
IS;1980;S2;NMVOC;Gg;0
IS;1980;S3;NMVOC;Gg;0
IS;1980;S4;NMVOC;Gg;0
IS;1980;S5;NMVOC;Gg;0
IS;1980;S6;NMVOC;Gg;7.69994
IS;1980;S7;NMVOC;Gg;0
IS;1980;S8;NMVOC;Gg;0
IS;1980;S9;NMVOC;Gg;0
IS;1980;S10;NMVOC;Gg;0
IS;1980;S11;NMVOC;Gg;0
AT;1980;SNAP NATIONAL;NMVOC;Gg;401.33364
AT;1980;S1;NMVOC;Gg;0.57286
AT;1980;S2;NMVOC;Gg;64.44825
AT;1980;S3;NMVOC;Gg;0.84954
AT;1980;S4;NMVOC;Gg;25.03253
AT;1980;S5;NMVOC;Gg;5.94489
AT;1980;S6;NMVOC;Gg;206.56079
AT;1980;S7;NMVOC;Gg;84.05489
AT;1980;S8;NMVOC;Gg;9.22501
AT;1980;S9;NMVOC;Gg;0.1585
AT;1980;S10;NMVOC;Gg;4.48638
AT;1980;S11;NMVOC;Gg;0
HU;1980;SNAP NATIONAL;NMVOC;Gg;214.99987
HU;1980;S1;NMVOC;Gg;3.74477
HU;1980;S2;NMVOC;Gg;17.7191
HU;1980;S3;NMVOC;Gg;0.46829
HU;1980;S4;NMVOC;Gg;15.58869
HU;1980;S5;NMVOC;Gg;30.78522
HU;1980;S6;NMVOC;Gg;57.86379
HU;1980;S7;NMVOC;Gg;83.13591
HU;1980;S8;NMVOC;Gg;5.67037
HU;1980;S9;NMVOC;Gg;0.02373
HU;1980;S10;NMVOC;Gg;0
HU;1980;S11;NMVOC;Gg;0
FR;1980;SNAP NATIONAL;NMVOC;Gg;2733.99983
FR;1980;S1;NMVOC;Gg;9.54493
FR;1980;S2;NMVOC;Gg;314.72514
FR;1980;S3;NMVOC;Gg;9.84595
FR;1980;S4;NMVOC;Gg;180.40285
FR;1980;S5;NMVOC;Gg;134.01453
FR;1980;S6;NMVOC;Gg;1008.75461
FR;1980;S7;NMVOC;Gg;773.62909
FR;1980;S8;NMVOC;Gg;258.99666
FR;1980;S9;NMVOC;Gg;44.08607
FR;1980;S10;NMVOC;Gg;0
FR;1980;S11;NMVOC;Gg;0
NO;1980;SNAP NATIONAL;NMVOC;Gg;174.22341
NO;1980;S1;NMVOC;Gg;0.70423
NO;1980;S2;NMVOC;Gg;6.65154
NO;1980;S3;NMVOC;Gg;0.8512
NO;1980;S4;NMVOC;Gg;11.98483
NO;1980;S5;NMVOC;Gg;13.89389
NO;1980;S6;NMVOC;Gg;61.70926
NO;1980;S7;NMVOC;Gg;56.95323
NO;1980;S8;NMVOC;Gg;16.09455
NO;1980;S9;NMVOC;Gg;1.97302
NO;1980;S10;NMVOC;Gg;3.40766
NO;1980;S11;NMVOC;Gg;0
AL;1980;SNAP NATIONAL;NMVOC;Gg;30.99992
AL;1980;S1;NMVOC;Gg;0.05291
AL;1980;S2;NMVOC;Gg;7.26223
AL;1980;S3;NMVOC;Gg;0.05291
AL;1980;S4;NMVOC;Gg;2.47398
AL;1980;S5;NMVOC;Gg;0.86703
AL;1980;S6;NMVOC;Gg;10.21374
AL;1980;S7;NMVOC;Gg;10.07712
