# WebDab output on Fri Sep  9 16:49:50 2022
# Datasource: EMEP/CEIP 2022, Officially reported emission data
# Terms of reference: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/deed.en)
# Emission category: SNAP
# Format: ISO2;YEAR;SECTOR;POLLUTANT;UNIT;NUMBER/FLAG
PT;1990;S1;NOx;Gg;68
PT;1990;S2;NOx;Gg;9.9
PT;1990;S3;NOx;Gg;30
PT;1990;S4;NOx;Gg;4.9
PT;1990;S5;NOx;Gg;0
PT;1990;S6;NOx;Gg;0
PT;1990;S7;NOx;Gg;118.8
PT;1990;S8;NOx;Gg;83.5
PT;1990;S9;NOx;Gg;0.6
PT;1990;S10;NOx;Gg;2.1
PT;1990;S11;NOx;Gg;13.1
TR;1985;S1;NOx;Gg;64.93
TR;1985;S2;NOx;Gg;130.57
TR;1985;S3;NOx;Gg;89.89
TR;1985;S7;NOx;Gg;188.67
TR;1985;S10;NOx;Gg;8.97
SI;1983;S1;NOx;Gg;21
SI;1983;S2;NOx;Gg;1.5
SI;1983;S3;NOx;Gg;6.4
SI;1983;S7;NOx;Gg;22.4
SI;1983;S8;NOx;Gg;0
CA;1997;S1;NOx;Gg;240
CA;1997;S2;NOx;Gg;72
CA;1997;S3;NOx;Gg;364
CA;1997;S4;NOx;Gg;100
CA;1997;S5;NOx;Gg;100
CA;1997;S6;NOx;Gg;0.1
CA;1997;S7;NOx;Gg;723
CA;1997;S8;NOx;Gg;463
CA;1997;S9;NOx;Gg;7
CA;1997;S10;NOx;Gg;1
HR;1993;S1;NOx;Gg;13.45779
HR;1993;S2;NOx;Gg;2.99008
HR;1993;S3;NOx;Gg;6.65477
HR;1993;S4;NOx;Gg;1.81965
HR;1993;S7;NOx;Gg;24.356
HR;1993;S8;NOx;Gg;8.076
HR;1993;S9;NOx;Gg;0.56835
HR;1993;S10;NOx;Gg;0.635985
KG;1993;S1;NOx;Gg;3.903
KG;1993;S2;NOx;Gg;1.033
KG;1993;S3;NOx;Gg;3.471
KG;1993;S4;NOx;Gg;0.502
KG;1993;S8;NOx;Gg;0.122
KG;1993;S10;NOx;Gg;0.119
GB;1991;S1;NOx;Gg;789.28
GB;1991;S2;NOx;Gg;110.68
GB;1991;S3;NOx;Gg;204.8
GB;1991;S4;NOx;Gg;11.23
GB;1991;S5;NOx;Gg;0.72
GB;1991;S6;NOx;Gg;0
GB;1991;S7;NOx;Gg;1275.4
GB;1991;S8;NOx;Gg;222.51
GB;1991;S9;NOx;Gg;8.62
GB;1991;S10;NOx;Gg;7.76
GB;1991;S11;NOx;Gg;0
CY;1999;S1;NOx;Gg;6.2
CY;1999;S2;NOx;Gg;1.2
CY;1999;S3;NOx;Gg;2
CY;1999;S7;NOx;Gg;11
CY;1999;S10;NOx;Gg;0.9
GR;1994;S1;NOx;Gg;67.32
GR;1994;S2;NOx;Gg;7.46
GR;1994;S3;NOx;Gg;37.3
GR;1994;S4;NOx;Gg;1.36
GR;1994;S5;NOx;Gg;0.41
GR;1994;S7;NOx;Gg;125.83
GR;1994;S8;NOx;Gg;79.36
GR;1994;S10;NOx;Gg;1.36
GR;1994;S11;NOx;Gg;0.74
NO;1980;S1;NOx;Gg;9.8
NO;1980;S2;NOx;Gg;4.7
NO;1980;S3;NOx;Gg;12
NO;1980;S4;NOx;Gg;12.3
NO;1980;S7;NOx;Gg;61.3
NO;1980;S8;NOx;Gg;83.2
NO;1980;S9;NOx;Gg;6.2
GR;1990;S1;NOx;Gg;58.85
GR;1990;S2;NOx;Gg;7.53
GR;1990;S3;NOx;Gg;40.47
GR;1990;S4;NOx;Gg;1.68
GR;1990;S5;NOx;Gg;0.36
GR;1990;S7;NOx;Gg;109.17
GR;1990;S8;NOx;Gg;80.09
GR;1990;S10;NOx;Gg;1.17
GR;1990;S11;NOx;Gg;0.59
GB;1982;S1;NOx;Gg;871.03
GB;1982;S2;NOx;Gg;107.63
GB;1982;S3;NOx;Gg;238.96
GB;1982;S4;NOx;Gg;16.33
GB;1982;S5;NOx;Gg;0.59
GB;1982;S6;NOx;Gg;0
GB;1982;S7;NOx;Gg;1006.99
GB;1982;S8;NOx;Gg;214.84
GB;1982;S9;NOx;Gg;11.61
GB;1982;S10;NOx;Gg;17.8
GB;1982;S11;NOx;Gg;0
IT;1993;S1;NOx;Gg;372.425
IT;1993;S2;NOx;Gg;64.096
IT;1993;S3;NOx;Gg;205.129
IT;1993;S4;NOx;Gg;20.356
IT;1993;S7;NOx;Gg;967.43
IT;1993;S8;NOx;Gg;258.957
IT;1993;S9;NOx;Gg;13.815
IT;1993;S10;NOx;Gg;0.48
IT;1993;S11;NOx;Gg;1.304
CH;1992;S1;NOx;Gg;0.3
CH;1992;S2;NOx;Gg;7.4
CH;1992;S3;NOx;Gg;25
CH;1992;S4;NOx;Gg;2.2
CH;1992;S7;NOx;Gg;105.6
CH;1992;S8;NOx;Gg;17
CH;1992;S9;NOx;Gg;3.7
ES;2000p;S1;NOx;Gg;246
ES;2000p;S2;NOx;Gg;20
ES;2000p;S3;NOx;Gg;200
ES;2000p;S7;NOx;Gg;426
AT;1993;S1;NOx;Gg;8.25
AT;1993;S2;NOx;Gg;19.84
AT;1993;S3;NOx;Gg;14.36
AT;1993;S4;NOx;Gg;20.52
AT;1993;S5;NOx;Gg;0
AT;1993;S6;NOx;Gg;0
AT;1993;S7;NOx;Gg;93.53
AT;1993;S8;NOx;Gg;11.49
AT;1993;S9;NOx;Gg;0.52
AT;1993;S10;NOx;Gg;6.19
AT;1993;S11;NOx;Gg;1.28
US;1985;S1;NOx;Gg;5558
US;1985;S2;NOx;Gg;646
US;1985;S3;NOx;Gg;2911
US;1985;S4;NOx;Gg;721
US;1985;S5;NOx;Gg;6
US;1985;S6;NOx;Gg;2
US;1985;S7;NOx;Gg;7339
US;1985;S8;NOx;Gg;3501
US;1985;S9;NOx;Gg;79
US;1985;S11;NOx;Gg;282
FR;1984;S1;NOx;Gg;227
FR;1984;S2;NOx;Gg;105
FR;1984;S3;NOx;Gg;195
FR;1984;S4;NOx;Gg;28
FR;1984;S5;NOx;Gg;0
FR;1984;S6;NOx;Gg;0
FR;1984;S7;NOx;Gg;887
FR;1984;S8;NOx;Gg;408
FR;1984;S9;NOx;Gg;12
FR;1984;S10;NOx;Gg;0
FR;1984;S11;NOx;Gg;4.7
AM;1998;S1;NOx;Gg;3.82
AM;1998;S4;NOx;Gg;0.24
AM;1998;S7;NOx;Gg;6.89
SI;1993;S1;NOx;Gg;16.6
SI;1993;S2;NOx;Gg;1.8
SI;1993;S3;NOx;Gg;3
SI;1993;S7;NOx;Gg;38.3
SI;1993;S8;NOx;Gg;3.4
RO;1994;S1;NOx;Gg;98
RO;1994;S2;NOx;Gg;17
RO;1994;S3;NOx;Gg;38
RO;1994;S4;NOx;Gg;11
RO;1994;S5;NOx;Gg;0
RO;1994;S7;NOx;Gg;23
RO;1994;S8;NOx;Gg;114
RO;1994;S9;NOx;Gg;13
RO;1994;S10;NOx;Gg;4
RO;1994;S11;NOx;Gg;0
SK;1990;S1;NOx;Gg;69
SK;1990;S2;NOx;Gg;11.7
SK;1990;S3;NOx;Gg;77.4
SK;1990;S7;NOx;Gg;45.5
SK;1990;S8;NOx;Gg;10.7
SK;1990;S10;NOx;Gg;1
RO;1992;S1;NOx;Gg;110
RO;1992;S2;NOx;Gg;19
RO;1992;S3;NOx;Gg;43
RO;1992;S4;NOx;Gg;13
RO;1992;S5;NOx;Gg;0
RO;1992;S7;NOx;Gg;25
RO;1992;S8;NOx;Gg;128
RO;1992;S9;NOx;Gg;14
RO;1992;S10;NOx;Gg;5
RO;1992;S11;NOx;Gg;0
ES;1981;S1;NOx;Gg;210
ES;1981;S2;NOx;Gg;24
ES;1981;S3;NOx;Gg;164
ES;1981;S4;NOx;Gg;15
ES;1981;S7;NOx;Gg;340
ES;1981;S8;NOx;Gg;193
ES;1981;S9;NOx;Gg;9
ES;1981;S10;NOx;Gg;11
ES;1981;S11;NOx;Gg;4
KG;2000;S1;NOx;Gg;7.12
KG;2000;S2;NOx;Gg;32.44
KG;2000;S3;NOx;Gg;1.38
KG;2000;S7;NOx;Gg;18.14
CH;1999;S1;NOx;Gg;1.1
CH;1999;S2;NOx;Gg;11.2
CH;1999;S3;NOx;Gg;9.9
CH;1999;S4;NOx;Gg;0.3
CH;1999;S5;NOx;Gg;0.06
CH;1999;S6;NOx;Gg;0.04
CH;1999;S7;NOx;Gg;53.7
CH;1999;S8;NOx;Gg;9.3
CH;1999;S9;NOx;Gg;5.3
CH;1999;S10;NOx;Gg;7.9
CH;1999;S11;NOx;Gg;0
RO;1993;S1;NOx;Gg;98
RO;1993;S2;NOx;Gg;17
RO;1993;S3;NOx;Gg;38
RO;1993;S4;NOx;Gg;11
RO;1993;S5;NOx;Gg;0
RO;1993;S7;NOx;Gg;23
RO;1993;S8;NOx;Gg;114
RO;1993;S9;NOx;Gg;13
RO;1993;S10;NOx;Gg;4
RO;1993;S11;NOx;Gg;0
HU;1988;S1;NOx;Gg;54.9
HU;1988;S2;NOx;Gg;36.2
HU;1988;S3;NOx;Gg;25.2
HU;1988;S4;NOx;Gg;22.5
HU;1988;S7;NOx;Gg;119
TR;1988;S1;NOx;Gg;51.18
TR;1988;S2;NOx;Gg;152.46
TR;1988;S3;NOx;Gg;106.99
TR;1988;S7;NOx;Gg;249.56
TR;1988;S10;NOx;Gg;10.54
IT;1980;S1;NOx;Gg;328.031
IT;1980;S2;NOx;Gg;67.556
IT;1980;S3;NOx;Gg;293.874
IT;1980;S4;NOx;Gg;12.197
IT;1980;S7;NOx;Gg;648.707
IT;1980;S8;NOx;Gg;220.559
IT;1980;S9;NOx;Gg;13.196
IT;1980;S10;NOx;Gg;0.5
IT;1980;S11;NOx;Gg;1.496
SI;1982;S1;NOx;Gg;19.6
SI;1982;S2;NOx;Gg;1.3
SI;1982;S3;NOx;Gg;6.7
SI;1982;S7;NOx;Gg;24.5
SI;1982;S8;NOx;Gg;0
ES;1985;S1;NOx;Gg;212
ES;1985;S2;NOx;Gg;31
ES;1985;S3;NOx;Gg;143
ES;1985;S4;NOx;Gg;15
ES;1985;S7;NOx;Gg;351
ES;1985;S8;NOx;Gg;167
ES;1985;S9;NOx;Gg;10
ES;1985;S10;NOx;Gg;24
ES;1985;S11;NOx;Gg;7
IT;1996;S1;NOx;Gg;327.124
IT;1996;S2;NOx;Gg;66.126
IT;1996;S3;NOx;Gg;161.71
IT;1996;S4;NOx;Gg;10.094
IT;1996;S7;NOx;Gg;887.906
IT;1996;S8;NOx;Gg;264.161
IT;1996;S9;NOx;Gg;11.875
IT;1996;S10;NOx;Gg;0.482
IT;1996;S11;NOx;Gg;0.216
SI;1998;S1;NOx;Gg;17
SI;1998;S2;NOx;Gg;2.8
SI;1998;S3;NOx;Gg;3.1
SI;1998;S7;NOx;Gg;40.2
SI;1998;S8;NOx;Gg;0.5
LT;1995;S1;NOx;Gg;19
LT;1995;S2;NOx;Gg;4
