# WebDab output on Thu Aug  8 17:36:56 2019
# Datasource: EMEP/CEIP , Officially reported emission data
# Terms of reference: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/deed.en)
# Format: ISO2;YEAR;SECTOR;POLLUTANT;UNIT;NUMBER/FLAG
CH;2006;A_PublicPower;NH3;Gg;0.03187191241191
CH;2006;B_IndustrialComb;NH3;Gg;0.199748004174109
CH;2006;C_SmallComb;NH3;Gg;0.224453358326155
CH;2006;D_IndProcess;NH3;Gg;0.111341544
CH;2006;E_Fugitive;NH3;Gg;0
CH;2006;F_Solvents;NH3;Gg;0.1902034
CH;2006;G_RoadRail;NH3;Gg;3.28310089062293
CH;2006;H_Shipping;NH3;Gg;0.00099351014970773
CH;2006;I_OffRoadMob;NH3;Gg;0.00801354298751009
CH;2006;J_AviLTO;NH3;Gg;0
CH;2006;K_CivilAviCruise;NH3;Gg;0
CH;2006;L_OtherWasteDisp;NH3;Gg;0.382527579628571
CH;2006;M_WasteWater;NH3;Gg;0.10962879
CH;2006;N_WasteIncin;NH3;Gg;0.03302405730496
CH;2006;O_AgriLivestock;NH3;Gg;51.3635239358569
CH;2006;P_AgriOther;NH3;Gg;7.15068530774507
CH;2006;Q_AgriWastes;NH3;Gg;0
CH;2006;R_Other;NH3;Gg;0.696333160704351
CH;2006;S_Natural;NH3;Gg;0
CH;2006;z_memo;NH3;Gg;3.28511440077264
CH;2006;T_IntAviCruise;NH3;Gg;0
MC;2010;A_PublicPower;NH3;Gg;0.00052829723124
MC;2010;B_IndustrialComb;NH3;Gg;0
MC;2010;C_SmallComb;NH3;Gg;0
MC;2010;D_IndProcess;NH3;Gg;0
MC;2010;E_Fugitive;NH3;Gg;0
MC;2010;F_Solvents;NH3;Gg;0
MC;2010;G_RoadRail;NH3;Gg;0.00307155677614526
MC;2010;H_Shipping;NH3;Gg;4.52176996234054e-06
MC;2010;I_OffRoadMob;NH3;Gg;0
MC;2010;J_AviLTO;NH3;Gg;0
MC;2010;K_CivilAviCruise;NH3;Gg;0
MC;2010;L_OtherWasteDisp;NH3;Gg;0
MC;2010;M_WasteWater;NH3;Gg;0
MC;2010;N_WasteIncin;NH3;Gg;0
MC;2010;O_AgriLivestock;NH3;Gg;0
MC;2010;P_AgriOther;NH3;Gg;0.0001517376
MC;2010;Q_AgriWastes;NH3;Gg;0
MC;2010;R_Other;NH3;Gg;0
MC;2010;S_Natural;NH3;Gg;0
MC;2010;z_memo;NH3;Gg;0
MC;2010;T_IntAviCruise;NH3;Gg;0
BG;2008;A_PublicPower;NH3;Gg;0
BG;2008;B_IndustrialComb;NH3;Gg;0.00352121
BG;2008;C_SmallComb;NH3;Gg;0.104215491
BG;2008;D_IndProcess;NH3;Gg;2.6780768
BG;2008;E_Fugitive;NH3;Gg;0
BG;2008;F_Solvents;NH3;Gg;0
BG;2008;G_RoadRail;NH3;Gg;1.07503419718462
BG;2008;H_Shipping;NH3;Gg;0
BG;2008;I_OffRoadMob;NH3;Gg;0
BG;2008;J_AviLTO;NH3;Gg;0
BG;2008;K_CivilAviCruise;NH3;Gg;0
BG;2008;L_OtherWasteDisp;NH3;Gg;0
BG;2008;M_WasteWater;NH3;Gg;0.2518725768
BG;2008;N_WasteIncin;NH3;Gg;0
BG;2008;O_AgriLivestock;NH3;Gg;40.4366156002
BG;2008;P_AgriOther;NH3;Gg;6.1019
BG;2008;Q_AgriWastes;NH3;Gg;1.024849
BG;2008;R_Other;NH3;Gg;0
BG;2008;T_IntAviCruise;NH3;Gg;0
EU12;2003;A_PublicPower;NH3;Gg;3.04591292114051
EU12;2003;B_IndustrialComb;NH3;Gg;5.1500782882626
EU12;2003;C_SmallComb;NH3;Gg;6.54795040587774
EU12;2003;D_IndProcess;NH3;Gg;43.2181857658016
EU12;2003;E_Fugitive;NH3;Gg;0.66168327489557
EU12;2003;F_Solvents;NH3;Gg;4.48077333940819
EU12;2003;G_RoadRail;NH3;Gg;90.8493299210055
EU12;2003;H_Shipping;NH3;Gg;0.0417483847069164
EU12;2003;I_OffRoadMob;NH3;Gg;0.607001999785246
EU12;2003;J_AviLTO;NH3;Gg;0.123480723432998
EU12;2003;K_CivilAviCruise;NH3;Gg;0.0750604303325467
EU12;2003;L_OtherWasteDisp;NH3;Gg;28.3779021897131
EU12;2003;M_WasteWater;NH3;Gg;7.72607083250166
EU12;2003;N_WasteIncin;NH3;Gg;0.0334600524685743
EU12;2003;O_AgriLivestock;NH3;Gg;2010.11722396865
EU12;2003;P_AgriOther;NH3;Gg;752.738801946849
EU12;2003;Q_AgriWastes;NH3;Gg;7.46137658928852
EU12;2003;R_Other;NH3;Gg;29.514191824308
EU12;2003;S_Natural;NH3;Gg;11.5981904009312
EU12;2003;z_memo;NH3;Gg;0.497028693594081
EU12;2003;T_IntAviCruise;NH3;Gg;0.970765268434456
EU12;1999;A_PublicPower;NH3;Gg;2.78943871034892
EU12;1999;B_IndustrialComb;NH3;Gg;4.55644250202849
EU12;1999;C_SmallComb;NH3;Gg;7.98875544899569
EU12;1999;D_IndProcess;NH3;Gg;48.3730706271946
