# WebDab output on Thu Oct 19 18:17:41 2023
# Datasource: EMEP/CEIP 2023, Officially reported emission data
# Terms of reference: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/deed.en)
# Emission category: NFR09
# Format: ISO2;YEAR;SECTOR;POLLUTANT;UNIT;NUMBER/FLAG
RS;2008;1 A 1 a;CO;Gg;32.805870173834
RS;2008;1 A 1 b;CO;Gg;0.0960895365612
RS;2008;1 A 1 c;CO;Gg;5.5592139645
RS;2008;1 A 2 a;CO;Gg;22.526951612
RS;2008;1 A 2 b;CO;Gg;0.0123816
RS;2008;1 A 2 c;CO;Gg;0.308149741786128
RS;2008;1 A 2 d;CO;Gg;0.744012304436362
RS;2008;1 A 2 e;CO;Gg;1.77327522575667
RS;2008;1 A 2 f i;CO;Gg;6.31060325
RS;2008;1 A 2 f ii;CO;Gg;IE
RS;2008;1 A 3 a ii (i);CO;Gg;0.0027376
RS;2008;1 A 3 a i (i);CO;Gg;0.5218196
RS;2008;1 A 3 b i;CO;Gg;172.261745266604
RS;2008;1 A 3 b ii;CO;Gg;9.79222694220813
RS;2008;1 A 3 b iii;CO;Gg;10.9840927837859
RS;2008;1 A 3 b iv;CO;Gg;2.51665874123361
RS;2008;1 A 3 b v;CO;Gg;NA
RS;2008;1 A 3 b vi;CO;Gg;NA
RS;2008;1 A 3 b vii;CO;Gg;NA
RS;2008;1 A 3 c;CO;Gg;0.1177
RS;2008;1 A 3 d ii;CO;Gg;0.1332
RS;2008;1 A 3 e;CO;Gg;NO
RS;2008;1 A 4 a i;CO;Gg;10.03070759217
RS;2008;1 A 4 a ii;CO;Gg;IE
RS;2008;1 A 4 b i;CO;Gg;105.83663181837
RS;2008;1 A 4 b ii;CO;Gg;IE
RS;2008;1 A 4 c i;CO;Gg;0.13770094445
RS;2008;1 A 4 c ii;CO;Gg;NE
RS;2008;1 A 4 c iii;CO;Gg;IE
RS;2008;1 A 5 a;CO;Gg;NE
RS;2008;1 A 5 b;CO;Gg;IE
RS;2008;1 B 1 a;CO;Gg;NA
RS;2008;1 B 1 b;CO;Gg;NO
RS;2008;1 B 1 c;CO;Gg;NO
RS;2008;1 B 2 a i;CO;Gg;NA
RS;2008;1 B 2 a iv;CO;Gg;NA
RS;2008;1 B 2 a v;CO;Gg;NA
RS;2008;1 B 2 b;CO;Gg;NA
RS;2008;1 B 2 c;CO;Gg;0.00035315424
RS;2008;2 A 1;CO;Gg;NA
RS;2008;2 A 2;CO;Gg;NA
RS;2008;2 A 3;CO;Gg;NA
RS;2008;2 A 4;CO;Gg;NO
RS;2008;2 A 5;CO;Gg;5.284e-05
RS;2008;2 A 6;CO;Gg;NA
RS;2008;2 A 7 a;CO;Gg;NA
RS;2008;2 A 7 b;CO;Gg;NA
RS;2008;2 A 7 c;CO;Gg;NA
RS;2008;2 A 7 d;CO;Gg;NA
RS;2008;2 B 1;CO;Gg;0.0057
RS;2008;2 B 2;CO;Gg;NA
RS;2008;2 B 3;CO;Gg;NO
RS;2008;2 B 4;CO;Gg;NO
RS;2008;2 B 5 a;CO;Gg;NA
RS;2008;2 B 5 b;CO;Gg;NA
RS;2008;2 C 1;CO;Gg;5.817
RS;2008;2 C 2;CO;Gg;NO
RS;2008;2 C 3;CO;Gg;NA
RS;2008;2 C 5 a;CO;Gg;NA
RS;2008;2 C 5 b;CO;Gg;NA
RS;2008;2 C 5 c;CO;Gg;NO
RS;2008;2 C 5 d;CO;Gg;NA
RS;2008;2 C 5 e;CO;Gg;NA
RS;2008;2 C 5 f;CO;Gg;IE
RS;2008;2 D 1;CO;Gg;1.61645
RS;2008;2 D 2;CO;Gg;NA
RS;2008;2 D 3;CO;Gg;NA
RS;2008;2 E;CO;Gg;NO
RS;2008;2 F;CO;Gg;NA
RS;2008;2 G;CO;Gg;NA
RS;2008;3 A 1;CO;Gg;NA
RS;2008;3 A 2;CO;Gg;NA
RS;2008;3 A 3;CO;Gg;NA
RS;2008;3 B 1;CO;Gg;NA
RS;2008;3 B 2;CO;Gg;NA
RS;2008;3 C;CO;Gg;NA
RS;2008;3 D 1;CO;Gg;NA
RS;2008;3 D 2;CO;Gg;NA
RS;2008;3 D 3;CO;Gg;0.002546506
RS;2008;4 B 1 a;CO;Gg;NA
RS;2008;4 B 1 b;CO;Gg;NA
RS;2008;4 B 2;CO;Gg;NO
RS;2008;4 B 3;CO;Gg;NA
RS;2008;4 B 4;CO;Gg;NA
RS;2008;4 B 6;CO;Gg;NA
RS;2008;4 B 7;CO;Gg;NO
RS;2008;4 B 8;CO;Gg;NA
RS;2008;4 B 9 a;CO;Gg;NA
RS;2008;4 B 9 b;CO;Gg;NA
RS;2008;4 B 9 c;CO;Gg;NA
RS;2008;4 B 9 d;CO;Gg;NA
RS;2008;4 B 13;CO;Gg;NO
RS;2008;4 D 1 a;CO;Gg;NA
RS;2008;4 D 2 a;CO;Gg;NA
RS;2008;4 D 2 b;CO;Gg;NA
RS;2008;4 D 2 c;CO;Gg;NA
RS;2008;4 F;CO;Gg;NO
RS;2008;4 G;CO;Gg;NO
RS;2008;6 A;CO;Gg;NA
RS;2008;6 B;CO;Gg;NA
RS;2008;6 C a;CO;Gg;NO
RS;2008;6 C b;CO;Gg;NO
RS;2008;6 C c;CO;Gg;NO
RS;2008;6 C d;CO;Gg;0.000371253
RS;2008;6 C e;CO;Gg;NO
RS;2008;6 D;CO;Gg;NO
RS;2008;7 A;CO;Gg;NO
RS;2008;1 A 3 a ii (ii);CO;Gg;NA
RS;2008;1 A 3 a i (ii);CO;Gg;NA
RS;2008;1 A 3 d i (i);CO;Gg;NO
RS;2008;1 A 3 d i (ii);CO;Gg;IE
RS;2008;7 B;CO;Gg;NA
RS;2008;11 B;CO;Gg;2.2425
RS;2008;11 A;CO;Gg;NO
RS;2008;11 C;CO;Gg;NO
RS;2008;1 B 3;CO;Gg;NO
MD;2005;1 A 1 a;CO;Gg;2.293349934
MD;2005;1 A 1 b;CO;Gg;NO
MD;2005;1 A 1 c;CO;Gg;NO
MD;2005;1 A 2 a;CO;Gg;0.45662025
MD;2005;1 A 2 b;CO;Gg;IE
MD;2005;1 A 2 c;CO;Gg;IE
MD;2005;1 A 2 d;CO;Gg;IE
MD;2005;1 A 2 e;CO;Gg;IE
MD;2005;1 A 2 f i;CO;Gg;IE
MD;2005;1 A 2 f ii;CO;Gg;IE
MD;2005;1 A 3 a ii (i);CO;Gg;14.4
MD;2005;1 A 3 a i (i);CO;Gg;IE
MD;2005;1 A 3 b i;CO;Gg;10.6493760879
MD;2005;1 A 3 b ii;CO;Gg;IE
MD;2005;1 A 3 b iii;CO;Gg;IE
MD;2005;1 A 3 b iv;CO;Gg;IE
MD;2005;1 A 3 b v;CO;Gg;NA
MD;2005;1 A 3 b vi;CO;Gg;NA
MD;2005;1 A 3 b vii;CO;Gg;NA
MD;2005;1 A 3 c;CO;Gg;0.2354
