# WebDab output on Wed Oct 21 22:55:53 2015
# Format: ISO2;YEAR;SECTOR;POLLUTANT;UNIT;NUMBER/FLAG
AT;2002;N14 1A1a;CO;Gg;2.46762725647542
AT;2002;N14 1A1b;CO;Gg;0.723
AT;2002;N14 1A1c;CO;Gg;0.0624922843905487
AT;2002;N14 1A2a;CO;Gg;134.418617720014
AT;2002;N14 1A2b;CO;Gg;0.0430937827222337
AT;2002;N14 1A2c;CO;Gg;1.39869930006338
AT;2002;N14 1A2d;CO;Gg;1.72618061698011
AT;2002;N14 1A2e;CO;Gg;0.158944847961192
AT;2002;N14 1A2f;CO;Gg;7.36217856036211
AT;2002;N14 1A2gvii;CO;Gg;6.7429668124105
AT;2002;N14 1A2gviii;CO;Gg;1.31110007251127
AT;2002;N14 1A3ai(i);CO;Gg;1.07136230272915
AT;2002;N14 1A3aii(i);CO;Gg;1.94968583924396
AT;2002;N14 1A3bi;CO;Gg;140.529707527224
AT;2002;N14 1A3bii;CO;Gg;13.9910162618683
AT;2002;N14 1A3biii;CO;Gg;15.7148453859655
AT;2002;N14 1A3biv;CO;Gg;19.2213087887397
AT;2002;N14 1A3bv;CO;Gg;NA
AT;2002;N14 1A3bvi;CO;Gg;NA
AT;2002;N14 1A3bvii;CO;Gg;NA
AT;2002;N14 1A3c;CO;Gg;1.50328049307738
AT;2002;N14 1A3di(ii);CO;Gg;0.914092876561847
AT;2002;N14 1A3dii;CO;Gg;2.19663257026567
AT;2002;N14 1A3ei;CO;Gg;0.0500020411331379
AT;2002;N14 1A3eii;CO;Gg;NO
AT;2002;N14 1A4ai;CO;Gg;11.962287566733
AT;2002;N14 1A4aii;CO;Gg;IE
AT;2002;N14 1A4bi;CO;Gg;275.215631808649
AT;2002;N14 1A4bii;CO;Gg;18.4026513449264
AT;2002;N14 1A4ci;CO;Gg;18.3446182601577
AT;2002;N14 1A4cii;CO;Gg;17.1324219181228
AT;2002;N14 1A4ciii;CO;Gg;NO
