# WebDab output on Mon Jan 20 18:06:31 2025
# Datasource: EMEP/CEIP 2025, Officially reported emission data
# Terms of reference: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/deed.en)
# Emission category: GNFR14/GNFR19
# Format: ISO2;YEAR;SECTOR;POLLUTANT;UNIT;NUMBER/FLAG
PT;2021;A_PublicPower;NMVOC;Gg;0.388508966707656
PT;2021;B_Industry;NMVOC;Gg;34.7655221102516
PT;2021;C_OtherStatComb;NMVOC;Gg;14.2379089518138
PT;2021;D_Fugitive;NMVOC;Gg;6.13480069482526
PT;2021;E_Solvents;NMVOC;Gg;67.3162148949943
PT;2021;F_RoadTransport;NMVOC;Gg;12.1485234714187
PT;2021;G_Shipping;NMVOC;Gg;0.181409069191135
PT;2021;H_Aviation;NMVOC;Gg;0.376643838698984
PT;2021;I_Offroad;NMVOC;Gg;0.999768383686897
PT;2021;J_Waste;NMVOC;Gg;3.25390234115421
PT;2021;K_AgriLivestock;NMVOC;Gg;13.7811133350276
PT;2021;L_AgriOther;NMVOC;Gg;5.91037699746049
PT;2021;M_Other;NMVOC;Gg;0
PT;2021;O_AviCruise;NMVOC;Gg;0.256970697945877
PT;2021;P_IntShipping;NMVOC;Gg;1.88085070690635
PT;2021;N_Natural;NMVOC;Gg;543.782140110175
MD;2013;A_PublicPower;NMVOC;Gg;0.13976115304
MD;2013;B_Industry;NMVOC;Gg;8.286438574
MD;2013;C_OtherStatComb;NMVOC;Gg;3.5554393368
MD;2013;D_Fugitive;NMVOC;Gg;0.381300218649601
MD;2013;E_Solvents;NMVOC;Gg;15.05853306
MD;2013;F_RoadTransport;NMVOC;Gg;5.16074467124583
MD;2013;G_Shipping;NMVOC;Gg;0.000231642324183545
MD;2013;H_Aviation;NMVOC;Gg;0.01008538
MD;2013;I_Offroad;NMVOC;Gg;0.249440992291937
MD;2013;J_Waste;NMVOC;Gg;2.81792056219225
MD;2013;K_AgriLivestock;NMVOC;Gg;5.7856
MD;2013;L_AgriOther;NMVOC;Gg;0.0005619015
MD;2013;M_Other;NMVOC;Gg;0
MD;2013;O_AviCruise;NMVOC;Gg;0.00422343
MD;2013;P_IntShipping;NMVOC;Gg;0
MD;2013;N_Natural;NMVOC;Gg;0
MD;2013;z_Memo;NMVOC;Gg;3.83049123950185
RU;2013;A_PublicPower;NMVOC;Gg;5.656
RU;2013;B_Industry;NMVOC;Gg;517.500385436
RU;2013;C_OtherStatComb;NMVOC;Gg;7.56921254461852
RU;2013;D_Fugitive;NMVOC;Gg;207.141
RU;2013;E_Solvents;NMVOC;Gg;153.9678876
RU;2013;F_RoadTransport;NMVOC;Gg;1084.68876918291
RU;2013;G_Shipping;NMVOC;Gg;1.7441347
RU;2013;H_Aviation;NMVOC;Gg;0.433
RU;2013;I_Offroad;NMVOC;Gg;189.451875476957
RU;2013;J_Waste;NMVOC;Gg;18.47
RU;2013;K_AgriLivestock;NMVOC;Gg;275.946410127907
RU;2013;L_AgriOther;NMVOC;Gg;119.661174
RU;2013;M_Other;NMVOC;Gg;40.114
RU;2013;O_AviCruise;NMVOC;Gg;0
RU;2013;P_IntShipping;NMVOC;Gg;0
RU;2013;N_Natural;NMVOC;Gg;16.5815433
FI;1996;A_PublicPower;NMVOC;Gg;0.626543288660999
FI;1996;B_Industry;NMVOC;Gg;17.8595449478318
FI;1996;C_OtherStatComb;NMVOC;Gg;18.9056092785841
FI;1996;D_Fugitive;NMVOC;Gg;11.978811
FI;1996;E_Solvents;NMVOC;Gg;31.028267204597
FI;1996;F_RoadTransport;NMVOC;Gg;64.7668465067057
FI;1996;G_Shipping;NMVOC;Gg;9.84503294819085
FI;1996;H_Aviation;NMVOC;Gg;0.134857970367563
FI;1996;I_Offroad;NMVOC;Gg;22.3735101194355
FI;1996;J_Waste;NMVOC;Gg;0.24936177
FI;1996;K_AgriLivestock;NMVOC;Gg;13.767136902787
FI;1996;L_AgriOther;NMVOC;Gg;4.967548881628
