# WebDab output on Mon Jan 20 18:25:46 2025
# Datasource: EMEP/CEIP 2025, Officially reported emission data
# Terms of reference: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/deed.en)
# Emission category: GNFR14/GNFR19
# Format: ISO2;YEAR;SECTOR;POLLUTANT;UNIT;NUMBER/FLAG
RS;2003;A_PublicPower;BC;Gg;0.0151841948032
RS;2003;B_Industry;BC;Gg;0.110510688087424
RS;2003;C_OtherStatComb;BC;Gg;3.01755688457974
RS;2003;D_Fugitive;BC;Gg;0.04764466
RS;2003;E_Solvents;BC;Gg;0.0017465625
RS;2003;F_RoadTransport;BC;Gg;0.00018851165877872
RS;2003;G_Shipping;BC;Gg;0.00012096
RS;2003;H_Aviation;BC;Gg;1.0914624e-05
RS;2003;I_Offroad;BC;Gg;0.000951765
RS;2003;J_Waste;BC;Gg;0
RS;2003;K_AgriLivestock;BC;Gg;0
RS;2003;L_AgriOther;BC;Gg;0.05530280881734
RS;2003;M_Other;BC;Gg;0
RS;2003;O_AviCruise;BC;Gg;3.118464e-05
RS;2003;P_IntShipping;BC;Gg;0
RS;2003;N_Natural;BC;Gg;0.03039201
PL;2001;A_PublicPower;BC;Gg;0.222136167393222
PL;2001;B_Industry;BC;Gg;1.08559062451198
PL;2001;C_OtherStatComb;BC;Gg;9.47543973869578
PL;2001;D_Fugitive;BC;Gg;0.26739594
PL;2001;E_Solvents;BC;Gg;0.9088411085838
PL;2001;F_RoadTransport;BC;Gg;4.09516410187219
PL;2001;G_Shipping;BC;Gg;0.000470330316149812
PL;2001;H_Aviation;BC;Gg;0.000565510147210954
PL;2001;I_Offroad;BC;Gg;3.88149715116391
PL;2001;J_Waste;BC;Gg;0.484933919800244
PL;2001;K_AgriLivestock;BC;Gg;0
PL;2001;L_AgriOther;BC;Gg;0.0136255138032455
PL;2001;M_Other;BC;Gg;0
PL;2001;O_AviCruise;BC;Gg;0.00840854243654013
PL;2001;P_IntShipping;BC;Gg;0.0241101
PL;2001;N_Natural;BC;Gg;0.12228823412686
EU27;2000;A_PublicPower;BC;Gg;3.51312
EU27;2000;B_Industry;BC;Gg;15.42535877188
EU27;2000;C_OtherStatComb;BC;Gg;86.191224
EU27;2000;D_Fugitive;BC;Gg;2.917943350391
EU27;2000;E_Solvents;BC;Gg;2.511373457
EU27;2000;F_RoadTransport;BC;Gg;135.055699
EU27;2000;G_Shipping;BC;Gg;3.367868
EU27;2000;H_Aviation;BC;Gg;0.735464
EU27;2000;I_Offroad;BC;Gg;59.33439931
EU27;2000;J_Waste;BC;Gg;32.883008548
EU27;2000;K_AgriLivestock;BC;Gg;0
EU27;2000;L_AgriOther;BC;Gg;4.62259667
EU27;2000;M_Other;BC;Gg;0.257742
EU27;2000;O_AviCruise;BC;Gg;1.985167
EU27;2000;P_IntShipping;BC;Gg;10.6548
EU27;2000;N_Natural;BC;Gg;12.05393
IT;1997;A_PublicPower;BC;Gg;0.814400323352241
IT;1997;B_Industry;BC;Gg;1.11778751573965
IT;1997;C_OtherStatComb;BC;Gg;5.84178083620492
IT;1997;D_Fugitive;BC;Gg;0.130680363046813
IT;1997;E_Solvents;BC;Gg;0
IT;1997;F_RoadTransport;BC;Gg;21.7415863581479
IT;1997;G_Shipping;BC;Gg;1.44908165637968
IT;1997;H_Aviation;BC;Gg;0.0219732495733144
IT;1997;I_Offroad;BC;Gg;13.0916172808968
IT;1997;J_Waste;BC;Gg;1.43447215153044
IT;1997;K_AgriLivestock;BC;Gg;0
IT;1997;L_AgriOther;BC;Gg;0.107455388406368
IT;1997;M_Other;BC;Gg;0
IT;1997;O_AviCruise;BC;Gg;0.323037345294817
IT;1997;P_IntShipping;BC;Gg;0.830686292218274
IT;1997;N_Natural;BC;Gg;7.33398075612747
BE;2014;A_PublicPower;BC;Gg;0.0308097780765568
BE;2014;B_Industry;BC;Gg;0.29380702046324
BE;2014;C_OtherStatComb;BC;Gg;1.13703246501468
BE;2014;D_Fugitive;BC;Gg;0.03267702935
BE;2014;E_Solvents;BC;Gg;0.00257290140225973
BE;2014;F_RoadTransport;BC;Gg;2.27072516555806
BE;2014;G_Shipping;BC;Gg;0.0643544623493293
