# WebDab output on Wed Oct 21 23:57:19 2015
# Format: ISO2;YEAR;SECTOR;POLLUTANT;UNIT;NUMBER/FLAG
EU27;2000;N14 1A1a;NOx;Gg;2121.63375206862
EU27;2000;N14 1A1b;NOx;Gg;199.552891428522
EU27;2000;N14 1A1c;NOx;Gg;145.444520222566
EU27;2000;N14 1A2a;NOx;Gg;144.876178117289
EU27;2000;N14 1A2b;NOx;Gg;34.3110416399134
EU27;2000;N14 1A2c;NOx;Gg;132.213613059281
EU27;2000;N14 1A2d;NOx;Gg;84.5114409896527
EU27;2000;N14 1A2e;NOx;Gg;82.3522563438622
EU27;2000;N14 1A2f;NOx;Gg;301.60529853245
EU27;2000;N14 1A2gvii;NOx;Gg;327.875507051203
EU27;2000;N14 1A2gviii;NOx;Gg;503.342997966825
EU27;2000;N14 1A3ai(i);NOx;Gg;38.8465897662571
EU27;2000;N14 1A3aii(i);NOx;Gg;29.9974667774186
EU27;2000;N14 1A3bi;NOx;Gg;3182.55572726165
EU27;2000;N14 1A3bii;NOx;Gg;422.48608724257
EU27;2000;N14 1A3biii;NOx;Gg;2155.00783404501
EU27;2000;N14 1A3biv;NOx;Gg;11.6532199723043
EU27;2000;N14 1A3bv;NOx;Gg;NE
EU27;2000;N14 1A3bvi;NOx;Gg;NE
EU27;2000;N14 1A3bvii;NOx;Gg;NE
EU27;2000;N14 1A3c;NOx;Gg;162.452963842657
EU27;2000;N14 1A3di(ii);NOx;Gg;22.7729316128978
EU27;2000;N14 1A3dii;NOx;Gg;357.017874948717
EU27;2000;N14 1A3ei;NOx;Gg;18.9717755375554
EU27;2000;N14 1A3eii;NOx;Gg;9.01672811919947
EU27;2000;N14 1A4ai;NOx;Gg;200.301318513943
EU27;2000;N14 1A4aii;NOx;Gg;21.5203287203383
EU27;2000;N14 1A4bi;NOx;Gg;452.276323081845
EU27;2000;N14 1A4bii;NOx;Gg;5.65601275460025
EU27;2000;N14 1A4ci;NOx;Gg;58.4236620059359
EU27;2000;N14 1A4cii;NOx;Gg;740.689969563276
EU27;2000;N14 1A4ciii;NOx;Gg;115.407141186209
EU27;2000;N14 1A5a;NOx;Gg;1.98804251123637
EU27;2000;N14 1A5b;NOx;Gg;84.1891445741325
EU27;2000;N14 1B1a;NOx;Gg;0.01
EU27;2000;N14 1B1b;NOx;Gg;3.80906362133333
EU27;2000;N14 1B1c;NOx;Gg;0.00417665353752
EU27;2000;N14 1B2ai;NOx;Gg;4.67975322468915
EU27;2000;N14 1B2aiv;NOx;Gg;12.1787238469322
EU27;2000;N14 1B2av;NOx;Gg;NE
EU27;2000;N14 1B2b;NOx;Gg;0.643971643241624
EU27;2000;N14 1B2c;NOx;Gg;8.60899021649412
EU27;2000;N14 1B2d;NOx;Gg;0.279607023
EU27;2000;N14 2A1;NOx;Gg;52.5206183802905
EU27;2000;N14 2A2;NOx;Gg;10.6679137545745
EU27;2000;N14 2A3;NOx;Gg;13.5328786666667
EU27;2000;N14 2A5a;NOx;Gg;NE
EU27;2000;N14 2A5b;NOx;Gg;NE
EU27;2000;N14 2A5c;NOx;Gg;NE
EU27;2000;N14 2A6;NOx;Gg;13.4319825216058
EU27;2000;N14 2B1;NOx;Gg;17.2612130074836
EU27;2000;N14 2B2;NOx;Gg;77.258560880437
EU27;2000;N14 2B3;NOx;Gg;0.3255
EU27;2000;N14 2B5;NOx;Gg;NE
EU27;2000;N14 2B6;NOx;Gg;0.04575776
EU27;2000;N14 2B7;NOx;Gg;NE
EU27;2000;N14 2B10a;NOx;Gg;21.3518230074178
EU27;2000;N14 2B10b;NOx;Gg;NE
EU27;2000;N14 2C1;NOx;Gg;67.6510093361264
EU27;2000;N14 2C2;NOx;Gg;0.279401125
EU27;2000;N14 2C3;NOx;Gg;1.344837810444
EU27;2000;N14 2C4;NOx;Gg;NE
EU27;2000;N14 2C5;NOx;Gg;NE
EU27;2000;N14 2C6;NOx;Gg;0.822437929
EU27;2000;N14 2C7a;NOx;Gg;NE
EU27;2000;N14 2C7b;NOx;Gg;NE
EU27;2000;N14 2C7c;NOx;Gg;1.64941066603451
EU27;2000;N14 2C7d;NOx;Gg;0.00427559730266667
EU27;2000;N14 2D3a;NOx;Gg;NE
EU27;2000;N14 2D3b;NOx;Gg;1.208500691
EU27;2000;N14 2D3c;NOx;Gg;NE
EU27;2000;N14 2D3d;NOx;Gg;0.150971263
EU27;2000;N14 2D3e;NOx;Gg;0.00102984
EU27;2000;N14 2D3f;NOx;Gg;NE
EU27;2000;N14 2D3g;NOx;Gg;0.05473698
EU27;2000;N14 2D3h;NOx;Gg;0.002620025
EU27;2000;N14 2D3i;NOx;Gg;0.10968610504
EU27;2000;N14 2G;NOx;Gg;0.82635770138976
EU27;2000;N14 2H1;NOx;Gg;20.879903674
EU27;2000;N14 2H2;NOx;Gg;0.081617563
EU27;2000;N14 2H3;NOx;Gg;NE
EU27;2000;N14 2I;NOx;Gg;0.376001159
EU27;2000;N14 2J;NOx;Gg;NE
EU27;2000;N14 2K;NOx;Gg;NE
EU27;2000;N14 2L;NOx;Gg;0.049266101
EU27;2000;N14 3B1a;NOx;Gg;2.12428043781909
EU27;2000;N14 3B1b;NOx;Gg;2.23983094503548
EU27;2000;N14 3B2;NOx;Gg;0.0896218578689138
EU27;2000;N14 3B3;NOx;Gg;2.61512002774404
EU27;2000;N14 3B4a;NOx;Gg;8.79111111111111e-06
EU27;2000;N14 3B4d;NOx;Gg;0.0763172150764818
EU27;2000;N14 3B4e;NOx;Gg;0.374635152266792
EU27;2000;N14 3B4f;NOx;Gg;0.0117482761304337
EU27;2000;N14 3B4gi;NOx;Gg;0.350228939091667
EU27;2000;N14 3B4gii;NOx;Gg;0.400403257124813
EU27;2000;N14 3B4giii;NOx;Gg;0.0635844788179501
EU27;2000;N14 3B4giv;NOx;Gg;0.0397170298181766
EU27;2000;N14 3B4h;NOx;Gg;0.058047281728769
EU27;2000;N14 3Da1;NOx;Gg;136.809451268826
EU27;2000;N14 3Da2a;NOx;Gg;60.9086277806298
EU27;2000;N14 3Da2b;NOx;Gg;0.685406534645366
EU27;2000;N14 3Da2c;NOx;Gg;0.482031953112151
EU27;2000;N14 3Da3;NOx;Gg;3.86482478350777
EU27;2000;N14 3Da4;NOx;Gg;NE
EU27;2000;N14 3Db;NOx;Gg;NE
EU27;2000;N14 3Dc;NOx;Gg;NE
EU27;2000;N14 3Dd;NOx;Gg;NE
EU27;2000;N14 3De;NOx;Gg;NE
EU27;2000;N14 3Df;NOx;Gg;NE
EU27;2000;N14 3F;NOx;Gg;20.5233329499275
EU27;2000;N14 3I;NOx;Gg;0.0106
EU27;2000;N14 5A;NOx;Gg;0.108392287033055
EU27;2000;N14 5B1;NOx;Gg;0.01296
EU27;2000;N14 5B2;NOx;Gg;0.00114772
EU27;2000;N14 5C1a;NOx;Gg;2.44715668125924
EU27;2000;N14 5C1bi;NOx;Gg;5.23297344246883
EU27;2000;N14 5C1bii;NOx;Gg;0.52025309302
EU27;2000;N14 5C1biii;NOx;Gg;0.633331169821313
EU27;2000;N14 5C1biv;NOx;Gg;0.297576083
EU27;2000;N14 5C1bv;NOx;Gg;0.998834780631877
EU27;2000;N14 5C1bvi;NOx;Gg;NE
