# WebDab output on Thu Aug  8 17:30:51 2019
# Datasource: EMEP/CEIP , Officially reported emission data
# Terms of reference: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/deed.en)
# Format: ISO2;YEAR;SECTOR;POLLUTANT;UNIT;NUMBER/FLAG
NL;2008;A_PublicPower;NMVOC;Gg;0.365075671
NL;2008;B_IndustrialComb;NMVOC;Gg;4.87677787
NL;2008;C_SmallComb;NMVOC;Gg;12.714943882
NL;2008;D_IndProcess;NMVOC;Gg;24.954169738
NL;2008;E_Fugitive;NMVOC;Gg;17.31000103
NL;2008;F_Solvents;NMVOC;Gg;59.126205028
NL;2008;G_RoadRail;NMVOC;Gg;30.373832422
NL;2008;H_Shipping;NMVOC;Gg;1.684948924
NL;2008;I_OffRoadMob;NMVOC;Gg;7.723939215
NL;2008;J_AviLTO;NMVOC;Gg;0.258944562
NL;2008;K_CivilAviCruise;NMVOC;Gg;0
NL;2008;L_OtherWasteDisp;NMVOC;Gg;0.619243282
NL;2008;M_WasteWater;NMVOC;Gg;0
NL;2008;N_WasteIncin;NMVOC;Gg;0
NL;2008;O_AgriLivestock;NMVOC;Gg;0
NL;2008;P_AgriOther;NMVOC;Gg;0.16338497
NL;2008;Q_AgriWastes;NMVOC;Gg;0
NL;2008;R_Other;NMVOC;Gg;0
NL;2008;S_Natural;NMVOC;Gg;0
NL;2008;z_memo;NMVOC;Gg;37.272129039
NL;2008;T_IntAviCruise;NMVOC;Gg;0
SE;1995;A_PublicPower;NMVOC;Gg;3.15046828564968
SE;1995;B_IndustrialComb;NMVOC;Gg;5.39832593239847
SE;1995;C_SmallComb;NMVOC;Gg;12.3393807636959
SE;1995;D_IndProcess;NMVOC;Gg;18.2038154063322
SE;1995;E_Fugitive;NMVOC;Gg;13.2973949771103
SE;1995;F_Solvents;NMVOC;Gg;77.7794509129934
SE;1995;G_RoadRail;NMVOC;Gg;123.632688749309
SE;1995;H_Shipping;NMVOC;Gg;9.2848731132792
SE;1995;I_OffRoadMob;NMVOC;Gg;13.7809002593862
SE;1995;J_AviLTO;NMVOC;Gg;0.232819565863136
SE;1995;K_CivilAviCruise;NMVOC;Gg;0.325128419591561
SE;1995;L_OtherWasteDisp;NMVOC;Gg;0
SE;1995;M_WasteWater;NMVOC;Gg;0
SE;1995;N_WasteIncin;NMVOC;Gg;0.0003
SE;1995;O_AgriLivestock;NMVOC;Gg;0
SE;1995;P_AgriOther;NMVOC;Gg;0
SE;1995;Q_AgriWastes;NMVOC;Gg;0
SE;1995;R_Other;NMVOC;Gg;0
SE;1995;S_Natural;NMVOC;Gg;0
SE;1995;z_memo;NMVOC;Gg;1.19358639382803
SE;1995;T_IntAviCruise;NMVOC;Gg;0.73912522701726
SK;2002;A_PublicPower;NMVOC;Gg;0.215
SK;2002;B_IndustrialComb;NMVOC;Gg;0.646
SK;2002;C_SmallComb;NMVOC;Gg;7.07
SK;2002;D_IndProcess;NMVOC;Gg;1.3917
SK;2002;E_Fugitive;NMVOC;Gg;12.36
SK;2002;F_Solvents;NMVOC;Gg;31.02
SK;2002;G_RoadRail;NMVOC;Gg;15.3649035325046
SK;2002;H_Shipping;NMVOC;Gg;0.197
SK;2002;I_OffRoadMob;NMVOC;Gg;0
SK;2002;J_AviLTO;NMVOC;Gg;0.074
SK;2002;K_CivilAviCruise;NMVOC;Gg;0
SK;2002;L_OtherWasteDisp;NMVOC;Gg;0.000480415
SK;2002;M_WasteWater;NMVOC;Gg;0
SK;2002;N_WasteIncin;NMVOC;Gg;0.1821587
SK;2002;O_AgriLivestock;NMVOC;Gg;0
SK;2002;P_AgriOther;NMVOC;Gg;0.436
SK;2002;Q_AgriWastes;NMVOC;Gg;0
SK;2002;R_Other;NMVOC;Gg;0
SK;2002;S_Natural;NMVOC;Gg;0
SK;2002;z_memo;NMVOC;Gg;0
SK;2002;T_IntAviCruise;NMVOC;Gg;0
IS;1996;A_PublicPower;NMVOC;Gg;0.0006600145
IS;1996;B_IndustrialComb;NMVOC;Gg;0.0191388131
IS;1996;C_SmallComb;NMVOC;Gg;0.0024176622
IS;1996;D_IndProcess;NMVOC;Gg;0.461184602934696
IS;1996;E_Fugitive;NMVOC;Gg;0.006446411118
IS;1996;F_Solvents;NMVOC;Gg;1.107317302722
IS;1996;G_RoadRail;NMVOC;Gg;7.887182158
IS;1996;H_Shipping;NMVOC;Gg;0.61378412316
IS;1996;I_OffRoadMob;NMVOC;Gg;0.3218004
IS;1996;J_AviLTO;NMVOC;Gg;0
IS;1996;K_CivilAviCruise;NMVOC;Gg;0.02369101
IS;1996;L_OtherWasteDisp;NMVOC;Gg;0.19759019122376
IS;1996;M_WasteWater;NMVOC;Gg;0
IS;1996;N_WasteIncin;NMVOC;Gg;0.000478415512
IS;1996;O_AgriLivestock;NMVOC;Gg;0
IS;1996;P_AgriOther;NMVOC;Gg;0
IS;1996;Q_AgriWastes;NMVOC;Gg;0
IS;1996;R_Other;NMVOC;Gg;0
IS;1996;S_Natural;NMVOC;Gg;0
IS;1996;z_memo;NMVOC;Gg;8.02859393376
IS;1996;T_IntAviCruise;NMVOC;Gg;0.191794554
NO;1995;A_PublicPower;NMVOC;Gg;0.438732544
NO;1995;B_IndustrialComb;NMVOC;Gg;2.3018236714
NO;1995;C_SmallComb;NMVOC;Gg;7.6877082362
NO;1995;D_IndProcess;NMVOC;Gg;4.0489639131
NO;1995;E_Fugitive;NMVOC;Gg;230.7730117552
NO;1995;F_Solvents;NMVOC;Gg;49.2807864576
NO;1995;G_RoadRail;NMVOC;Gg;52.6923464737
NO;1995;H_Shipping;NMVOC;Gg;2.435592497
NO;1995;I_OffRoadMob;NMVOC;Gg;14.4433595562
NO;1995;J_AviLTO;NMVOC;Gg;0.2842712123
NO;1995;K_CivilAviCruise;NMVOC;Gg;0.6492614224
NO;1995;L_OtherWasteDisp;NMVOC;Gg;0
NO;1995;M_WasteWater;NMVOC;Gg;0
NO;1995;N_WasteIncin;NMVOC;Gg;0.0012096903
NO;1995;O_AgriLivestock;NMVOC;Gg;0
NO;1995;P_AgriOther;NMVOC;Gg;0
NO;1995;Q_AgriWastes;NMVOC;Gg;1.3336289845
NO;1995;R_Other;NMVOC;Gg;0
NO;1995;S_Natural;NMVOC;Gg;0
NO;1995;z_memo;NMVOC;Gg;56.5266429815
NO;1995;T_IntAviCruise;NMVOC;Gg;0.5286261985
EE;2002;A_PublicPower;NMVOC;Gg;0.43
EE;2002;B_IndustrialComb;NMVOC;Gg;1.2947
EE;2002;C_SmallComb;NMVOC;Gg;14.24
EE;2002;F_Solvents;NMVOC;Gg;8.538573
EE;2002;G_RoadRail;NMVOC;Gg;8.338778
EE;2002;H_Shipping;NMVOC;Gg;0.08195
EE;2002;I_OffRoadMob;NMVOC;Gg;1.161589
EE;2002;J_AviLTO;NMVOC;Gg;0.011706
EE;2002;K_CivilAviCruise;NMVOC;Gg;4.8e-05
EE;2002;L_OtherWasteDisp;NMVOC;Gg;0
EE;2002;M_WasteWater;NMVOC;Gg;0.021408
EE;2002;N_WasteIncin;NMVOC;Gg;0
EE;2002;O_AgriLivestock;NMVOC;Gg;3.93193
EE;2002;P_AgriOther;NMVOC;Gg;1.5135028146e-07
EE;2002;Q_AgriWastes;NMVOC;Gg;0
EE;2002;R_Other;NMVOC;Gg;0
EE;2002;T_IntAviCruise;NMVOC;Gg;0.007127
AL;1991;A_PublicPower;NMVOC;Gg;0.005
AL;1991;B_IndustrialComb;NMVOC;Gg;0.394
AL;1991;C_SmallComb;NMVOC;Gg;28.944
AL;1991;D_IndProcess;NMVOC;Gg;0.916
AL;1991;E_Fugitive;NMVOC;Gg;2.684
AL;1991;F_Solvents;NMVOC;Gg;7.48
AL;1991;G_RoadRail;NMVOC;Gg;4.334
AL;1991;H_Shipping;NMVOC;Gg;0
AL;1991;I_OffRoadMob;NMVOC;Gg;0.224
AL;1991;J_AviLTO;NMVOC;Gg;0
AL;1991;K_CivilAviCruise;NMVOC;Gg;0
AL;1991;L_OtherWasteDisp;NMVOC;Gg;0.041
AL;1991;M_WasteWater;NMVOC;Gg;0
AL;1991;N_WasteIncin;NMVOC;Gg;0
AL;1991;O_AgriLivestock;NMVOC;Gg;0
AL;1991;P_AgriOther;NMVOC;Gg;0
AL;1991;Q_AgriWastes;NMVOC;Gg;0.061
AL;1991;R_Other;NMVOC;Gg;0
AL;1991;S_Natural;NMVOC;Gg;63.434
AL;1991;z_memo;NMVOC;Gg;0
AL;1991;T_IntAviCruise;NMVOC;Gg;0
EU15;2011;A_PublicPower;NMVOC;Gg;40.2599569909988
EU15;2011;B_IndustrialComb;NMVOC;Gg;76.0916207554934
EU15;2011;C_SmallComb;NMVOC;Gg;535.832720577916
EU15;2011;D_IndProcess;NMVOC;Gg;410.61598672828
EU15;2011;E_Fugitive;NMVOC;Gg;454.552089324655
EU15;2011;F_Solvents;NMVOC;Gg;2545.13471781515
EU15;2011;G_RoadRail;NMVOC;Gg;674.774265874057
EU15;2011;H_Shipping;NMVOC;Gg;119.330206252815
EU15;2011;I_OffRoadMob;NMVOC;Gg;151.38066313261
EU15;2011;J_AviLTO;NMVOC;Gg;9.632982571646
EU15;2011;K_CivilAviCruise;NMVOC;Gg;1.58601357962703
EU15;2011;L_OtherWasteDisp;NMVOC;Gg;58.072110487495
EU15;2011;M_WasteWater;NMVOC;Gg;3.7055641778255
EU15;2011;N_WasteIncin;NMVOC;Gg;16.0404334846306
EU15;2011;O_AgriLivestock;NMVOC;Gg;75.7520401317044
EU15;2011;P_AgriOther;NMVOC;Gg;4.10694037528306
EU15;2011;Q_AgriWastes;NMVOC;Gg;67.3237900113019
EU15;2011;R_Other;NMVOC;Gg;0.794401806749528
EU15;2011;S_Natural;NMVOC;Gg;708.682912469093
EU15;2011;z_memo;NMVOC;Gg;2756.98572086107
EU15;2011;T_IntAviCruise;NMVOC;Gg;15.3308066754862
MC;1999;A_PublicPower;NMVOC;Gg;0.03629490915055
MC;1999;B_IndustrialComb;NMVOC;Gg;0
MC;1999;C_SmallComb;NMVOC;Gg;0.00275996235
MC;1999;D_IndProcess;NMVOC;Gg;9.62144e-11
MC;1999;E_Fugitive;NMVOC;Gg;8.75942146249693e-06
MC;1999;F_Solvents;NMVOC;Gg;0.04388515
MC;1999;G_RoadRail;NMVOC;Gg;0.508728058786261
MC;1999;H_Shipping;NMVOC;Gg;0.00328703456713056
MC;1999;I_OffRoadMob;NMVOC;Gg;0
MC;1999;J_AviLTO;NMVOC;Gg;0
MC;1999;K_CivilAviCruise;NMVOC;Gg;0
MC;1999;L_OtherWasteDisp;NMVOC;Gg;0
MC;1999;M_WasteWater;NMVOC;Gg;0
MC;1999;N_WasteIncin;NMVOC;Gg;0.00012727524
MC;1999;O_AgriLivestock;NMVOC;Gg;0
MC;1999;P_AgriOther;NMVOC;Gg;1.425720366e-11
MC;1999;Q_AgriWastes;NMVOC;Gg;0
MC;1999;R_Other;NMVOC;Gg;0
MC;1999;S_Natural;NMVOC;Gg;0
MC;1999;z_memo;NMVOC;Gg;0.0167631501401091
MC;1999;T_IntAviCruise;NMVOC;Gg;0.002483284011
BY;2011;A_PublicPower;NMVOC;Gg;2.525
BY;2011;B_IndustrialComb;NMVOC;Gg;0.205
BY;2011;C_SmallComb;NMVOC;Gg;15.229
BY;2011;D_IndProcess;NMVOC;Gg;6.406
BY;2011;E_Fugitive;NMVOC;Gg;38.066
BY;2011;F_Solvents;NMVOC;Gg;77.477
BY;2011;G_RoadRail;NMVOC;Gg;160.80797200872
BY;2011;H_Shipping;NMVOC;Gg;0.322
BY;2011;I_OffRoadMob;NMVOC;Gg;44.585
BY;2011;J_AviLTO;NMVOC;Gg;0
BY;2011;K_CivilAviCruise;NMVOC;Gg;0
BY;2011;L_OtherWasteDisp;NMVOC;Gg;0.216
BY;2011;M_WasteWater;NMVOC;Gg;0
BY;2011;N_WasteIncin;NMVOC;Gg;0.077
BY;2011;O_AgriLivestock;NMVOC;Gg;0
BY;2011;P_AgriOther;NMVOC;Gg;0
BY;2011;Q_AgriWastes;NMVOC;Gg;0
BY;2011;R_Other;NMVOC;Gg;0
BY;2011;S_Natural;NMVOC;Gg;0
BY;2011;z_memo;NMVOC;Gg;0
BY;2011;T_IntAviCruise;NMVOC;Gg;0.059
NO;1996;A_PublicPower;NMVOC;Gg;0.4405786
