# WebDab output on Mon Jan 20 18:37:36 2025
# Datasource: EMEP/CEIP 2025, Officially reported emission data
# Terms of reference: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/deed.en)
# Emission category: GNFR14/GNFR19
# Format: ISO2;YEAR;SECTOR;POLLUTANT;UNIT;NUMBER/FLAG
EU28;1993;A_PublicPower;PM10;Gg;0
EU28;1993;B_Industry;PM10;Gg;0
EU28;1993;C_OtherStatComb;PM10;Gg;0
EU28;1993;D_Fugitive;PM10;Gg;0
EU28;1993;E_Solvents;PM10;Gg;0
EU28;1993;F_RoadTransport;PM10;Gg;0
EU28;1993;G_Shipping;PM10;Gg;0
EU28;1993;H_Aviation;PM10;Gg;0
EU28;1993;I_Offroad;PM10;Gg;0
EU28;1993;J_Waste;PM10;Gg;0
EU28;1993;K_AgriLivestock;PM10;Gg;0
EU28;1993;L_AgriOther;PM10;Gg;0
EU28;1993;M_Other;PM10;Gg;0
EU28;1993;O_AviCruise;PM10;Gg;0
EU28;1993;P_IntShipping;PM10;Gg;0
EU28;1993;N_Natural;PM10;Gg;0
EU28;1993;z_Memo;PM10;Gg;0
EU15;2012;A_PublicPower;PM10;Gg;36.5969474199467
EU15;2012;B_Industry;PM10;Gg;303.948958573519
EU15;2012;C_OtherStatComb;PM10;Gg;386.416278122433
EU15;2012;D_Fugitive;PM10;Gg;14.0527841964144
EU15;2012;E_Solvents;PM10;Gg;18.0051902325192
EU15;2012;F_RoadTransport;PM10;Gg;176.163769856367
EU15;2012;G_Shipping;PM10;Gg;16.3066133274011
EU15;2012;H_Aviation;PM10;Gg;2.06570842415508
EU15;2012;I_Offroad;PM10;Gg;49.5190997716849
EU15;2012;J_Waste;PM10;Gg;59.3486427902566
EU15;2012;K_AgriLivestock;PM10;Gg;71.2221849773337
EU15;2012;L_AgriOther;PM10;Gg;123.919910947243
EU15;2012;M_Other;PM10;Gg;0
EU15;2012;O_AviCruise;PM10;Gg;4.80915646096922
EU15;2012;P_IntShipping;PM10;Gg;115.938348269465
EU15;2012;N_Natural;PM10;Gg;104.810463510553
EU15;2012;z_Memo;PM10;Gg;0
DE;2004;A_PublicPower;PM10;Gg;10.7689708567598
DE;2004;B_Industry;PM10;Gg;94.8829574813524
DE;2004;C_OtherStatComb;PM10;Gg;23.3527335117896
DE;2004;D_Fugitive;PM10;Gg;4.30872922053611
DE;2004;E_Solvents;PM10;Gg;5.36959010018229
DE;2004;F_RoadTransport;PM10;Gg;50.0064668974531
DE;2004;G_Shipping;PM10;Gg;3.27344739160561
DE;2004;H_Aviation;PM10;Gg;0.0908872831969994
DE;2004;I_Offroad;PM10;Gg;20.5683847389552
DE;2004;J_Waste;PM10;Gg;4.44234218466165
DE;2004;K_AgriLivestock;PM10;Gg;12.9670293791576
DE;2004;L_AgriOther;PM10;Gg;22.1100253314194
DE;2004;M_Other;PM10;Gg;0
DE;2004;O_AviCruise;PM10;Gg;1.17172239598571
DE;2004;P_IntShipping;PM10;Gg;60.9391620625971
DE;2004;N_Natural;PM10;Gg;0.13986181209
CA;2018;A_PublicPower;PM10;Gg;6.49302714690895
CA;2018;B_Industry;PM10;Gg;2013.25497472342
CA;2018;C_OtherStatComb;PM10;Gg;90.9367211533177
CA;2018;D_Fugitive;PM10;Gg;45.8262713982264
CA;2018;E_Solvents;PM10;Gg;0.0358753475333683
CA;2018;F_RoadTransport;PM10;Gg;21.4312118218399
CA;2018;G_Shipping;PM10;Gg;1.11312103944766
CA;2018;H_Aviation;PM10;Gg;0.294151349652852
CA;2018;I_Offroad;PM10;Gg;24.0627335460539
CA;2018;J_Waste;PM10;Gg;1.90133330641615
CA;2018;K_AgriLivestock;PM10;Gg;9.9958540195119
CA;2018;L_AgriOther;PM10;Gg;1551.70435237739
CA;2018;M_Other;PM10;Gg;4167.38296218935
CA;2018;O_AviCruise;PM10;Gg;0.970155965883096
CA;2018;P_IntShipping;PM10;Gg;1.71530778049885
CA;2018;N_Natural;PM10;Gg;0
BE;2012;A_PublicPower;PM10;Gg;0.3896314833142
BE;2012;B_Industry;PM10;Gg;10.1066055541089
BE;2012;C_OtherStatComb;PM10;Gg;12.6319724578461
BE;2012;D_Fugitive;PM10;Gg;0.433309416803056
BE;2012;E_Solvents;PM10;Gg;0.680407489027573
BE;2012;F_RoadTransport;PM10;Gg;6.89930681464796
BE;2012;G_Shipping;PM10;Gg;0.207353425510889
BE;2012;H_Aviation;PM10;Gg;0.01468979968415
BE;2012;I_Offroad;PM10;Gg;1.06124410771897
BE;2012;J_Waste;PM10;Gg;0.811664611635794
BE;2012;K_AgriLivestock;PM10;Gg;1.93861408102223
BE;2012;L_AgriOther;PM10;Gg;1.31532942329202
BE;2012;M_Other;PM10;Gg;0
BE;2012;O_AviCruise;PM10;Gg;0.152217755615936
BE;2012;P_IntShipping;PM10;Gg;0.679164079115974
BE;2012;N_Natural;PM10;Gg;0
CY;2002;A_PublicPower;PM10;Gg;0.452090289708906
CY;2002;B_Industry;PM10;Gg;2.28897591034897
CY;2002;C_OtherStatComb;PM10;Gg;0.0581700272184078
CY;2002;D_Fugitive;PM10;Gg;0.0107543403
CY;2002;E_Solvents;PM10;Gg;0.08755532307
CY;2002;F_RoadTransport;PM10;Gg;0.907629936743791
CY;2002;G_Shipping;PM10;Gg;0.00258455813953488
CY;2002;H_Aviation;PM10;Gg;0.00318423888481532
CY;2002;I_Offroad;PM10;Gg;0.0552270597995349
CY;2002;J_Waste;PM10;Gg;0.0342510190759724
CY;2002;K_AgriLivestock;PM10;Gg;0.417009836895937
CY;2002;L_AgriOther;PM10;Gg;0.1733376
CY;2002;M_Other;PM10;Gg;0
CY;2002;O_AviCruise;PM10;Gg;0
CY;2002;P_IntShipping;PM10;Gg;0.796915388980149
CY;2002;N_Natural;PM10;Gg;0
MD;2019;A_PublicPower;PM10;Gg;0.071050133424
MD;2019;B_Industry;PM10;Gg;3.009875496
MD;2019;C_OtherStatComb;PM10;Gg;20.6913453024
MD;2019;D_Fugitive;PM10;Gg;4.95e-05
MD;2019;E_Solvents;PM10;Gg;0.040041
MD;2019;F_RoadTransport;PM10;Gg;1.00306839562256
MD;2019;G_Shipping;PM10;Gg;0.000662839242269482
MD;2019;H_Aviation;PM10;Gg;0.0075782864506
MD;2019;I_Offroad;PM10;Gg;0.180733656725439
MD;2019;J_Waste;PM10;Gg;0.42647621729015
MD;2019;K_AgriLivestock;PM10;Gg;0.3248878707
MD;2019;L_AgriOther;PM10;Gg;1.0274481691
MD;2019;M_Other;PM10;Gg;0
MD;2019;O_AviCruise;PM10;Gg;0.0060886164506
MD;2019;P_IntShipping;PM10;Gg;0
MD;2019;N_Natural;PM10;Gg;0
MD;2019;z_Memo;PM10;Gg;0.716552345549991
AT;1997;A_PublicPower;PM10;Gg;0
AT;1997;B_Industry;PM10;Gg;0
AT;1997;C_OtherStatComb;PM10;Gg;0
AT;1997;D_Fugitive;PM10;Gg;0
AT;1997;E_Solvents;PM10;Gg;0
AT;1997;F_RoadTransport;PM10;Gg;0
AT;1997;G_Shipping;PM10;Gg;0
AT;1997;H_Aviation;PM10;Gg;0
AT;1997;I_Offroad;PM10;Gg;0
AT;1997;J_Waste;PM10;Gg;0
AT;1997;K_AgriLivestock;PM10;Gg;0
AT;1997;L_AgriOther;PM10;Gg;0
AT;1997;M_Other;PM10;Gg;0
AT;1997;O_AviCruise;PM10;Gg;0
AT;1997;P_IntShipping;PM10;Gg;0
AT;1997;N_Natural;PM10;Gg;0
GB;2007;A_PublicPower;PM10;Gg;9.857793746628
GB;2007;B_Industry;PM10;Gg;63.734954021803
GB;2007;C_OtherStatComb;PM10;Gg;18.940966911952
GB;2007;D_Fugitive;PM10;Gg;3.014024164709
GB;2007;E_Solvents;PM10;Gg;3.764469003496
GB;2007;F_RoadTransport;PM10;Gg;33.443227359715
GB;2007;G_Shipping;PM10;Gg;6.097951627267
GB;2007;H_Aviation;PM10;Gg;0.269537055643
GB;2007;I_Offroad;PM10;Gg;11.654928849828
GB;2007;J_Waste;PM10;Gg;7.189958788457
GB;2007;K_AgriLivestock;PM10;Gg;8.619345700952
GB;2007;L_AgriOther;PM10;Gg;6.349739639804
GB;2007;M_Other;PM10;Gg;0.040533625893
GB;2007;O_AviCruise;PM10;Gg;1.60705389762
GB;2007;P_IntShipping;PM10;Gg;14.269500642722
GB;2007;N_Natural;PM10;Gg;21.406512761112
IE;1990;A_PublicPower;PM10;Gg;0.961624837246457
IE;1990;B_Industry;PM10;Gg;8.55588441198628
IE;1990;C_OtherStatComb;PM10;Gg;21.1317179290123
IE;1990;D_Fugitive;PM10;Gg;0.134575109691297
IE;1990;E_Solvents;PM10;Gg;0.211380942445636
IE;1990;F_RoadTransport;PM10;Gg;2.40198844824681
IE;1990;G_Shipping;PM10;Gg;0.111252614876885
IE;1990;H_Aviation;PM10;Gg;0.00781263339421493
IE;1990;I_Offroad;PM10;Gg;0.963448646443203
IE;1990;J_Waste;PM10;Gg;0.407670902496205
IE;1990;K_AgriLivestock;PM10;Gg;1.57765795756684
IE;1990;L_AgriOther;PM10;Gg;1.25484529640096
IE;1990;M_Other;PM10;Gg;0
IE;1990;O_AviCruise;PM10;Gg;0.0478602544918774
IE;1990;P_IntShipping;PM10;Gg;0.0561475680492839
IE;1990;N_Natural;PM10;Gg;0
AT;2017;A_PublicPower;PM10;Gg;1.07306827608933
AT;2017;B_Industry;PM10;Gg;10.2783301942664
AT;2017;C_OtherStatComb;PM10;Gg;7.56427312080671
AT;2017;D_Fugitive;PM10;Gg;0.20614105305
AT;2017;E_Solvents;PM10;Gg;0.427995969865413
AT;2017;F_RoadTransport;PM10;Gg;5.40884987989526
AT;2017;G_Shipping;PM10;Gg;0.0689190878759887
AT;2017;H_Aviation;PM10;Gg;0.111759162152064
AT;2017;I_Offroad;PM10;Gg;1.22046580463758
AT;2017;J_Waste;PM10;Gg;0.480878813119196
AT;2017;K_AgriLivestock;PM10;Gg;0.512153586713194
AT;2017;L_AgriOther;PM10;Gg;3.3821565955879
AT;2017;M_Other;PM10;Gg;0
AT;2017;O_AviCruise;PM10;Gg;0.672460263401222
AT;2017;P_IntShipping;PM10;Gg;0
AT;2017;N_Natural;PM10;Gg;0
