# WebDab output on Thu Sep  8 22:31:21 2022
# Datasource: EMEP/CEIP 2022, Officially reported emission data
# Terms of reference: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/deed.en)
# Emission category: NFR09
# Format: ISO2;YEAR;SECTOR;POLLUTANT;UNIT;NUMBER/FLAG
SE;2009;1 A 1 a;NH3;Gg;0.66241253440399
SE;2009;1 A 1 b;NH3;Gg;0.072076451464
SE;2009;1 A 1 c;NH3;Gg;0.00014668538609
SE;2009;1 A 2 a;NH3;Gg;0.00937524151229
SE;2009;1 A 2 b;NH3;Gg;0.00125390255242
SE;2009;1 A 2 c;NH3;Gg;0.02499560942104
SE;2009;1 A 2 d;NH3;Gg;0.17011877420798
SE;2009;1 A 2 e;NH3;Gg;0.01104162693125
SE;2009;1 A 2 f i;NH3;Gg;0.09355912638515
SE;2009;1 A 2 f ii;NH3;Gg;0.0034548521738992
SE;2009;1 A 3 a ii (i);NH3;Gg;NE
SE;2009;1 A 3 a i (i);NH3;Gg;NO
SE;2009;1 A 3 b i;NH3;Gg;3.46167721756368
SE;2009;1 A 3 b ii;NH3;Gg;0.0836767244188295
SE;2009;1 A 3 b iii;NH3;Gg;0.0164155517759776
SE;2009;1 A 3 b iv;NH3;Gg;0.00197105890618877
SE;2009;1 A 3 b v;NH3;Gg;NA
SE;2009;1 A 3 b vi;NH3;Gg;NA
SE;2009;1 A 3 b vii;NH3;Gg;NA
SE;2009;1 A 3 c;NH3;Gg;0.00013971905947878
SE;2009;1 A 3 d ii;NH3;Gg;0.0115957102426312
SE;2009;1 A 3 e;NH3;Gg;0.000625711756260009
SE;2009;1 A 4 a i;NH3;Gg;0.01607748754995
SE;2009;1 A 4 a ii;NH3;Gg;IE
SE;2009;1 A 4 b i;NH3;Gg;0.15958196686488
SE;2009;1 A 4 b ii;NH3;Gg;0.000533427730548907
SE;2009;1 A 4 c i;NH3;Gg;0.02325853429046
SE;2009;1 A 4 c ii;NH3;Gg;0.00237024278441934
SE;2009;1 A 4 c iii;NH3;Gg;0.000736487872380192
SE;2009;1 A 5 a;NH3;Gg;NO
SE;2009;1 A 5 b;NH3;Gg;0.0018483869946166
SE;2009;1 B 1 a;NH3;Gg;NO
SE;2009;1 B 1 b;NH3;Gg;NA
SE;2009;1 B 1 c;NH3;Gg;NA
SE;2009;1 B 2 a i;NH3;Gg;0.0054013855072
SE;2009;1 B 2 a iv;NH3;Gg;0.0045210085224
SE;2009;1 B 2 a v;NH3;Gg;NA
SE;2009;1 B 2 b;NH3;Gg;NO
SE;2009;1 B 2 c;NH3;Gg;0.0021469450527
SE;2009;2 A 1;NH3;Gg;0.0422809214177013
SE;2009;2 A 2;NH3;Gg;NA
SE;2009;2 A 3;NH3;Gg;NA
SE;2009;2 A 4;NH3;Gg;NA
SE;2009;2 A 5;NH3;Gg;NA
SE;2009;2 A 6;NH3;Gg;NA
SE;2009;2 A 7 a;NH3;Gg;NA
SE;2009;2 A 7 b;NH3;Gg;NA
SE;2009;2 A 7 c;NH3;Gg;NA
SE;2009;2 A 7 d;NH3;Gg;0.1286
SE;2009;2 B 1;NH3;Gg;NO
SE;2009;2 B 2;NH3;Gg;0.001176
SE;2009;2 B 3;NH3;Gg;NO
SE;2009;2 B 4;NH3;Gg;NA
SE;2009;2 B 5 a;NH3;Gg;0.028905
SE;2009;2 B 5 b;NH3;Gg;NA
SE;2009;2 C 1;NH3;Gg;NE
SE;2009;2 C 2;NH3;Gg;NA
SE;2009;2 C 3;NH3;Gg;NA
SE;2009;2 C 5 a;NH3;Gg;NE
SE;2009;2 C 5 b;NH3;Gg;NE
SE;2009;2 C 5 c;NH3;Gg;NE
SE;2009;2 C 5 d;NH3;Gg;NE
SE;2009;2 C 5 e;NH3;Gg;NE
SE;2009;2 C 5 f;NH3;Gg;NE
SE;2009;2 D 1;NH3;Gg;2.162874223
SE;2009;2 D 2;NH3;Gg;NA
SE;2009;2 D 3;NH3;Gg;NE
SE;2009;2 E;NH3;Gg;NA
SE;2009;2 F;NH3;Gg;NA
SE;2009;2 G;NH3;Gg;NO
SE;2009;3 A 1;NH3;Gg;NA
SE;2009;3 A 2;NH3;Gg;NA
SE;2009;3 A 3;NH3;Gg;NA
SE;2009;3 B 1;NH3;Gg;NA
SE;2009;3 B 2;NH3;Gg;NA
SE;2009;3 C;NH3;Gg;NA
SE;2009;3 D 1;NH3;Gg;NA
SE;2009;3 D 2;NH3;Gg;NA
SE;2009;3 D 3;NH3;Gg;NA
SE;2009;4 B 1 a;NH3;Gg;11.15
SE;2009;4 B 1 b;NH3;Gg;13
SE;2009;4 B 2;NH3;Gg;NO
SE;2009;4 B 3;NH3;Gg;1.02
SE;2009;4 B 4;NH3;Gg;NE
SE;2009;4 B 6;NH3;Gg;2.86
SE;2009;4 B 7;NH3;Gg;NO
SE;2009;4 B 8;NH3;Gg;5.31
SE;2009;4 B 9 a;NH3;Gg;IE
SE;2009;4 B 9 b;NH3;Gg;IE
SE;2009;4 B 9 c;NH3;Gg;NE
SE;2009;4 B 9 d;NH3;Gg;2.54
SE;2009;4 B 13;NH3;Gg;0.36
SE;2009;4 D 1 a;NH3;Gg;5.91
SE;2009;4 D 2 a;NH3;Gg;NA
SE;2009;4 D 2 b;NH3;Gg;NA
SE;2009;4 D 2 c;NH3;Gg;NA
SE;2009;4 F;NH3;Gg;NO
SE;2009;4 G;NH3;Gg;NA
SE;2009;6 A;NH3;Gg;NA
SE;2009;6 B;NH3;Gg;0.4
SE;2009;6 C a;NH3;Gg;NE
SE;2009;6 C b;NH3;Gg;NE
SE;2009;6 C c;NH3;Gg;NE
SE;2009;6 C d;NH3;Gg;NE
SE;2009;6 C e;NH3;Gg;NA
SE;2009;6 D;NH3;Gg;0.5
SE;2009;7 A;NH3;Gg;NO
SE;2009;1 A 3 a ii (ii);NH3;Gg;NE
SE;2009;1 A 3 a i (ii);NH3;Gg;NO
SE;2009;1 A 3 d i (i);NH3;Gg;0.0582779391784144
SE;2009;1 A 3 d i (ii);NH3;Gg;NO
SE;2009;7 B;NH3;Gg;NO
SE;2009;11 B;NH3;Gg;NE
SE;2009;11 A;NH3;Gg;NO
SE;2009;1 A 3;NH3;Gg;NE
SE;2009;11 C;NH3;Gg;NO
SE;2009;GRID TOTAL;NH3;Gg;50.2548485157484
SE;2009;UNFCCC TOTAL;NH3;Gg;NA
SE;2009;1 B 3;NH3;Gg;NO
SE;2009;FU TOTAL;NH3;Gg;50.2548485157484
MD;2006;1 A 1 a;NH3;Gg;NE
MD;2006;1 A 1 b;NH3;Gg;NO
MD;2006;1 A 1 c;NH3;Gg;NO
MD;2006;1 A 2 a;NH3;Gg;NE
MD;2006;1 A 2 b;NH3;Gg;IE
MD;2006;1 A 2 c;NH3;Gg;IE
MD;2006;1 A 2 d;NH3;Gg;IE
MD;2006;1 A 2 e;NH3;Gg;IE
