# WebDab output on Mon Feb  8 14:06:23 2016
# Format: ISO2;YEAR;SECTOR;POLLUTANT;UNIT;NUMBER/FLAG
AL;1990;A_PublicPower;CO;Gg;0.053
AL;1990;B_IndustrialComb;CO;Gg;13.043
AL;1990;C_SmallComb;CO;Gg;132.538
AL;1990;D_IndProcess;CO;Gg;11.618
AL;1990;E_Fugitive;CO;Gg;0
AL;1990;F_Solvents;CO;Gg;0
AL;1990;G_RoadRail;CO;Gg;31.91
AL;1990;H_Shipping;CO;Gg;0
AL;1990;I_OffRoadMob;CO;Gg;0.692
AL;1990;J_AviLTO;CO;Gg;0
AL;1990;K_CivilAviCruise;CO;Gg;0
AL;1990;L_OtherWasteDisp;CO;Gg;0
AL;1990;M_WasteWater;CO;Gg;0
AL;1990;N_WasteIncin;CO;Gg;0
AL;1990;O_AgriLivestock;CO;Gg;0
AL;1990;P_AgriOther;CO;Gg;0
AL;1990;Q_AgriWastes;CO;Gg;1.37
AL;1990;R_Other;CO;Gg;0
AL;1990;S_Natural;CO;Gg;2.081
AL;1990;T_IntAviCruise;CO;Gg;0
AL;1990;z_memo;CO;Gg;0
AL;1991;A_PublicPower;CO;Gg;0.04
AL;1991;B_IndustrialComb;CO;Gg;6.884
AL;1991;C_SmallComb;CO;Gg;145.208
AL;1991;D_IndProcess;CO;Gg;11.906
AL;1991;E_Fugitive;CO;Gg;0
AL;1991;F_Solvents;CO;Gg;0
AL;1991;G_RoadRail;CO;Gg;35.068
AL;1991;H_Shipping;CO;Gg;0
AL;1991;I_OffRoadMob;CO;Gg;0.717
AL;1991;J_AviLTO;CO;Gg;0
AL;1991;K_CivilAviCruise;CO;Gg;0
AL;1991;L_OtherWasteDisp;CO;Gg;0
AL;1991;M_WasteWater;CO;Gg;0
AL;1991;N_WasteIncin;CO;Gg;0
AL;1991;O_AgriLivestock;CO;Gg;0
AL;1991;P_AgriOther;CO;Gg;0
AL;1991;Q_AgriWastes;CO;Gg;1.343
AL;1991;R_Other;CO;Gg;0
AL;1991;S_Natural;CO;Gg;1.128
AL;1991;T_IntAviCruise;CO;Gg;0
AL;1991;z_memo;CO;Gg;0
AL;1992;A_PublicPower;CO;Gg;0.031
AL;1992;B_IndustrialComb;CO;Gg;4.084
AL;1992;C_SmallComb;CO;Gg;72.35
AL;1992;D_IndProcess;CO;Gg;7.141
AL;1992;E_Fugitive;CO;Gg;0
AL;1992;F_Solvents;CO;Gg;0
AL;1992;G_RoadRail;CO;Gg;35.939
AL;1992;H_Shipping;CO;Gg;0
AL;1992;I_OffRoadMob;CO;Gg;0.613
AL;1992;J_AviLTO;CO;Gg;0
AL;1992;K_CivilAviCruise;CO;Gg;0
AL;1992;L_OtherWasteDisp;CO;Gg;0
AL;1992;M_WasteWater;CO;Gg;0
AL;1992;N_WasteIncin;CO;Gg;0
AL;1992;O_AgriLivestock;CO;Gg;0
AL;1992;P_AgriOther;CO;Gg;0
AL;1992;Q_AgriWastes;CO;Gg;1.12
AL;1992;R_Other;CO;Gg;0
AL;1992;S_Natural;CO;Gg;5.239
AL;1992;T_IntAviCruise;CO;Gg;0
AL;1992;z_memo;CO;Gg;0
AL;1993;A_PublicPower;CO;Gg;0.035
AL;1993;B_IndustrialComb;CO;Gg;3.319
AL;1993;C_SmallComb;CO;Gg;55.406
AL;1993;D_IndProcess;CO;Gg;16.67
AL;1993;E_Fugitive;CO;Gg;0
AL;1993;F_Solvents;CO;Gg;0
AL;1993;G_RoadRail;CO;Gg;40.381
AL;1993;H_Shipping;CO;Gg;0.006
AL;1993;I_OffRoadMob;CO;Gg;0.597
AL;1993;J_AviLTO;CO;Gg;0.006
AL;1993;K_CivilAviCruise;CO;Gg;0
AL;1993;L_OtherWasteDisp;CO;Gg;0
AL;1993;M_WasteWater;CO;Gg;0
AL;1993;N_WasteIncin;CO;Gg;0
AL;1993;O_AgriLivestock;CO;Gg;0
AL;1993;P_AgriOther;CO;Gg;0
AL;1993;Q_AgriWastes;CO;Gg;1.288
AL;1993;R_Other;CO;Gg;0
AL;1993;S_Natural;CO;Gg;2.694
AL;1993;T_IntAviCruise;CO;Gg;0.003
AL;1993;z_memo;CO;Gg;0
AL;1994;A_PublicPower;CO;Gg;0.024
AL;1994;B_IndustrialComb;CO;Gg;2.525
AL;1994;C_SmallComb;CO;Gg;72.763
AL;1994;D_IndProcess;CO;Gg;16.201
AL;1994;E_Fugitive;CO;Gg;0
AL;1994;F_Solvents;CO;Gg;0
AL;1994;G_RoadRail;CO;Gg;43.114
AL;1994;H_Shipping;CO;Gg;0.005
AL;1994;I_OffRoadMob;CO;Gg;0.732
AL;1994;J_AviLTO;CO;Gg;0.006
AL;1994;K_CivilAviCruise;CO;Gg;0
AL;1994;L_OtherWasteDisp;CO;Gg;0
AL;1994;M_WasteWater;CO;Gg;0
AL;1994;N_WasteIncin;CO;Gg;0
AL;1994;O_AgriLivestock;CO;Gg;0
AL;1994;P_AgriOther;CO;Gg;0
AL;1994;Q_AgriWastes;CO;Gg;1.261
AL;1994;R_Other;CO;Gg;0
AL;1994;S_Natural;CO;Gg;3.443
AL;1994;T_IntAviCruise;CO;Gg;0.002
AL;1994;z_memo;CO;Gg;0
AL;1995;A_PublicPower;CO;Gg;0.042
AL;1995;B_IndustrialComb;CO;Gg;2.461
AL;1995;C_SmallComb;CO;Gg;59.626
AL;1995;D_IndProcess;CO;Gg;20.479
AL;1995;E_Fugitive;CO;Gg;0
AL;1995;F_Solvents;CO;Gg;0
AL;1995;G_RoadRail;CO;Gg;40.484
AL;1995;H_Shipping;CO;Gg;0.009
AL;1995;I_OffRoadMob;CO;Gg;0.852
AL;1995;J_AviLTO;CO;Gg;0.007
AL;1995;K_CivilAviCruise;CO;Gg;0
AL;1995;L_OtherWasteDisp;CO;Gg;0
AL;1995;M_WasteWater;CO;Gg;0
AL;1995;N_WasteIncin;CO;Gg;0
AL;1995;O_AgriLivestock;CO;Gg;0
AL;1995;P_AgriOther;CO;Gg;0
AL;1995;Q_AgriWastes;CO;Gg;1.234
AL;1995;R_Other;CO;Gg;0
AL;1995;S_Natural;CO;Gg;0.998
AL;1995;T_IntAviCruise;CO;Gg;0.003
AL;1995;z_memo;CO;Gg;0
AL;1996;A_PublicPower;CO;Gg;0.042
AL;1996;B_IndustrialComb;CO;Gg;2.08
AL;1996;C_SmallComb;CO;Gg;57.464
AL;1996;E_Fugitive;CO;Gg;0
AL;1996;F_Solvents;CO;Gg;0
AL;1996;G_RoadRail;CO;Gg;42.063
AL;1996;H_Shipping;CO;Gg;0.011
AL;1996;I_OffRoadMob;CO;Gg;0.946
AL;1996;J_AviLTO;CO;Gg;0.009
AL;1996;K_CivilAviCruise;CO;Gg;0
AL;1996;L_OtherWasteDisp;CO;Gg;0
AL;1996;M_WasteWater;CO;Gg;0
AL;1996;N_WasteIncin;CO;Gg;0
AL;1996;O_AgriLivestock;CO;Gg;0
AL;1996;P_AgriOther;CO;Gg;0
AL;1996;Q_AgriWastes;CO;Gg;1.206
AL;1996;R_Other;CO;Gg;0
AL;1996;S_Natural;CO;Gg;2.245
AL;1996;T_IntAviCruise;CO;Gg;0.004
AL;1996;z_memo;CO;Gg;0
AL;1997;A_PublicPower;CO;Gg;0.05
AL;1997;B_IndustrialComb;CO;Gg;1.562
AL;1997;C_SmallComb;CO;Gg;51.266
AL;1997;D_IndProcess;CO;Gg;14.993
AL;1997;E_Fugitive;CO;Gg;0
AL;1997;F_Solvents;CO;Gg;0
AL;1997;G_RoadRail;CO;Gg;43.78
AL;1997;H_Shipping;CO;Gg;0.009
AL;1997;I_OffRoadMob;CO;Gg;0.944
AL;1997;J_AviLTO;CO;Gg;0.008
AL;1997;K_CivilAviCruise;CO;Gg;0
AL;1997;L_OtherWasteDisp;CO;Gg;0
AL;1997;M_WasteWater;CO;Gg;0
AL;1997;N_WasteIncin;CO;Gg;0
AL;1997;O_AgriLivestock;CO;Gg;0
