# WebDab output on Tue Sep  6 20:54:13 2022
# Datasource: EMEP/CEIP 2022, Officially reported emission data
# Terms of reference: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/deed.en)
# Emission category: SNAP
# Format: ISO2;YEAR;SECTOR;POLLUTANT;UNIT;NUMBER/FLAG
FR;1997;S2;CO;Gg;1713
FR;1997;S3;CO;Gg;753
FR;1997;S4;CO;Gg;1007
FR;1997;S5;CO;Gg;0
FR;1997;S6;CO;Gg;0
FR;1997;S7;CO;Gg;3593
FR;1997;S8;CO;Gg;475
FR;1997;S9;CO;Gg;289
FR;1997;S10;CO;Gg;0
FR;1997;S11;CO;Gg;105
DE;1987;S1;CO;Gg;282
DE;1987;S2;CO;Gg;2977
DE;1987;S3;CO;Gg;933
DE;1987;S4;CO;Gg;749
DE;1987;S5;CO;Gg;31
DE;1987;S6;CO;Gg;0
DE;1987;S7;CO;Gg;7093
DE;1987;S8;CO;Gg;373
DE;1987;S9;CO;Gg;0
DE;1987;S10;CO;Gg;0
CH;1997;S1;CO;Gg;0.37
CH;1997;S2;CO;Gg;50.38
CH;1997;S3;CO;Gg;15.38
CH;1997;S4;CO;Gg;9.87
CH;1997;S7;CO;Gg;267.7
CH;1997;S8;CO;Gg;104
CH;1997;S9;CO;Gg;10.3
LU;1994;S1;CO;Gg;0.043
LU;1994;S2;CO;Gg;8.716
LU;1994;S3;CO;Gg;76.287
LU;1994;S4;CO;Gg;13.717
LU;1994;S5;CO;Gg;0
LU;1994;S6;CO;Gg;0
LU;1994;S7;CO;Gg;43.838
LU;1994;S8;CO;Gg;2.603
LU;1994;S9;CO;Gg;0.008
LU;1994;S10;CO;Gg;0
LU;1994;S11;CO;Gg;0
NO;1990;S1;CO;Gg;4.5
NO;1990;S2;CO;Gg;133.8
NO;1990;S3;CO;Gg;6.7
NO;1990;S4;CO;Gg;60
NO;1990;S7;CO;Gg;554.8
NO;1990;S8;CO;Gg;60.1
NO;1990;S9;CO;Gg;0.9
EE;1990;S1;CO;Gg;52.7
EE;1990;S3;CO;Gg;7.2
EE;1990;S7;CO;Gg;374.2
KG;1997;S1;CO;Gg;0.76
KG;1997;S2;CO;Gg;112.1
KG;1997;S3;CO;Gg;0.28
KG;1997;S7;CO;Gg;172.95
FR;1996;S1;CO;Gg;21.2
FR;1996;S2;CO;Gg;1908
FR;1996;S3;CO;Gg;695
FR;1996;S4;CO;Gg;844
FR;1996;S5;CO;Gg;0
FR;1996;S6;CO;Gg;0
FR;1996;S7;CO;Gg;4095
FR;1996;S8;CO;Gg;476
FR;1996;S9;CO;Gg;275
FR;1996;S10;CO;Gg;0
FR;1996;S11;CO;Gg;94
RU;1996;S1;CO;Gg;84
RU;1996;S2;CO;Gg;47
RU;1996;S3;CO;Gg;1320
RU;1996;S4;CO;Gg;550
RU;1996;S5;CO;Gg;280
RU;1996;S7;CO;Gg;7031
RU;1996;S8;CO;Gg;89
IT;1997;S1;CO;Gg;31.048
IT;1997;S2;CO;Gg;380.092
IT;1997;S3;CO;Gg;363.2
IT;1997;S4;CO;Gg;113.643
IT;1997;S7;CO;Gg;4857.929
IT;1997;S8;CO;Gg;610.365
IT;1997;S9;CO;Gg;276.485
IT;1997;S10;CO;Gg;11.839
IT;1997;S11;CO;Gg;22.576
MD;1995;S1;CO;Gg;14
MD;1995;S2;CO;Gg;6.6
MD;1995;S3;CO;Gg;0.1
MD;1995;S4;CO;Gg;0.03
MD;1995;S7;CO;Gg;118.4
MD;1995;S8;CO;Gg;0.9
MD;1995;S10;CO;Gg;52
CY;1999;S1;CO;Gg;0.6
PT;2000;S1;CO;Gg;3.8
PT;2000;S2;CO;Gg;234.8
PT;2000;S3;CO;Gg;33.9
PT;2000;S4;CO;Gg;36.3
PT;2000;S5;CO;Gg;0
PT;2000;S6;CO;Gg;0
PT;2000;S7;CO;Gg;704.5
PT;2000;S8;CO;Gg;19.8
PT;2000;S9;CO;Gg;0.7
PT;2000;S10;CO;Gg;16
PT;2000;S11;CO;Gg;226.1
IE;1990;S1;CO;Gg;3.2
IE;1990;S2;CO;Gg;90.2
IE;1990;S3;CO;Gg;1.6
IE;1990;S4;CO;Gg;0
IE;1990;S5;CO;Gg;0
IE;1990;S6;CO;Gg;0
IE;1990;S7;CO;Gg;299.1
IE;1990;S8;CO;Gg;6.8
IE;1990;S9;CO;Gg;0
IE;1990;S10;CO;Gg;0
IE;1990;S11;CO;Gg;0
SK;1997;S1;CO;Gg;3.9
SK;1997;S2;CO;Gg;50.1
SK;1997;S3;CO;Gg;137.7
SK;1997;S7;CO;Gg;142.3
SK;1997;S8;CO;Gg;2
SK;1997;S10;CO;Gg;16.3
PL;1993;S1;CO;Gg;20
PL;1993;S2;CO;Gg;6130
PL;1993;S3;CO;Gg;100
PL;1993;S4;CO;Gg;25
PL;1993;S7;CO;Gg;1590
PL;1993;S9;CO;Gg;790
AT;1980;S1;CO;Gg;5.93
AT;1980;S2;CO;Gg;425.39
AT;1980;S3;CO;Gg;4.91
AT;1980;S4;CO;Gg;358.33
AT;1980;S5;CO;Gg;0
AT;1980;S6;CO;Gg;0
AT;1980;S7;CO;Gg;850.57
AT;1980;S8;CO;Gg;11
AT;1980;S9;CO;Gg;25.12
AT;1980;S10;CO;Gg;30
AT;1980;S11;CO;Gg;0.2
IS;1991;S1;CO;Gg;0
IS;1991;S2;CO;Gg;0
IS;1991;S3;CO;Gg;0
IS;1991;S7;CO;Gg;19
IS;1991;S8;CO;Gg;6
IS;1991;S9;CO;Gg;1
ES;1981;S1;CO;Gg;15
ES;1981;S2;CO;Gg;265
ES;1981;S3;CO;Gg;222
ES;1981;S4;CO;Gg;406
ES;1981;S7;CO;Gg;2143
ES;1981;S8;CO;Gg;40
ES;1981;S9;CO;Gg;89
ES;1981;S10;CO;Gg;70
FR;1989;S1;CO;Gg;30
FR;1989;S2;CO;Gg;1762
FR;1989;S3;CO;Gg;1491
FR;1989;S4;CO;Gg;1225
FR;1989;S5;CO;Gg;0
FR;1989;S6;CO;Gg;0
FR;1989;S7;CO;Gg;6922
FR;1989;S8;CO;Gg;564
FR;1989;S9;CO;Gg;252
FR;1989;S10;CO;Gg;0
FR;1989;S11;CO;Gg;187
CZ;1995;S1;CO;Gg;47
CZ;1995;S2;CO;Gg;288
CZ;1995;S3;CO;Gg;269
CZ;1995;S4;CO;Gg;3.2
CZ;1995;S7;CO;Gg;248
CZ;1995;S8;CO;Gg;19
CZ;1995;S9;CO;Gg;0
BE;1999;S1;CO;Gg;2
BE;1999;S2;CO;Gg;64
BE;1999;S3;CO;Gg;299
BE;1999;S4;CO;Gg;119
BE;1999;S5;CO;Gg;0
BE;1999;S6;CO;Gg;0
BE;1999;S7;CO;Gg;452
BE;1999;S8;CO;Gg;7
BE;1999;S9;CO;Gg;1
BE;1999;S10;CO;Gg;0
BE;1999;S11;CO;Gg;0
CZ;1991;S1;CO;Gg;25
CZ;1991;S2;CO;Gg;489
CZ;1991;S3;CO;Gg;272
CZ;1991;S4;CO;Gg;81
CZ;1991;S7;CO;Gg;216
CZ;1991;S8;CO;Gg;16
CZ;1991;S9;CO;Gg;5.1
KG;1999;S1;CO;Gg;0.53
KG;1999;S2;CO;Gg;120.33
KG;1999;S3;CO;Gg;0.28
KG;1999;S7;CO;Gg;187.5
LU;2002;S1;CO;Gg;0.04775
LU;2002;S2;CO;Gg;4.07508
LU;2002;S3;CO;Gg;2.21384
LU;2002;S4;CO;Gg;6.974
LU;2002;S7;CO;Gg;33.01926
LU;2002;S8;CO;Gg;2.32287
LU;2002;S9;CO;Gg;0.00758
RO;1992;S1;CO;Gg;10
RO;1992;S2;CO;Gg;286
RO;1992;S3;CO;Gg;648
RO;1992;S4;CO;Gg;112
RO;1992;S5;CO;Gg;0
RO;1992;S7;CO;Gg;340
RO;1992;S8;CO;Gg;17
RO;1992;S9;CO;Gg;1093
RO;1992;S10;CO;Gg;0
RO;1992;S11;CO;Gg;0
HR;1991;S1;CO;Gg;1.171
HR;1991;S2;CO;Gg;123.272
HR;1991;S3;CO;Gg;32.023
HR;1991;S4;CO;Gg;2.979
HR;1991;S7;CO;Gg;193.673
HR;1991;S8;CO;Gg;29.691
HR;1991;S9;CO;Gg;0.09733
IT;1981;S1;CO;Gg;30.767
IT;1981;S2;CO;Gg;291.834
IT;1981;S3;CO;Gg;327.479
IT;1981;S4;CO;Gg;226.153
IT;1981;S7;CO;Gg;5201.636
IT;1981;S8;CO;Gg;605.774
IT;1981;S9;CO;Gg;311.461
IT;1981;S10;CO;Gg;15.215
IT;1981;S11;CO;Gg;52.674
GR;1992;S1;CO;Gg;36.88
GR;1992;S2;CO;Gg;179.75
GR;1992;S3;CO;Gg;11.1
GR;1992;S4;CO;Gg;22.19
GR;1992;S5;CO;Gg;0.24
GR;1992;S7;CO;Gg;934.21
GR;1992;S8;CO;Gg;94.16
GR;1992;S10;CO;Gg;30.86
GR;1992;S11;CO;Gg;31.42
CH;1994p;S1;CO;Gg;0.1
CH;1994p;S2;CO;Gg;62.6
CH;1994p;S3;CO;Gg;15.6
CH;1994p;S4;CO;Gg;10.8
CH;1994p;S5;CO;Gg;0.03
CH;1994p;S6;CO;Gg;0
CH;1994p;S7;CO;Gg;347
CH;1994p;S8;CO;Gg;101
CH;1994p;S9;CO;Gg;11.9
CH;1994p;S10;CO;Gg;0
CZ;1994;S1;CO;Gg;57
CZ;1994;S2;CO;Gg;351
CZ;1994;S3;CO;Gg;328
CZ;1994;S4;CO;Gg;3.8
CZ;1994;S7;CO;Gg;267
CZ;1994;S8;CO;Gg;18
CZ;1994;S9;CO;Gg;0
IE;1997;S1;CO;Gg;3.9
IE;1997;S2;CO;Gg;56.1
IE;1997;S3;CO;Gg;1.7
IE;1997;S4;CO;Gg;0
IE;1997;S5;CO;Gg;0
IE;1997;S6;CO;Gg;0
IE;1997;S7;CO;Gg;243.6
IE;1997;S8;CO;Gg;6.8
IE;1997;S9;CO;Gg;0
IE;1997;S10;CO;Gg;0
IE;1997;S11;CO;Gg;0
CH;1992;S1;CO;Gg;0.01
CH;1992;S2;CO;Gg;98.3
CH;1992;S3;CO;Gg;19.4
CH;1992;S4;CO;Gg;29.3
CH;1992;S7;CO;Gg;203.3
CH;1992;S8;CO;Gg;25
CH;1992;S9;CO;Gg;4
SI;1985;S1;CO;Gg;1.2
SI;1985;S2;CO;Gg;18.6
SI;1985;S3;CO;Gg;1.7
SI;1985;S7;CO;Gg;46.9
SI;1985;S8;CO;Gg;0
AM;2008;S3;CO;Gg;2.7148
AM;2008;S7;CO;Gg;125.472
TR;2000;S1;CO;Gg;17.84
TR;2000;S2;CO;Gg;1637.42
TR;2000;S3;CO;Gg;75.79
TR;2000;S4;CO;Gg;13.59
TR;2000;S7;CO;Gg;1549.75
TR;2000;S10;CO;Gg;483.81
US;2005p;S1;CO;Gg;390
US;2005p;S2;CO;Gg;3109
US;2005p;S3;CO;Gg;1012
US;2005p;S4;CO;Gg;4363
US;2005p;S5;CO;Gg;31
US;2005p;S6;CO;Gg;6
US;2005p;S7;CO;Gg;42892
US;2005p;S8;CO;Gg;22451
US;2005p;S9;CO;Gg;1207
US;2005p;S10;CO;Gg;0
US;2005p;S11;CO;Gg;10844
LI;1990;S3;CO;Gg;0.047
LI;1990;S7;CO;Gg;1.937
SI;1984;S1;CO;Gg;1.2
SI;1984;S2;CO;Gg;18.5
SI;1984;S3;CO;Gg;1.8
SI;1984;S7;CO;Gg;42.1
SI;1984;S8;CO;Gg;0
ES;1984;S1;CO;Gg;14
ES;1984;S2;CO;Gg;444
ES;1984;S3;CO;Gg;189
ES;1984;S4;CO;Gg;356
ES;1984;S7;CO;Gg;1973
ES;1984;S8;CO;Gg;43
ES;1984;S9;CO;Gg;96
ES;1984;S10;CO;Gg;130
NO;1995;S1;CO;Gg;5.9
NO;1995;S2;CO;Gg;141.7
NO;1995;S3;CO;Gg;7.9
NO;1995;S4;CO;Gg;49.7
NO;1995;S7;CO;Gg;435.9
NO;1995;S8;CO;Gg;58.7
NO;1995;S9;CO;Gg;0.7
IT;2002;S1;CO;Gg;35.668
IT;2002;S2;CO;Gg;394.805
IT;2002;S3;CO;Gg;310.806
IT;2002;S4;CO;Gg;106.553
IT;2002;S7;CO;Gg;2928.004
IT;2002;S8;CO;Gg;424.817
IT;2002;S9;CO;Gg;262.915
IT;2002;S10;CO;Gg;12.312
IT;2002;S11;CO;Gg;10.333
LV;1995;S1;CO;Gg;9
LV;1995;S2;CO;Gg;289
LV;1995;S3;CO;Gg;26
LV;1995;S7;CO;Gg;113
SK;2000;S1;CO;Gg;3.4
SK;2000;S2;CO;Gg;50.1
SK;2000;S3;CO;Gg;118.6
SK;2000;S7;CO;Gg;110.4
SK;2000;S8;CO;Gg;1.7
SK;2000;S10;CO;Gg;5.8
CZ;1998;S1;CO;Gg;10
CZ;1998;S2;CO;Gg;187
CZ;1998;S3;CO;Gg;194
CZ;1998;S4;CO;Gg;5.7
CZ;1998;S7;CO;Gg;262
CZ;1998;S8;CO;Gg;107
CZ;1998;S9;CO;Gg;0.4
AZ;2002;S7;CO;Gg;269.6
LT;1993;S1;CO;Gg;3
LT;1993;S2;CO;Gg;3
LT;1993;S3;CO;Gg;21
LT;1993;S4;CO;Gg;7
LT;1993;S7;CO;Gg;251
LT;1993;S8;CO;Gg;7
DE;1996;S1;CO;Gg;118
DE;1996;S2;CO;Gg;1028
DE;1996;S3;CO;Gg;686
DE;1996;S4;CO;Gg;558
DE;1996;S5;CO;Gg;0
DE;1996;S6;CO;Gg;0
DE;1996;S7;CO;Gg;3565
DE;1996;S8;CO;Gg;154
DE;1996;S9;CO;Gg;0
DE;1996;S10;CO;Gg;0
HU;1992;S1;CO;Gg;19.2
HU;1992;S2;CO;Gg;78.4
HU;1992;S3;CO;Gg;8.2
HU;1992;S4;CO;Gg;240
HU;1992;S7;CO;Gg;490
PT;1997;S1;CO;Gg;2.6
PT;1997;S2;CO;Gg;260.2
PT;1997;S3;CO;Gg;31.1
PT;1997;S4;CO;Gg;34.5
PT;1997;S5;CO;Gg;0
PT;1997;S6;CO;Gg;0
PT;1997;S7;CO;Gg;782.9
PT;1997;S8;CO;Gg;17.2
PT;1997;S9;CO;Gg;0.2
PT;1997;S10;CO;Gg;17.2
PT;1997;S11;CO;Gg;82.9
GR;1998;S1;CO;Gg;42.35
GR;1998;S2;CO;Gg;181.04
GR;1998;S3;CO;Gg;14.79
GR;1998;S4;CO;Gg;21.62
GR;1998;S5;CO;Gg;0.24
GR;1998;S7;CO;Gg;955.02
GR;1998;S8;CO;Gg;95.61
GR;1998;S10;CO;Gg;28.13
GR;1998;S11;CO;Gg;52.13
EE;1995;S1;CO;Gg;23.94
EE;1995;S3;CO;Gg;3.26
EE;1995;S7;CO;Gg;215.1
DE;1994;S1;CO;Gg;134
DE;1994;S2;CO;Gg;1343
DE;1994;S3;CO;Gg;702
DE;1994;S4;CO;Gg;593
DE;1994;S5;CO;Gg;1
DE;1994;S6;CO;Gg;0
DE;1994;S7;CO;Gg;4105
DE;1994;S8;CO;Gg;186
DE;1994;S9;CO;Gg;0
DE;1994;S10;CO;Gg;0
IT;1994;S1;CO;Gg;28.975
IT;1994;S2;CO;Gg;345.657
IT;1994;S3;CO;Gg;341.128
IT;1994;S4;CO;Gg;218.969
IT;1994;S7;CO;Gg;5584.534
IT;1994;S8;CO;Gg;541.244
IT;1994;S9;CO;Gg;246.139
IT;1994;S10;CO;Gg;13.141
IT;1994;S11;CO;Gg;23.096
SI;1987;S1;CO;Gg;1.1
SI;1987;S2;CO;Gg;17.6
SI;1987;S3;CO;Gg;1.6
SI;1987;S7;CO;Gg;59.1
SI;1987;S8;CO;Gg;0.1
CH;1998;S1;CO;Gg;0.3
CH;1998;S2;CO;Gg;42.5
CH;1998;S3;CO;Gg;16.4
CH;1998;S4;CO;Gg;11
CH;1998;S5;CO;Gg;0
CH;1998;S6;CO;Gg;0.09
CH;1998;S7;CO;Gg;260
CH;1998;S8;CO;Gg;45.3
CH;1998;S9;CO;Gg;3.8
CH;1998;S10;CO;Gg;42.6
CH;1998;S11;CO;Gg;0
US;1983;S1;CO;Gg;273
US;1983;S2;CO;Gg;6096
US;1983;S3;CO;Gg;631
US;1983;S4;CO;Gg;4310
US;1983;S7;CO;Gg;71881
US;1983;S8;CO;Gg;12795
US;1983;S9;CO;Gg;1838
US;1983;S11;CO;Gg;7758
GR;1993;S1;CO;Gg;37
GR;1993;S2;CO;Gg;180.13
GR;1993;S3;CO;Gg;13.63
GR;1993;S4;CO;Gg;20.6
GR;1993;S5;CO;Gg;0.28
GR;1993;S7;CO;Gg;941.48
GR;1993;S8;CO;Gg;93.62
GR;1993;S10;CO;Gg;29.54
GR;1993;S11;CO;Gg;27.65
SI;1991;S1;CO;Gg;1
SI;1991;S2;CO;Gg;11.6
SI;1991;S3;CO;Gg;1.1
SI;1991;S7;CO;Gg;62.4
SI;1991;S8;CO;Gg;1.9
GB;1994;S1;CO;Gg;132.78
GB;1994;S2;CO;Gg;343.92
GB;1994;S3;CO;Gg;172.81
GB;1994;S4;CO;Gg;431.08
GB;1994;S5;CO;Gg;2.76
GB;1994;S7;CO;Gg;4268.19
GB;1994;S8;CO;Gg;460.92
GB;1994;S9;CO;Gg;34.94
GB;1994;S10;CO;Gg;0
BG;1997;S1;CO;Gg;3.8
BG;1997;S2;CO;Gg;105.7
BG;1997;S3;CO;Gg;147.2
BG;1997;S4;CO;Gg;50.2
BG;1997;S7;CO;Gg;195.6
BG;1997;S8;CO;Gg;9.6
BG;1997;S9;CO;Gg;0.7
BG;1997;S10;CO;Gg;2
BG;1997;S11;CO;Gg;2.5
RO;2001;S1;CO;Gg;19.64319
RO;2001;S2;CO;Gg;479.84412
RO;2001;S3;CO;Gg;135.29625
RO;2001;S4;CO;Gg;27.57646
RO;2001;S7;CO;Gg;401.433
RO;2001;S8;CO;Gg;129.95838
RO;2001;S9;CO;Gg;0.12704
FR;1990;S1;CO;Gg;26.1
FR;1990;S2;CO;Gg;1783
FR;1990;S3;CO;Gg;834
FR;1990;S4;CO;Gg;1134
FR;1990;S5;CO;Gg;0
FR;1990;S6;CO;Gg;0
FR;1990;S7;CO;Gg;6258
FR;1990;S8;CO;Gg;488
FR;1990;S9;CO;Gg;258
FR;1990;S10;CO;Gg;0
FR;1990;S11;CO;Gg;161
ES;1996;S1;CO;Gg;13
ES;1996;S2;CO;Gg;499
ES;1996;S3;CO;Gg;195
ES;1996;S4;CO;Gg;260
ES;1996;S7;CO;Gg;2275
ES;1996;S8;CO;Gg;89
ES;1996;S9;CO;Gg;214
ES;1996;S10;CO;Gg;116
AM;2006;S3;CO;Gg;10.301
AM;2006;S8;CO;Gg;105.469
FR;1984;S1;CO;Gg;42.8
FR;1984;S2;CO;Gg;1788
FR;1984;S3;CO;Gg;1644
FR;1984;S4;CO;Gg;1568
FR;1984;S5;CO;Gg;0
FR;1984;S6;CO;Gg;0
FR;1984;S7;CO;Gg;8138
FR;1984;S8;CO;Gg;629
FR;1984;S9;CO;Gg;207
FR;1984;S10;CO;Gg;0
FR;1984;S11;CO;Gg;132
AT;1995;S1;CO;Gg;0.95
AT;1995;S2;CO;Gg;430.1
AT;1995;S3;CO;Gg;4.78
AT;1995;S4;CO;Gg;238.9
AT;1995;S5;CO;Gg;0
AT;1995;S6;CO;Gg;0
AT;1995;S7;CO;Gg;339.35
AT;1995;S8;CO;Gg;10.65
AT;1995;S9;CO;Gg;22.92
AT;1995;S10;CO;Gg;1.5
AT;1995;S11;CO;Gg;0.1
NL;1998;S1;CO;Gg;12.9
NL;1998;S2;CO;Gg;56.9
NL;1998;S3;CO;Gg;23.9
NL;1998;S4;CO;Gg;140
NL;1998;S5;CO;Gg;13.6
NL;1998;S7;CO;Gg;433
NL;1998;S8;CO;Gg;40.1
NL;1998;S9;CO;Gg;2.22
IE;1999;S1;CO;Gg;4
IE;1999;S2;CO;Gg;42.1
IE;1999;S3;CO;Gg;1.9
IE;1999;S4;CO;Gg;0
IE;1999;S5;CO;Gg;0
IE;1999;S6;CO;Gg;0
IE;1999;S7;CO;Gg;229.7
IE;1999;S8;CO;Gg;7.4
IE;1999;S9;CO;Gg;0
IE;1999;S10;CO;Gg;0
IE;1999;S11;CO;Gg;0
TR;1994;S1;CO;Gg;9.63
TR;1994;S2;CO;Gg;1807.5
TR;1994;S3;CO;Gg;38.84
TR;1994;S7;CO;Gg;1506.66
TR;1994;S10;CO;Gg;406.65
TR;1987;S1;CO;Gg;5.24
TR;1987;S2;CO;Gg;2092.32
TR;1987;S3;CO;Gg;31.71
TR;1987;S7;CO;Gg;911.35
TR;1987;S10;CO;Gg;436.54
MD;1999;S1;CO;Gg;22.44
MD;1999;S2;CO;Gg;1.89
MD;1999;S3;CO;Gg;0.99
MD;1999;S4;CO;Gg;0.25
MD;1999;S7;CO;Gg;64.15
MD;1999;S8;CO;Gg;10.14
MD;1999;S10;CO;Gg;0.02
MD;1999;S11;CO;Gg;0.31
US;2010p;S1;CO;Gg;471
US;2010p;S2;CO;Gg;2492
US;2010p;S3;CO;Gg;1092
US;2010p;S4;CO;Gg;3978
US;2010p;S5;CO;Gg;89
US;2010p;S6;CO;Gg;2
US;2010p;S7;CO;Gg;40210
US;2010p;S8;CO;Gg;26073
US;2010p;S9;CO;Gg;1202
US;2010p;S10;CO;Gg;1
US;2010p;S11;CO;Gg;11387
KG;2000;S1;CO;Gg;0.61
KG;2000;S2;CO;Gg;118.78
KG;2000;S3;CO;Gg;0.29
KG;2000;S7;CO;Gg;198.21
MD;1992;S1;CO;Gg;23.5
MD;1992;S2;CO;Gg;19
MD;1992;S3;CO;Gg;0.2
MD;1992;S4;CO;Gg;0.1
MD;1992;S7;CO;Gg;189.6
MD;1992;S8;CO;Gg;1.8
MD;1992;S10;CO;Gg;45
ES;1985;S1;CO;Gg;14
ES;1985;S2;CO;Gg;465
ES;1985;S3;CO;Gg;189
ES;1985;S4;CO;Gg;347
ES;1985;S7;CO;Gg;1908
ES;1985;S8;CO;Gg;43
ES;1985;S9;CO;Gg;98
ES;1985;S10;CO;Gg;152
BE;1995;S1;CO;Gg;2
BE;1995;S2;CO;Gg;82
BE;1995;S3;CO;Gg;330
BE;1995;S4;CO;Gg;160
BE;1995;S5;CO;Gg;0
BE;1995;S6;CO;Gg;0
BE;1995;S7;CO;Gg;445
BE;1995;S8;CO;Gg;5
BE;1995;S9;CO;Gg;8
BE;1995;S10;CO;Gg;0
BE;1995;S11;CO;Gg;0
DE;1988;S1;CO;Gg;249
DE;1988;S2;CO;Gg;2695
DE;1988;S3;CO;Gg;967
DE;1988;S4;CO;Gg;789
DE;1988;S5;CO;Gg;29
DE;1988;S6;CO;Gg;0
DE;1988;S7;CO;Gg;7007
DE;1988;S8;CO;Gg;345
DE;1988;S9;CO;Gg;0
DE;1988;S10;CO;Gg;0
AZ;2009;S1;CO;Gg;13
AZ;2009;S2;CO;Gg;0.2
AZ;2009;S3;CO;Gg;3.1
AZ;2009;S4;CO;Gg;10.1
AZ;2009;S5;CO;Gg;0.7
AZ;2009;S7;CO;Gg;496.3
AZ;2009;S10;CO;Gg;0.008
AZ;2009;S11;CO;Gg;0.23
LI;2000p;S3;CO;Gg;0.02
LI;2000p;S7;CO;Gg;0.815
HR;1998;S1;CO;Gg;1.295
HR;1998;S2;CO;Gg;118.325
HR;1998;S3;CO;Gg;32.265
HR;1998;S4;CO;Gg;3.212
HR;1998;S7;CO;Gg;194.588
HR;1998;S8;CO;Gg;28.729
HR;1998;S9;CO;Gg;0.07276
UA;1997;S1;CO;Gg;45
UA;1997;S3;CO;Gg;1400
UA;1997;S4;CO;Gg;0.5
UA;1997;S7;CO;Gg;1260.8
FR;1994;S1;CO;Gg;21.5
FR;1994;S2;CO;Gg;1722
FR;1994;S3;CO;Gg;753
FR;1994;S4;CO;Gg;957
FR;1994;S5;CO;Gg;0
FR;1994;S6;CO;Gg;0
FR;1994;S7;CO;Gg;4883
FR;1994;S8;CO;Gg;432
FR;1994;S9;CO;Gg;248
FR;1994;S10;CO;Gg;0
FR;1994;S11;CO;Gg;92
FR;1983;S1;CO;Gg;45.2
FR;1983;S2;CO;Gg;1809
FR;1983;S3;CO;Gg;1588
FR;1983;S4;CO;Gg;1490
FR;1983;S5;CO;Gg;0
FR;1983;S6;CO;Gg;0
FR;1983;S7;CO;Gg;8232
FR;1983;S8;CO;Gg;623
FR;1983;S9;CO;Gg;166
FR;1983;S10;CO;Gg;0
FR;1983;S11;CO;Gg;135
LV;1993;S1;CO;Gg;7
LV;1993;S2;CO;Gg;376
LV;1993;S3;CO;Gg;45
LV;1993;S7;CO;Gg;187
IT;1983;S1;CO;Gg;30.558
IT;1983;S2;CO;Gg;277.196
IT;1983;S3;CO;Gg;287.168
IT;1983;S4;CO;Gg;212.185
IT;1983;S7;CO;Gg;5281.241
IT;1983;S8;CO;Gg;611.518
IT;1983;S9;CO;Gg;313.074
IT;1983;S10;CO;Gg;16.286
IT;1983;S11;CO;Gg;52.674
CH;1995;S1;CO;Gg;0.52
CH;1995;S2;CO;Gg;62.3
CH;1995;S3;CO;Gg;14.7
CH;1995;S4;CO;Gg;10.7
CH;1995;S5;CO;Gg;0
CH;1995;S6;CO;Gg;0
CH;1995;S7;CO;Gg;308
CH;1995;S8;CO;Gg;102
CH;1995;S9;CO;Gg;11.4
CH;1995;S10;CO;Gg;0
