# WebDab output on Mon Sep 12 21:29:36 2022
# Datasource: EMEP/CEIP 2022, Officially reported emission data
# Terms of reference: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/deed.en)
# Emission category: GNFR09
# Format: ISO2;YEAR;SECTOR;POLLUTANT;UNIT;NUMBER/FLAG
MT;2002;A_PublicPower;PM2.5;Gg;0.26403451428
MT;2002;B_IndustrialComb;PM2.5;Gg;0.0044578424238963
MT;2002;D_IndProcess;PM2.5;Gg;0
MT;2002;F_Solvents;PM2.5;Gg;0
MT;2002;G_RoadRail;PM2.5;Gg;0.991810969283328
MT;2002;H_Shipping;PM2.5;Gg;0
MT;2002;J_AviLTO;PM2.5;Gg;0
MT;2002;L_OtherWasteDisp;PM2.5;Gg;0
MT;2002;M_WasteWater;PM2.5;Gg;0
MT;2002;N_WasteIncin;PM2.5;Gg;0.002300066
MT;2002;O_AgriLivestock;PM2.5;Gg;0.0239569514
MT;2002;P_AgriOther;PM2.5;Gg;0
MT;2002;Q_AgriWastes;PM2.5;Gg;0
MT;2002;R_Other;PM2.5;Gg;0
EU12;2010;A_PublicPower;PM2.5;Gg;21.4465966934784
EU12;2010;B_IndustrialComb;PM2.5;Gg;61.9334313236041
EU12;2010;C_SmallComb;PM2.5;Gg;308.317480114501
EU12;2010;D_IndProcess;PM2.5;Gg;80.9256809579598
EU12;2010;E_Fugitive;PM2.5;Gg;5.92341354660812
EU12;2010;F_Solvents;PM2.5;Gg;14.3231206098707
EU12;2010;G_RoadRail;PM2.5;Gg;150.167790789166
EU12;2010;H_Shipping;PM2.5;Gg;17.6076545455506
EU12;2010;I_OffRoadMob;PM2.5;Gg;47.6401936909486
EU12;2010;J_AviLTO;PM2.5;Gg;1.68823651418762
EU12;2010;K_CivilAviCruise;PM2.5;Gg;0.681764557933716
EU12;2010;L_OtherWasteDisp;PM2.5;Gg;1.35830337378663
EU12;2010;M_WasteWater;PM2.5;Gg;0
EU12;2010;N_WasteIncin;PM2.5;Gg;7.01488243549071
