# WebDab output on Thu Oct 22 00:33:49 2015
# Format: ISO2;YEAR;SECTOR;POLLUTANT;UNIT;NUMBER/FLAG
EE;2012;N14 1A1a;SOx;Gg;33.506923
EE;2012;N14 1A1b;SOx;Gg;0
EE;2012;N14 1A1c;SOx;Gg;1.155724
EE;2012;N14 1A2a;SOx;Gg;0.002995
EE;2012;N14 1A2b;SOx;Gg;0.037089
EE;2012;N14 1A2c;SOx;Gg;0.000862
EE;2012;N14 1A2d;SOx;Gg;0.053484
EE;2012;N14 1A2e;SOx;Gg;0.128112
EE;2012;N14 1A2f;SOx;Gg;IE
EE;2012;N14 1A2gvii;SOx;Gg;0.00056
EE;2012;N14 1A2gviii;SOx;Gg;4.874349
EE;2012;N14 1A3ai(i);SOx;Gg;0.007242
EE;2012;N14 1A3aii(i);SOx;Gg;0.000275
EE;2012;N14 1A3bi;SOx;Gg;0.005527
EE;2012;N14 1A3bii;SOx;Gg;0.000907
EE;2012;N14 1A3biii;SOx;Gg;0.003033
EE;2012;N14 1A3biv;SOx;Gg;1.4e-05
EE;2012;N14 1A3bv;SOx;Gg;NA
EE;2012;N14 1A3bvi;SOx;Gg;NA
EE;2012;N14 1A3bvii;SOx;Gg;NA
EE;2012;N14 1A3c;SOx;Gg;0.06
EE;2012;N14 1A3di(ii);SOx;Gg;NO
EE;2012;N14 1A3dii;SOx;Gg;0.008
EE;2012;N14 1A3ei;SOx;Gg;NO
EE;2012;N14 1A3eii;SOx;Gg;NO
EE;2012;N14 1A4ai;SOx;Gg;0.14595803
EE;2012;N14 1A4aii;SOx;Gg;8.2e-05
EE;2012;N14 1A4bi;SOx;Gg;0.43768
EE;2012;N14 1A4bii;SOx;Gg;5.7e-05
EE;2012;N14 1A4ci;SOx;Gg;0.034963608
EE;2012;N14 1A4cii;SOx;Gg;0.022365
EE;2012;N14 1A4ciii;SOx;Gg;0.003823
EE;2012;N14 1A5a;SOx;Gg;IE
EE;2012;N14 1A5b;SOx;Gg;IE
EE;2012;N14 1B1a;SOx;Gg;0.0208517
EE;2012;N14 1B1b;SOx;Gg;2.2e-05
EE;2012;N14 1B1c;SOx;Gg;NO
EE;2012;N14 1B2ai;SOx;Gg;NA
EE;2012;N14 1B2aiv;SOx;Gg;0.016963
EE;2012;N14 1B2av;SOx;Gg;NA
EE;2012;N14 1B2b;SOx;Gg;NA
EE;2012;N14 1B2c;SOx;Gg;0.00038312
EE;2012;N14 1B2d;SOx;Gg;NO
EE;2012;N14 2A1;SOx;Gg;IE
EE;2012;N14 2A2;SOx;Gg;IE
EE;2012;N14 2A3;SOx;Gg;NA
EE;2012;N14 2A5a;SOx;Gg;0.000885
EE;2012;N14 2A5b;SOx;Gg;NA
EE;2012;N14 2A5c;SOx;Gg;NA
EE;2012;N14 2A6;SOx;Gg;NA
EE;2012;N14 2B1;SOx;Gg;NA
EE;2012;N14 2B2;SOx;Gg;NO
EE;2012;N14 2B3;SOx;Gg;NO
EE;2012;N14 2B5;SOx;Gg;NO
EE;2012;N14 2B6;SOx;Gg;NO
EE;2012;N14 2B7;SOx;Gg;NO
EE;2012;N14 2B10a;SOx;Gg;6e-06
EE;2012;N14 2B10b;SOx;Gg;NA
EE;2012;N14 2C1;SOx;Gg;NA
EE;2012;N14 2C2;SOx;Gg;NO
EE;2012;N14 2C3;SOx;Gg;NA
EE;2012;N14 2C4;SOx;Gg;NO
EE;2012;N14 2C5;SOx;Gg;2e-06
EE;2012;N14 2C6;SOx;Gg;NA
EE;2012;N14 2C7a;SOx;Gg;NA
EE;2012;N14 2C7b;SOx;Gg;NO
EE;2012;N14 2C7c;SOx;Gg;0.000112
EE;2012;N14 2C7d;SOx;Gg;NA
EE;2012;N14 2D3a;SOx;Gg;NA
EE;2012;N14 2D3b;SOx;Gg;NA
EE;2012;N14 2D3c;SOx;Gg;NO
EE;2012;N14 2D3d;SOx;Gg;NA
EE;2012;N14 2D3e;SOx;Gg;NA
EE;2012;N14 2D3f;SOx;Gg;NA
EE;2012;N14 2D3g;SOx;Gg;NA
EE;2012;N14 2D3h;SOx;Gg;NA
EE;2012;N14 2D3i;SOx;Gg;NA
EE;2012;N14 2G;SOx;Gg;0.00119
EE;2012;N14 2H1;SOx;Gg;NA
EE;2012;N14 2H2;SOx;Gg;6e-06
