# WebDab output on Thu Oct 22 01:04:17 2015
# Format: ISO2;YEAR;SECTOR;POLLUTANT;UNIT;NUMBER/FLAG
NL;2000;N14 1A1a;NH3;Gg;0.037809
NL;2000;N14 1A1b;NH3;Gg;0.0068
NL;2000;N14 1A1c;NH3;Gg;NO
NL;2000;N14 1A2a;NH3;Gg;NO
NL;2000;N14 1A2b;NH3;Gg;NO
NL;2000;N14 1A2c;NH3;Gg;0.02466203
NL;2000;N14 1A2d;NH3;Gg;NO
NL;2000;N14 1A2e;NH3;Gg;0.004375
NL;2000;N14 1A2f;NH3;Gg;NO
NL;2000;N14 1A2gvii;NH3;Gg;0.004777428
NL;2000;N14 1A2gviii;NH3;Gg;0.012685
NL;2000;N14 1A3ai(i);NH3;Gg;0.001848568
NL;2000;N14 1A3aii(i);NH3;Gg;IE
NL;2000;N14 1A3bi;NH3;Gg;4.301935955
NL;2000;N14 1A3bii;NH3;Gg;0.08672333
NL;2000;N14 1A3biii;NH3;Gg;0.023176637
NL;2000;N14 1A3biv;NH3;Gg;0.005713177
NL;2000;N14 1A3bv;NH3;Gg;NA
NL;2000;N14 1A3bvi;NH3;Gg;NA
NL;2000;N14 1A3bvii;NH3;Gg;NA
NL;2000;N14 1A3c;NH3;Gg;0.000359446
NL;2000;N14 1A3di(ii);NH3;Gg;0.004143036
NL;2000;N14 1A3dii;NH3;Gg;0.001880216
NL;2000;N14 1A3ei;NH3;Gg;IE
NL;2000;N14 1A3eii;NH3;Gg;NO
NL;2000;N14 1A4ai;NH3;Gg;NO
NL;2000;N14 1A4aii;NH3;Gg;5.8502e-05
NL;2000;N14 1A4bi;NH3;Gg;NO
NL;2000;N14 1A4bii;NH3;Gg;2.6861e-05
NL;2000;N14 1A4ci;NH3;Gg;NO
NL;2000;N14 1A4cii;NH3;Gg;0.003553076
NL;2000;N14 1A4ciii;NH3;Gg;0.002695971
NL;2000;N14 1A5a;NH3;Gg;NO
NL;2000;N14 1A5b;NH3;Gg;7.2048e-05
NL;2000;N14 1B1a;NH3;Gg;NA
NL;2000;N14 1B1b;NH3;Gg;NO
NL;2000;N14 1B1c;NH3;Gg;NO
NL;2000;N14 1B2ai;NH3;Gg;NA
NL;2000;N14 1B2aiv;NH3;Gg;NA
NL;2000;N14 1B2av;NH3;Gg;NA
NL;2000;N14 1B2b;NH3;Gg;NA
NL;2000;N14 1B2c;NH3;Gg;NA
NL;2000;N14 1B2d;NH3;Gg;NO
NL;2000;N14 2A1;NH3;Gg;NO
NL;2000;N14 2A2;NH3;Gg;NA
NL;2000;N14 2A3;NH3;Gg;0.185524
NL;2000;N14 2A5a;NH3;Gg;NA
NL;2000;N14 2A5b;NH3;Gg;NA
NL;2000;N14 2A5c;NH3;Gg;NA
NL;2000;N14 2A6;NH3;Gg;0.291703
NL;2000;N14 2B1;NH3;Gg;IE
NL;2000;N14 2B2;NH3;Gg;IE
NL;2000;N14 2B3;NH3;Gg;NA
NL;2000;N14 2B5;NH3;Gg;NA
NL;2000;N14 2B6;NH3;Gg;NO
NL;2000;N14 2B7;NH3;Gg;NO
NL;2000;N14 2B10a;NH3;Gg;1.806603
NL;2000;N14 2B10b;NH3;Gg;NO
NL;2000;N14 2C1;NH3;Gg;0.016506
NL;2000;N14 2C2;NH3;Gg;NO
NL;2000;N14 2C3;NH3;Gg;0.00030615
NL;2000;N14 2C4;NH3;Gg;NO
NL;2000;N14 2C5;NH3;Gg;NO
NL;2000;N14 2C6;NH3;Gg;0.018641
NL;2000;N14 2C7a;NH3;Gg;NO
NL;2000;N14 2C7b;NH3;Gg;NO
NL;2000;N14 2C7c;NH3;Gg;NO
NL;2000;N14 2C7d;NH3;Gg;NO
NL;2000;N14 2D3a;NH3;Gg;0.527176
NL;2000;N14 2D3b;NH3;Gg;NO
NL;2000;N14 2D3c;NH3;Gg;NO
NL;2000;N14 2D3d;NH3;Gg;NO
NL;2000;N14 2D3e;NH3;Gg;NO
NL;2000;N14 2D3f;NH3;Gg;NO
NL;2000;N14 2D3g;NH3;Gg;NO
NL;2000;N14 2D3h;NH3;Gg;NO
NL;2000;N14 2D3i;NH3;Gg;0.815336141
NL;2000;N14 2G;NH3;Gg;NO
