"Source","Sector","SubSector","2004","2005","2006","2007","2008","2009","2010"
"Ore and Mineral Industries","","","106255.87000000001","108163.87000000002","87490.79999999999","90070.48000000001","86758.10999999997","73396.76000000001","85374.91000000002"
"Ore and Mineral Industries","Aluminium Industry","","2022.28","2051.39","1610.26","1789.6100000000001","1713.17","1260.26","1097.85"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","1163","1252.5","916","1030","903","576","433"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","798.45","742.15","694.26","684.61","728.57","684.26","664.85"
"Ore and Mineral Industries","Aluminium Industry","Secondary Aluminium Production (Includes Recycling)","60.83","56.74","0","75","81.6","0","0"
"Ore and Mineral Industries","Asphalt Paving Industry","","1211.2","1179.19","1196.23","1166.91","1141.93","1212.62","1497.26"
"Ore and Mineral Industries","Asphalt Paving Industry","Asphalt Paving Industry","1211.2","1179.19","1196.23","1166.91","1141.93","1212.62","1497.26"
"Ore and Mineral Industries","Cement and Concrete Industry","","52634.329999999994","54442.41","40650.43","42474.020000000004","38147.93","31402.309999999998","33366.770000000004"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","48296.45","50227.78","34184.49","34894.4","31320.27","26464.78","27804.13"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","55.87","76.44","2.74","113.94","143.72","90.63","59.4"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","347.52","370.33","388.51","335.15","240.78","193.57","162.32"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","3934.49","3767.86","6074.69","7130.53","6443.16","4653.33","5340.92"
"Ore and Mineral Industries","Foundries","","619.64","635.36","152.65","143.26","144.88","125.81","137.68"
"Ore and Mineral Industries","Foundries","Die Casting","0.86","16.29","15.04","0.63","0.57","0.54","0.69"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","503.71","509.24","79.74","76.87","81.74","67.83","73.66"
"Ore and Mineral Industries","Foundries","Non-ferrous Foundries","115.07","109.83","57.87","65.76","62.57","57.44","63.33"
"Ore and Mineral Industries","Iron and Steel Industry","","14265.61","13577.180000000002","13331.85","13238.81","12922.27","8769.07","10706.9"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","11834.34","11372.79","11306.23","11265.96","11224.91","7750.18","9391.46"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","2372.2","2132.85","1953.18","1968.92","1697.36","1018.89","1315.44"
"Ore and Mineral Industries","Iron and Steel Industry","Steel Recycling","59.07","71.54","72.44","3.93","0","0","0"
"Ore and Mineral Industries","Iron Ore Pelletizing","","7629.26","9453.82","12734.32","14075.47","13683.84","9641","13341.56"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","7629.26","9453.82","12734.32","14075.47","13683.84","9641","13341.56"
"Ore and Mineral Industries","Mineral Products Industry","","1465.22","1113.81","526.06","329.78000000000003","268.6","275.78999999999996","236.23000000000002"
"Ore and Mineral Industries","Mineral Products Industry","Brick Products","187.05","174.5","145.84","181.33","145.39","123.22","130.55"
"Ore and Mineral Industries","Mineral Products Industry","Clay Products","84.67","83.61","17.6","10.52","0.53","0","0"
"Ore and Mineral Industries","Mineral Products Industry","Other (Mineral Products Industry)","1193.5","855.7","362.62","137.93","122.68","152.57","105.68"
"Ore and Mineral Industries","Mining and Rock Quarrying","","24721.760000000002","23876.18","15762.830000000002","15468.220000000001","17373.199999999997","18559.620000000003","23521.36"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","2389.55","2524.33","1905.25","1745.14","2842.25","3585.39","4136.21"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","419.47","377.78","387.5","409.96","375.97","340.94","684.67"
"Ore and Mineral Industries","Mining and Rock Quarrying","Limestone","304.6","334.71","298.72","268.94","300.02","228.65","258.18"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","13078.7","12991.1","5722.59","3784.47","6089.98","5610.63","9043.36"
"Ore and Mineral Industries","Mining and Rock Quarrying","Potash","1603.17","1624.05","1531.51","1654.91","1615.68","1099.35","1645.25"
"Ore and Mineral Industries","Mining and Rock Quarrying","Rock, Sand and Gravel","734.31","778.55","370.79","1032.25","1576.65","1199.91","1109.91"
"Ore and Mineral Industries","Mining and Rock Quarrying","Silica Production","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","6191.96","5245.66","5546.47","6572.55","4572.65","6494.75","6643.78"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","1686.57","1834.53","1526.17","1384.4","1362.29","2150.28","1469.3"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Primary Ni, Cu, Zn, Pb","1510.97","1636.09","1393.41","1339.98","1317.19","2100.98","1357.96"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Secondary Pb, Cu","39.77","41.41","0","0","0","0","0"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Other (Non-Ferrous Refining and Smelting Industry)","135.83","157.03","132.76","44.42","45.1","49.3","111.34"
"Oil and Gas Industry","","","427270.79999999993","427632.86","427467.68000000005","450254.61999999994","460117.07000000007","455103.0300000001","445269.1"
"Oil and Gas Industry","Downstream Oil and Gas Industry","","34929.670000000006","30764.050000000003","26041.25","26023.99","24886.48","23725.879999999997","20062.969999999998"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Petroleum Refining","31674.38","28450.59","25260.98","25455.2","24666.66","23422.76","19680.62"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Products Bulk Storage and Distribution","732.33","194.81","25.43","23.2","0","0","0"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Refined Petroleum Product Pipelines","11.79","0","0","0","0","0","0"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Natural Gas Distribution","1462.42","1156.5","710.84","490.59","219.82","227.12","206.35"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Other (Downstream Oil and Gas Industry)","1048.75","962.15","44","55","0","76","176"
"Oil and Gas Industry","Upstream Oil and Gas Industry","","392341.12999999995","396868.81","401426.43000000005","424230.62999999995","435230.58999999997","431377.1500000001","425206.13"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Accidents and Equipment Failures","0","0","0","0","0","0","0"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Disposal and Waste Treatment","11.93","11.52","12.15","12.24","14.59","15.86","17.43"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Heavy Crude Oil Cold Production","8536.96","7601.27","7975.58","9037.56","10303.9","10553.67","11283.81"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Light/Medium Crude Oil Production","33901.25","33777.33","33927.92","37900.37","40390.26","37892.43","37058.4"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Production and Processing","281155.6","282336.67","294629.27","312494.8","325097.07","320773.95","315282.04"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Transmission and Storage","27269.35","30570.36","26809.4","25318.17","21355.03","18248.7","16107.31"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands In-Situ Extraction","7867.58","8788.4","10252.09","10616.83","11283.64","11997.83","12503.37"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands Mining, Extraction and Upgrading","32930.95","33149.5","27369.54","28507.6","26434.85","31681.13","32747.13"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Petroleum Liquids Storage","209.36","207.44","8.66","7.55","2.78","1.85","0"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Petroleum Liquids Transportation","0.99","0.39","0.36","0.33","0.36","0.33","0.33"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Well Drilling/Servicing/Testing","457.16","425.93","441.46","335.18","348.11","211.4","206.31"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Flaring","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","","","267480.54000000004","253672.17","224348.63000000003","238791.66999999998","225055.56000000003","217954.44999999995","233659.8"
"Electric Power Generation (Utilities)","Coal","","194182.73","186160.7","172885.39","180772","169037.42","150894.3","152764.9"
"Electric Power Generation (Utilities)","Coal","Coal","194182.73","186160.7","172885.39","180772","169037.42","150894.3","152764.9"
"Electric Power Generation (Utilities)","Refined Petroleum Products","","8859.76","8529.53","8403.51","8806.13","8968.23","9033.93","9029.15"
"Electric Power Generation (Utilities)","Refined Petroleum Products","Refined Petroleum Products","8859.76","8529.53","8403.51","8806.13","8968.23","9033.93","9029.15"
"Electric Power Generation (Utilities)","Natural Gas","","36625.28","38093.4","29065.72","33346.85","32307.63","43702.28","60701.26"
"Electric Power Generation (Utilities)","Natural Gas","Natural Gas","36625.28","38093.4","29065.72","33346.85","32307.63","43702.28","60701.26"
"Electric Power Generation (Utilities)","Landfill Gas","","289.47","300.59","340.94","353.08","323.13","485.33","391.05"
"Electric Power Generation (Utilities)","Landfill Gas","Landfill Gas","289.47","300.59","340.94","353.08","323.13","485.33","391.05"
"Electric Power Generation (Utilities)","Other (Electric Power Generation)","","27523.3","20587.95","13653.07","15513.61","14419.15","13838.61","10773.44"
"Electric Power Generation (Utilities)","Other (Electric Power Generation)","Other (Electric Power Generation)","27523.3","20587.95","13653.07","15513.61","14419.15","13838.61","10773.44"
"Electric Power Generation (Utilities)","Hydroelectricity","","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Hydroelectricity","Hydroelectricity","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Nuclear","","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Nuclear","Nuclear","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Solid Biomass","","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Solid Biomass","Solid Biomass","0","0","0","0","0","0","0"
"Manufacturing","","","166652.05000000002","136389.09999999998","115448.07999999999","98782.72000000002","80888.68","69671.09","69169.48"
"Manufacturing","Abrasives Manufacturing","","74","74","0","0","0","0","0"
"Manufacturing","Abrasives Manufacturing","Abrasives Manufacturing","74","74","0","0","0","0","0"
