iso,sector,fuel,units,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018
all,1A3dii_Domestic-navigation,diesel_oil,fraction,0.068861,0.067549,0.066237,0.064926,0.063614,0.062302,0.060990,0.059679,0.058367,0.057055,0.055743,0.054432,0.053120,0.052510,0.052140,0.057680,0.057450,0.057620,0.056710
all,1A3di_International-shipping,diesel_oil,fraction,0.068861,0.067549,0.066237,0.064926,0.063614,0.062302,0.060990,0.059679,0.058367,0.057055,0.055743,0.054432,0.053120,0.052510,0.052140,0.057680,0.057450,0.057620,0.056710
all,1A3dii_Domestic-navigation,heavy_oil,fraction,0.101904,0.099963,0.098022,0.096081,0.094139,0.092198,0.090257,0.088316,0.086375,0.084434,0.082492,0.080551,0.078610,0.077180,0.076190,0.076980,0.076710,0.076670,0.075900
all,1A3di_International-shipping,heavy_oil,fraction,0.101904,0.099963,0.098022,0.096081,0.094139,0.092198,0.090257,0.088316,0.086375,0.084434,0.082492,0.080551,0.078610,0.077180,0.076190,0.076980,0.076710,0.076670,0.075900
all,1A3dii_Domestic-navigation,natural_gas,fraction,0.005600,0.005600,0.005600,0.005600,0.005600,0.005600,0.005600,0.005600,0.005600,0.005600,0.005600,0.005600,0.005600,0.005900,0.005820,0.005990,0.007460,0.010950,0.013440
all,1A3di_International-shipping,natural_gas,fraction,0.005600,0.005600,0.005600,0.005600,0.005600,0.005600,0.005600,0.005600,0.005600,0.005600,0.005600,0.005600,0.005600,0.005900,0.005820,0.005990,0.007460,0.010950,0.013440
