iso,sector,fuel,units,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020,X2021,X2022
global,1A3di_International-shipping,hard_coal,kt/kt,2.143534025,2.142880161,2.143983447,2.142651545,2.141595584,2.14109205,2.140109636,2.138349641,2.136245057,2.133166777,2.130148871,2.127022026,2.126223271,2.125532585,2.125672598,2.125210878,2.125210878,2.125210878,2.125210878,2.168708321,2.161905222,2.219327314,2.206734907,2.221917416,2.242687986,2.225080572,2.229427498,2.226578146,2.24351966,2.210193739,2.252056705,2.254272378,2.256374514,2.279084896,2.273850297,2.362184983,2.360653832,2.38761508,2.351370079,2.374630975,2.332379943,2.323914616,2.421044839,2.404436201,2.300026787,2.309815658,2.304501824,2.320749871,2.340264701,2.331318457,2.332012392,2.326478136,2.317071636,2.332289539,2.340251252,2.343874077,2.419494892,2.448140778,2.421316124,2.483689422,2.493978952,2.470287762,2.470287762
