iso,sector,fuel,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012
chn,1A2f_Ind-Comb-Non-metalic-minerals,hard_coal,0.0446,0.0455,0.0465,0.0474,0.0483,0.0493,0.05,0.0507,0.0515,0.0522,0.0529,0.0698,0.0795,0.0899,0.0933,0.077,0.0837,0.0903,0.0909,0.1154,0.1253,0.1184,0.1114,0.1045,0.0778,0.0646,0.0621,0.0518,0.0438,0.0366,0.0285,0.0243,0.0225
