iso,sector,fuel,units,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020,X2021,X2022,X2023
chn,1A2a_Ind-Comb-Iron-steel,hard_coal,fraction,0,0.060143198,0.120286396,0.180429594,0.378042959,0.438186158,0.498329356,0.630214797,0.681431981,0.745173031,0.758400955,0.784856802,0.811312649,0.837768496
