iso,sector,fuel,units,X2000
all,1A3dii_Domestic-naviation,diesel_oil,fraction,0.00051
all,1A3di_International-shipping,diesel_oil,fraction,0.00051
all,1A3dii_Domestic-naviation,heavy_oil,fraction,0.00051
all,1A3di_International-shipping,heavy_oil,fraction,0.00051
all,1A3dii_Domestic-naviation,hard_coal,fraction,0.00020
all,1A3di_International-shipping,hard_coal,fraction,0.00020
all,1A3c_Rail,hard_coal,fraction,0.00020
