iso,sector,fuel,X1850,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020
chn,1A2f_Ind-Comb-Non-metalic-minerals,hard_coal,0.092,0.092,0.090,0.089,0.087,0.085,0.084,0.088,0.092,0.096,0.100,0.104,0.118,0.136,0.155,0.159,0.160,0.175,0.188,0.183,0.241,0.263,0.294,0.326,0.357,0.289,0.280,0.352,0.358,0.356,0.408,0.450,0.436,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485
