Data.Type,Emission,Region,Sector,Start.Year,End.Year,Source.Comment
emission factor,BC,all,Shipping,1970,2010,"Eyring etal (2010) EF, scaled down by ratio of total PM from Eyring etal to IMO (2014) in 2007"
emission factor,BC,all,Shipping-hard_coal,1970,2010,SPEW Database
emission factor,BC,all,Rail-hard_coal,1970,2010,SPEW Database
