Source,Data.Type,Emission,Region,Sector,Start.Year,End.Year,Source.Comment
Air pollutants_South Korea_1999_2012_Korean font.xlsx,emission-factor,BC,kor,1A3b_Road,1990,2012,Emission control as derived by comparing default with Korea PM10 inventory for road vehicles
