iso,sector,fuel,units,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020,X2021,X2022,X2023
chn,1A2a_Ind-Comb-Iron-steel,hard_coal,fraction,0,0.010,0.023,0.059,0.075,0.134,0.163,0.312,0.341,0.385,0.420,0.458,0.492,0.522
