emission,iso,sector,fuel,units,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020,X2021
NOx,usa,1A2g_Ind-Comb-Construction,diesel_oil,kt/kt,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.052795611,0.051691387,0.050599112,0.049518592,0.048449639,0.047392068,0.046345698,0.045310353,0.044285859,0.042434285,0.040692167,0.039050079,0.037499645,0.03597222,0.034499548,0.033078737,0.031707095,0.030382112,0.029077364,0.027744155,0.026381544,0.024988546,0.023564135,0.021788156,0.020067163,0.018398642,0.016780229,0.0152097,0.01368496,0.012204037,0.010765068
NOx,usa,1A4a_Commercial-institutional,diesel_oil,kt/kt,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.052795611,0.051691387,0.050599112,0.049518592,0.048449639,0.047392068,0.046345698,0.045310353,0.044285859,0.042434285,0.040692167,0.039050079,0.037499645,0.03597222,0.034499548,0.033078737,0.031707095,0.030382112,0.029077364,0.027744155,0.026381544,0.024988546,0.023564135,0.021788156,0.020067163,0.018398642,0.016780229,0.0152097,0.01368496,0.012204037,0.010765068
NOx,usa,1A2g_Ind-Comb-Construction,light_oil,kt/kt,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.01753281,0.017222425,0.016859267,0.016398944,0.01790716,0.018039681,0.016158521,0.016213334,0.016091974,0.015735235,0.016333386,0.016182413,0.016543862,0.016950284,0.016914444,0.016767183,0.016721394,0.016846461,0.016759,0.017086478,0.015781209,0.016017401,0.016056229,0.015780884,0.015799458,0.015962203,
NOx,usa,1A4c_Agriculture-forestry-fishing,diesel_oil,kt/kt,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.052795611,0.051691387,0.050599112,0.049518592,0.048449639,0.047392068,0.046345698,0.045310353,0.044285859,0.042434285,0.040692167,0.039050079,0.037499645,0.03597222,0.034499548,0.033078737,0.031707095,0.030382112,0.029077364,0.027744155,0.026381544,0.024988546,0.023564135,0.021788156,0.020067163,0.018398642,0.016780229,0.0152097,0.01368496,0.012204037,0.010765068
NOx,usa,1A4c_Agriculture-forestry-fishing,light_oil,kt/kt,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.01753281,0.017222425,0.016859267,0.016398944,0.01790716,0.018039681,0.016158521,0.016213334,0.016091974,0.015735235,0.016333386,0.016182413,0.016543862,0.016950284,0.016914444,0.016767183,0.016721394,0.016846461,0.016759,0.017086478,0.015781209,0.016017401,0.016056229,0.015780884,0.015799458,0.015962203,
NOx,can,1A2g_Ind-Comb-Construction,diesel_oil,kt/kt,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.052795611,0.051691387,0.050599112,0.049518592,0.048449639,0.047392068,0.046345698,0.045310353,0.044285859,0.042434285,0.040692167,0.039050079,0.037499645,0.03597222,0.034499548,0.033078737,0.031707095,0.030382112,0.029077364,0.027744155,0.026381544,0.024988546,0.023564135,0.021788156,0.020067163,0.018398642,0.016780229,0.0152097,0.01368496,0.012204037,0.010765068
NOx,can,1A2g_Ind-Comb-Construction,light_oil,kt/kt,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.01753281,0.017222425,0.016859267,0.016398944,0.01790716,0.018039681,0.016158521,0.016213334,0.016091974,0.015735235,0.016333386,0.016182413,0.016543862,0.016950284,0.016914444,0.016767183,0.016721394,0.016846461,0.016759,0.017086478,0.015781209,0.016017401,0.016056229,0.015780884,0.015799458,0.015962203,
NOx,can,1A4a_Commercial-institutional,diesel_oil,kt/kt,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.052795611,0.051691387,0.050599112,0.049518592,0.048449639,0.047392068,0.046345698,0.045310353,0.044285859,0.042434285,0.040692167,0.039050079,0.037499645,0.03597222,0.034499548,0.033078737,0.031707095,0.030382112,0.029077364,0.027744155,0.026381544,0.024988546,0.023564135,0.021788156,0.020067163,0.018398642,0.016780229,0.0152097,0.01368496,0.012204037,0.010765068
NOx,can,1A4c_Agriculture-forestry-fishing,diesel_oil,kt/kt,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.053911981,0.052795611,0.051691387,0.050599112,0.049518592,0.048449639,0.047392068,0.046345698,0.045310353,0.044285859,0.042434285,0.040692167,0.039050079,0.037499645,0.03597222,0.034499548,0.033078737,0.031707095,0.030382112,0.029077364,0.027744155,0.026381544,0.024988546,0.023564135,0.021788156,0.020067163,0.018398642,0.016780229,0.0152097,0.01368496,0.012204037,0.010765068
NOx,can,1A4c_Agriculture-forestry-fishing,light_oil,kt/kt,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.017007946,0.01753281,0.017222425,0.016859267,0.016398944,0.01790716,0.018039681,0.016158521,0.016213334,0.016091974,0.015735235,0.016333386,0.016182413,0.016543862,0.016950284,0.016914444,0.016767183,0.016721394,0.016846461,0.016759,0.017086478,0.015781209,0.016017401,0.016056229,0.015780884,0.015799458,0.015962203,
