iso,sector,fuel,units,X1950,X1960,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002
usa,1A1a_Electricity-public,hard_coal,fraction,0.023234386,0.026460071,0.02597045,0.024958545,0.023768671,0.023253485,0.022356387,0.021723555,0.02024874,0.018941263,0.016968409,0.016016619,0.014860116,0.013176484,0.012967604,0.012297316,0.012132055,0.011856201,0.011416665,0.011011739,0.010563492,0.010499192,0.010236223,0.01012985,0.009812813,0.009193572,0.008985651,0.007182573,0.007183057,0.007205567,0.007006723,0.006570265,0.005671469,0.005459439,0.0052432
usa,1A2a_Ind-Comb-Iron-steel,hard_coal,fraction,0.010362648,0.008019146,0.008823771,0.008414904,0.00788045,0.007043989,0.006729365,0.006684215,0.005881446,0.006026834,0.00648898,0.006428174,0.006328023,0.007058039,0.008265271,0.008660123,0.008066794,0.008218268,0.008628138,0.008528457,0.008268498,0.008302448,0.008743982,0.008694966,0.008819049,0.008736017,0.008565258,0.008574553,0.006673468,0.006757611,0.007006342,0.005974804,0.005724517,0.006315086,0.007127478
usa,1A2b_Ind-Comb-Non-ferrous-metals,hard_coal,fraction,0.010362648,0.008019146,0.008823771,0.008414904,0.00788045,0.007043989,0.006729365,0.006684215,0.005881446,0.006026834,0.00648898,0.006428174,0.006328023,0.007058039,0.008265271,0.008660123,0.008066794,0.008218268,0.008628138,0.008528457,0.008268498,0.008302448,0.008743982,0.008694966,0.008819049,0.008736017,0.008565258,0.008574553,0.006673468,0.006757611,0.007006342,0.005974804,0.005724517,0.006315086,0.007127478
usa,1A2c_Ind-Comb-Chemicals,hard_coal,fraction,0.010362648,0.008019146,0.008823771,0.008414904,0.00788045,0.007043989,0.006729365,0.006684215,0.005881446,0.006026834,0.00648898,0.006428174,0.006328023,0.007058039,0.008265271,0.008660123,0.008066794,0.008218268,0.008628138,0.008528457,0.008268498,0.008302448,0.008743982,0.008694966,0.008819049,0.008736017,0.008565258,0.008574553,0.006673468,0.006757611,0.007006342,0.005974804,0.005724517,0.006315086,0.007127478
usa,1A2d_Ind-Comb-Pulp-paper,hard_coal,fraction,0.010362648,0.008019146,0.008823771,0.008414904,0.00788045,0.007043989,0.006729365,0.006684215,0.005881446,0.006026834,0.00648898,0.006428174,0.006328023,0.007058039,0.008265271,0.008660123,0.008066794,0.008218268,0.008628138,0.008528457,0.008268498,0.008302448,0.008743982,0.008694966,0.008819049,0.008736017,0.008565258,0.008574553,0.006673468,0.006757611,0.007006342,0.005974804,0.005724517,0.006315086,0.007127478
usa,1A2e_Ind-Comb-Food-tobacco,hard_coal,fraction,0.010362648,0.008019146,0.008823771,0.008414904,0.00788045,0.007043989,0.006729365,0.006684215,0.005881446,0.006026834,0.00648898,0.006428174,0.006328023,0.007058039,0.008265271,0.008660123,0.008066794,0.008218268,0.008628138,0.008528457,0.008268498,0.008302448,0.008743982,0.008694966,0.008819049,0.008736017,0.008565258,0.008574553,0.006673468,0.006757611,0.007006342,0.005974804,0.005724517,0.006315086,0.007127478
usa,1A2f_Ind-Comb-Non-metalic-minerals,hard_coal,fraction,0.010362648,0.008019146,0.008823771,0.008414904,0.00788045,0.007043989,0.006729365,0.006684215,0.005881446,0.006026834,0.00648898,0.006428174,0.006328023,0.007058039,0.008265271,0.008660123,0.008066794,0.008218268,0.008628138,0.008528457,0.008268498,0.008302448,0.008743982,0.008694966,0.008819049,0.008736017,0.008565258,0.008574553,0.006673468,0.006757611,0.007006342,0.005974804,0.005724517,0.006315086,0.007127478
usa,1A2g_Ind-Comb-Construction,hard_coal,fraction,0.010362648,0.008019146,0.008823771,0.008414904,0.00788045,0.007043989,0.006729365,0.006684215,0.005881446,0.006026834,0.00648898,0.006428174,0.006328023,0.007058039,0.008265271,0.008660123,0.008066794,0.008218268,0.008628138,0.008528457,0.008268498,0.008302448,0.008743982,0.008694966,0.008819049,0.008736017,0.008565258,0.008574553,0.006673468,0.006757611,0.007006342,0.005974804,0.005724517,0.006315086,0.007127478
usa,1A2g_Ind-Comb-transpequip,hard_coal,fraction,0.010362648,0.008019146,0.008823771,0.008414904,0.00788045,0.007043989,0.006729365,0.006684215,0.005881446,0.006026834,0.00648898,0.006428174,0.006328023,0.007058039,0.008265271,0.008660123,0.008066794,0.008218268,0.008628138,0.008528457,0.008268498,0.008302448,0.008743982,0.008694966,0.008819049,0.008736017,0.008565258,0.008574553,0.006673468,0.006757611,0.007006342,0.005974804,0.005724517,0.006315086,0.007127478
usa,1A2g_Ind-Comb-machinery,hard_coal,fraction,0.010362648,0.008019146,0.008823771,0.008414904,0.00788045,0.007043989,0.006729365,0.006684215,0.005881446,0.006026834,0.00648898,0.006428174,0.006328023,0.007058039,0.008265271,0.008660123,0.008066794,0.008218268,0.008628138,0.008528457,0.008268498,0.008302448,0.008743982,0.008694966,0.008819049,0.008736017,0.008565258,0.008574553,0.006673468,0.006757611,0.007006342,0.005974804,0.005724517,0.006315086,0.007127478
usa,1A2g_Ind-Comb-mining-quarying,hard_coal,fraction,0.010362648,0.008019146,0.008823771,0.008414904,0.00788045,0.007043989,0.006729365,0.006684215,0.005881446,0.006026834,0.00648898,0.006428174,0.006328023,0.007058039,0.008265271,0.008660123,0.008066794,0.008218268,0.008628138,0.008528457,0.008268498,0.008302448,0.008743982,0.008694966,0.008819049,0.008736017,0.008565258,0.008574553,0.006673468,0.006757611,0.007006342,0.005974804,0.005724517,0.006315086,0.007127478
usa,1A2g_Ind-Comb-wood-products,hard_coal,fraction,0.010362648,0.008019146,0.008823771,0.008414904,0.00788045,0.007043989,0.006729365,0.006684215,0.005881446,0.006026834,0.00648898,0.006428174,0.006328023,0.007058039,0.008265271,0.008660123,0.008066794,0.008218268,0.008628138,0.008528457,0.008268498,0.008302448,0.008743982,0.008694966,0.008819049,0.008736017,0.008565258,0.008574553,0.006673468,0.006757611,0.007006342,0.005974804,0.005724517,0.006315086,0.007127478
usa,1A2g_Ind-Comb-textile-leather,hard_coal,fraction,0.010362648,0.008019146,0.008823771,0.008414904,0.00788045,0.007043989,0.006729365,0.006684215,0.005881446,0.006026834,0.00648898,0.006428174,0.006328023,0.007058039,0.008265271,0.008660123,0.008066794,0.008218268,0.008628138,0.008528457,0.008268498,0.008302448,0.008743982,0.008694966,0.008819049,0.008736017,0.008565258,0.008574553,0.006673468,0.006757611,0.007006342,0.005974804,0.005724517,0.006315086,0.007127478
usa,1A4a_Commercial-institutional,hard_coal,fraction,0.014398905,0.013868989,0.012721857,0.012206799,0.011815283,0.011543882,0.01279768,0.013165663,0.01339664,0.01315365,0.014544562,0.013378901,0.01317421,0.013699861,0.015102481,0.015914352,0.015699392,0.013354689,0.0138394,0.015748798,0.015973212,0.017655819,0.017681616,0.019144086,0.019503566,0.019467315,0.02005041,0.021431167,0.016650962,0.015987977,0.022652995,0.016739236,0.020058524,0.019454866,0.018622316
usa,1A4b_Residential,hard_coal,fraction,0.014398905,0.013868989,0.012721857,0.012206799,0.011815283,0.011543882,0.01279768,0.013165663,0.01339664,0.01315365,0.014544562,0.013378901,0.01317421,0.013699861,0.015102481,0.015914352,0.015699392,0.013354689,0.0138394,0.015748798,0.015973212,0.017655819,0.017681616,0.019144086,0.019503566,0.019467315,0.02005041,0.021431167,0.016650962,0.015987977,0.022652995,0.016739236,0.020058524,0.019454866,0.018622316
usa,1A4c_Agriculture-forestry-fishing,hard_coal,fraction,0.014398905,0.013868989,0.012721857,0.012206799,0.011815283,0.011543882,0.01279768,0.013165663,0.01339664,0.01315365,0.014544562,0.013378901,0.01317421,0.013699861,0.015102481,0.015914352,0.015699392,0.013354689,0.0138394,0.015748798,0.015973212,0.017655819,0.017681616,0.019144086,0.019503566,0.019467315,0.02005041,0.021431167,0.016650962,0.015987977,0.022652995,0.016739236,0.020058524,0.019454866,0.018622316
usa,1A5_Other-unspecified,hard_coal,fraction,0.010362648,0.008019146,0.008823771,0.008414904,0.00788045,0.007043989,0.006729365,0.006684215,0.005881446,0.006026834,0.00648898,0.006428174,0.006328023,0.007058039,0.008265271,0.008660123,0.008066794,0.008218268,0.008628138,0.008528457,0.008268498,0.008302448,0.008743982,0.008694966,0.008819049,0.008736017,0.008565258,0.008574553,0.006673468,0.006757611,0.007006342,0.005974804,0.005724517,0.006315086,0.007127478
