Data.Type,Emission,Region,Sector,Start.Year,End.Year,Source.Comment
emission factor,OC,all,Shipping,2012,2018,Fourth IMO GHG Study 2020 (MEPC 75-7-15). Increasing by 30% from 2012 back to 2000 to reflect transition from Tier II back to Tier 0 engines (IMO GHG4 Tables 11, 49)
