iso,sector,fuel,units,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012
kor,1A3b_Road,diesel_oil,fraction,0,0.056325476,0.112650952,0.168976428,0.225301904,0.28162738,0.337952857,0.394278333,0.450603809,0.506929285,0.563254761,0.586954083,0.507600602,0.543535475,0.562185485,0.547112647,0.607106941,0.625306245,0.718973936,0.774349151,0.806205857,0.827449787,0.834305593,0.840053543
kor,1A3b_Road,light_oil,fraction,0,0.056325476,0.112650952,0.168976428,0.225301904,0.28162738,0.337952857,0.394278333,0.450603809,0.506929285,0.563254761,0.586954083,0.507600602,0.543535475,0.562185485,0.547112647,0.607106941,0.625306245,0.718973936,0.774349151,0.806205857,0.827449787,0.834305593,0.840053543
