iso,sector,fuel,units,X2000
all,1A3aii_Domestic-aviation,light_oil,fraction,0.000590
all,1A3ai_International-aviation,light_oil,fraction,0.000528
all,1A3aii_Domestic-aviation,diesel_oil,fraction,0.000590
all,1A3ai_International-aviation,diesel_oil,fraction,0.000528
