Data.Type,Emission,Region,Sector,Start.Year,End.Year,Source.Comment
SO2 Control,SO2,all,1A2f_Ind-Comb-Non-metalic-minerals,1850,2025,"<1975 30% absorption (in rotary and other kilns), linearly extrapolated to 70% absorption (precalciner kilns) by 2005.  (Cement Plant Operations Handbook: For Dry Process Plants, Philip A. Alsop 2007; Atmospheric emission inventory of hazardous air pollutants from China's cement plants- Temporal trends, spatial variation characteristics and scenario projections, Hua etal 2016; Anthropogenic emission inventories in China- a review, Li et al 2018)"
