iso,sector,fuel,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012
chn,1A2f_Ind-Comb-Non-metalic-minerals,hard_coal,0.005694,0.005647,0.005602,0.00556,0.00552,0.005483,0.0055,0.005514,0.005524,0.005531,0.005533,0.00541,0.005371,0.005314,0.005243,0.005109,0.005003,0.004885,0.00486,0.004437,0.004025,0.004587,0.005119,0.005615,0.005831,0.006188,0.006216,0.006501,0.006933,0.007405,0.007955,0.008447,0.008146
