emission,iso,sector,fuel,units,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020,X2021
BC,usa,1A2g_Ind-Comb-Construction,diesel_oil,kt/kt,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002779641,0.002652582,0.002531335,0.002415636,0.002305229,0.002199873,0.002099336,0.002003399,0.00191185,0.00182449,0.001741126,0.001661575,0.001585664,0.001513226,0.001444101,0.00139189,0.001340248,0.001289163,0.001238629,0.001188636,0.001139175,0.001090238,0.001041816,0.000993902,0.000925416,0.000860978,0.00080024,0.000742892,0.000688868,0.00063678,0.000586526,0.000538012,0.000491148,0.000465085,0.000438455,0.000411237,0.000383411,0.000354959,0.000323913,0.000293828,0.00026466,0.000236368,0.000208913,0.000182259,0.00015637,0.000131216
BC,usa,1A2g_Ind-Comb-Construction,light_oil,kt/kt,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000217461,0.000217181,0.000216853,0.000216437,0.000217799,0.000217918,0.00021622,0.000216264,0.000216148,0.000215819,0.000216354,0.000216211,0.000216532,0.000216895,0.000216856,0.000216716,0.000216668,0.000216776,0.000216691,0.000216983,0.000215786,0.000215995,0.000216024,0.000215765,0.000215775,0.000215917,
BC,usa,1A4c_Agriculture-forestry-fishing,diesel_oil,kt/kt,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002779641,0.002652582,0.002531335,0.002415636,0.002305229,0.002199873,0.002099336,0.002003399,0.00191185,0.00182449,0.001741126,0.001661575,0.001585664,0.001513226,0.001444101,0.00139189,0.001340248,0.001289163,0.001238629,0.001188636,0.001139175,0.001090238,0.001041816,0.000993902,0.000925416,0.000860978,0.00080024,0.000742892,0.000688868,0.00063678,0.000586526,0.000538012,0.000491148,0.000465085,0.000438455,0.000411237,0.000383411,0.000354959,0.000323913,0.000293828,0.00026466,0.000236368,0.000208913,0.000182259,0.00015637,0.000131216
BC,usa,1A4c_Agriculture-forestry-fishing,light_oil,kt/kt,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000217461,0.000217181,0.000216853,0.000216437,0.000217799,0.000217918,0.00021622,0.000216264,0.000216148,0.000215819,0.000216354,0.000216211,0.000216532,0.000216895,0.000216856,0.000216716,0.000216668,0.000216776,0.000216691,0.000216983,0.000215786,0.000215995,0.000216024,0.000215765,0.000215775,0.000215917,
BC,can,1A2g_Ind-Comb-Construction,diesel_oil,kt/kt,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002779641,0.002652582,0.002531335,0.002415636,0.002305229,0.002199873,0.002099336,0.002003399,0.00191185,0.00182449,0.001741126,0.001661575,0.001585664,0.001513226,0.001444101,0.00139189,0.001340248,0.001289163,0.001238629,0.001188636,0.001139175,0.001090238,0.001041816,0.000993902,0.000925416,0.000860978,0.00080024,0.000742892,0.000688868,0.00063678,0.000586526,0.000538012,0.000491148,0.000465085,0.000438455,0.000411237,0.000383411,0.000354959,0.000323913,0.000293828,0.00026466,0.000236368,0.000208913,0.000182259,0.00015637,0.000131216
BC,can,1A2g_Ind-Comb-Construction,light_oil,kt/kt,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000217461,0.000217181,0.000216853,0.000216437,0.000217799,0.000217918,0.00021622,0.000216264,0.000216148,0.000215819,0.000216354,0.000216211,0.000216532,0.000216895,0.000216856,0.000216716,0.000216668,0.000216776,0.000216691,0.000216983,0.000215786,0.000215995,0.000216024,0.000215765,0.000215775,0.000215917,
BC,can,1A4c_Agriculture-forestry-fishing,diesel_oil,kt/kt,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002912791,0.002779641,0.002652582,0.002531335,0.002415636,0.002305229,0.002199873,0.002099336,0.002003399,0.00191185,0.00182449,0.001741126,0.001661575,0.001585664,0.001513226,0.001444101,0.00139189,0.001340248,0.001289163,0.001238629,0.001188636,0.001139175,0.001090238,0.001041816,0.000993902,0.000925416,0.000860978,0.00080024,0.000742892,0.000688868,0.00063678,0.000586526,0.000538012,0.000491148,0.000465085,0.000438455,0.000411237,0.000383411,0.000354959,0.000323913,0.000293828,0.00026466,0.000236368,0.000208913,0.000182259,0.00015637,0.000131216
BC,can,1A4c_Agriculture-forestry-fishing,light_oil,kt/kt,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000217461,0.000217181,0.000216853,0.000216437,0.000217799,0.000217918,0.00021622,0.000216264,0.000216148,0.000215819,0.000216354,0.000216211,0.000216532,0.000216895,0.000216856,0.000216716,0.000216668,0.000216776,0.000216691,0.000216983,0.000215786,0.000215995,0.000216024,0.000215765,0.000215775,0.000215917,
BC,usa,1A2g_Ind-Comb-other,light_oil,kt/kt,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000217461,0.000217181,0.000216853,0.000216437,0.000217799,0.000217918,0.00021622,0.000216264,0.000216148,0.000215819,0.000216354,0.000216211,0.000216532,0.000216895,0.000216856,0.000216716,0.000216668,0.000216776,0.000216691,0.000216983,0.000215786,0.000215995,0.000216024,0.000215765,0.000215775,0.000215917,
BC,usa,1A5_Other-unspecified,light_oil,kt/kt,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000216987,0.000217461,0.000217181,0.000216853,0.000216437,0.000217799,0.000217918,0.00021622,0.000216264,0.000216148,0.000215819,0.000216354,0.000216211,0.000216532,0.000216895,0.000216856,0.000216716,0.000216668,0.000216776,0.000216691,0.000216983,0.000215786,0.000215995,0.000216024,0.000215765,0.000215775,0.000215917,
