Data.Type,Emission,Region,Sector,Start.Year,End.Year,Source.Comment
SO2 content,SO2,India,"1A3b_Road, 1A3c_Rail, 1A4c_Agriculture-forestry-fishing, 1A2g_Ind-Comb-Construction, 1A3eii_Other-transp, 1A4b_Residential",1989,1989,SO2 content (fraction) converted from sulfur content (ppm).  1995 value applied to 1989 for diesel only. Source: https://www.transportpolicy.net/standard/india-fuels-diesel-and-gasoline/  
SO2 content,SO2,India,"1A3b_Road, 1A3c_Rail, 1A4c_Agriculture-forestry-fishing, 1A2g_Ind-Comb-Construction, 1A3eii_Other-transp, 1A4b_Residential",1990,1999,Diesel only. Sources: B.SO2_diesel_s_content.csv and GAINS (B.SO2_GAINS_s_content.csv)
SO2 content,SO2,India,"1A3b_Road, 1A3c_Rail, 1A4c_Agriculture-forestry-fishing, 1A2g_Ind-Comb-Construction, 1A3eii_Other-transp, 1A4b_Residential (diesel only)",2000,2017,SO2 content (fraction) converted from sulfur content (ppm) for diesel oil. Source: https://www.transportpolicy.net/standard/india-fuels-diesel-and-gasoline/ 
SO2 content,SO2,India,"1A3b_Road, 1A3c_Rail, 1A4c_Agriculture-forestry-fishing, 1A2g_Ind-Comb-Construction, 1A3eii_Other-transp",2004,2004,Light oil only. Source: GAINS (B.SO2_GAINS_s_content.csv)
SO2 content,SO2,India,"1A3b_Road, 1A3c_Rail, 1A4c_Agriculture-forestry-fishing, 1A2g_Ind-Comb-Construction, 1A3eii_Other-transp",2005,2017,SO2 content (fraction) converted from sulfur content (ppm) for light oil. Source: https://www.transportpolicy.net/standard/india-fuels-diesel-and-gasoline/ 
