emission,iso,sector,fuel,units,X1960,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020,X2021,X2022
BC,usa,1A4a_Commercial-institutional,biomass,kt/kt,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292
BC,usa,1A4b_Residential,biomass,kt/kt,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292,0.000698292
