Data.Type,Emission,Region,Sector,Start.Year,End.Year,Source.Comment
emission factor,CO,all,Shipping,1970,2014,Third IMO GHG Study 2014 (MEPC-67-6-INF3-2014)
emission factor,CO,all,Shipping-hard_coal,1970,2014,Coal boiler (early industrial value)
emission factor,CO,all,Rail-hard_coal,1970,2014,Coal boiler (early industrial value)
