iso,sector,fuel,units,X2000
all,1A3dii_Domestic-naviation,light_oil,fraction,0.00308
all,1A3di_International-shipping,light_oil,fraction,0.00308
all,1A3dii_Domestic-naviation,diesel_oil,fraction,0.00308
all,1A3di_International-shipping,diesel_oil,fraction,0.00308
all,1A3dii_Domestic-naviation,heavy_oil,fraction,0.00308
all,1A3di_International-shipping,heavy_oil,fraction,0.00308
all,1A3dii_Domestic-naviation,hard_coal,fraction,0.0021
all,1A3di_International-shipping,hard_coal,fraction,0.0021
all,1A3c_Rail,hard_coal,fraction,0.0021
