iso,sector,fuel,units,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012
kor,1A3b_Road,diesel_oil,fraction,0,0.022436674,0.044873349,0.067310023,0.089746697,0.112183372,0.134620046,0.157056721,0.179493395,0.201930069,0.224366744,0.274347934,0.124157693,0.178480812,0.2032022,0.166972387,0.460412059,0.475310966,0.599177532,0.672506919,0.714057517,0.816506871,0.825883953,0.834079928
kor,1A3b_Road,light_oil,fraction,0,0.022436674,0.044873349,0.067310023,0.089746697,0.112183372,0.134620046,0.157056721,0.179493395,0.201930069,0.224366744,0.274347934,0.124157693,0.178480812,0.2032022,0.166972387,0.460412059,0.475310966,0.599177532,0.672506919,0.714057517,0.816506871,0.825883953,0.834079928
