iso,sector,fuel,units,X2012,X2013,X2014,X2015,X2016,X2017,X2018
all,1A3dii_Domestic-navigation,diesel_oil,fraction,0.002480,0.002470,0.002470,0.002580,0.002580,0.002600,0.002590
all,1A3di_International-shipping,diesel_oil,fraction,0.002480,0.002470,0.002470,0.002580,0.002580,0.002600,0.002590
all,1A3dii_Domestic-navigation,heavy_oil,fraction,0.002840,0.002830,0.002840,0.002860,0.002860,0.002870,0.002880
all,1A3di_International-shipping,heavy_oil,fraction,0.002840,0.002830,0.002840,0.002860,0.002860,0.002870,0.002880
all,1A3dii_Domestic-navigation,natural_gas,fraction,0.001880,0.002070,0.002380,0.002640,0.003100,0.003570,0.003970
all,1A3di_International-shipping,natural_gas,fraction,0.001880,0.002070,0.002380,0.002640,0.003100,0.003570,0.003970
