Data-Type,Emission,Region,Sector,Start-Year,End-Year,Source/Comment
Emissions,NMVOC,All,All,2000,2018,EDGAR HTAP v3 Mosaic v6 - https://edgar.jrc.ec.europa.eu/dataset_htap_v3#p1
