"Data_provider","Substance","Year","Country","Sector","Cumulative_emissions"
"CAMS","PM10",2000,"ALB","HTAPv3_3_Energy",20.999999979
"CAMS","PM10",2000,"ALB","HTAPv3_4.1_Industry",2483.27068273092
"CAMS","PM10",2000,"ALB","HTAPv3_4.2_Fugitive",48.000000096
"CAMS","PM10",2000,"ALB","HTAPv3_4.3_Solvents",0
"CAMS","PM10",2000,"ALB","HTAPv3_5.1_Road_Transport",768.328717639976
"CAMS","PM10",2000,"ALB","HTAPv3_5.2_Brake_and_Tyre_wear",206.295081967213
"CAMS","PM10",2000,"ALB","HTAPv3_5.4_Other_ground_transport",383.999998464
"CAMS","PM10",2000,"ALB","HTAPv3_6_Residential",3628.75449297268
"CAMS","PM10",2000,"ALB","HTAPv3_7_Waste",1171.42733654142
"CAMS","PM10",2000,"ALB","HTAPv3_8.1_Agricultural_waste_burning",78.8913904881998
"CAMS","PM10",2000,"ALB","HTAPv3_8.2_Agriculture_livestock",457.999999542
"CAMS","PM10",2000,"ALB","HTAPv3_8.3_Agriculture_crops",531.767648693719
"CAMS","PM10",2000,"AUT","HTAPv3_3_Energy",494.654633715416
"CAMS","PM10",2000,"AUT","HTAPv3_4.1_Industry",11436.7333463489
"CAMS","PM10",2000,"AUT","HTAPv3_4.2_Fugitive",311.993825623988
"CAMS","PM10",2000,"AUT","HTAPv3_4.3_Solvents",649.581612869728
"CAMS","PM10",2000,"AUT","HTAPv3_5.1_Road_Transport",6116.33778364717
"CAMS","PM10",2000,"AUT","HTAPv3_5.2_Brake_and_Tyre_wear",1702.14979308594
"CAMS","PM10",2000,"AUT","HTAPv3_5.3_Domestic_shipping",81.6042663402496
"CAMS","PM10",2000,"AUT","HTAPv3_5.4_Other_ground_transport",3481.8989055693
"CAMS","PM10",2000,"AUT","HTAPv3_6_Residential",8942.68664947613
"CAMS","PM10",2000,"AUT","HTAPv3_7_Waste",256.036041600163
"CAMS","PM10",2000,"AUT","HTAPv3_8.1_Agricultural_waste_burning",1.12701986411714
"CAMS","PM10",2000,"AUT","HTAPv3_8.2_Agriculture_livestock",496.985987439264
"CAMS","PM10",2000,"AUT","HTAPv3_8.3_Agriculture_crops",3591.5862662118
"CAMS","PM10",2000,"BEL","HTAPv3_3_Energy",2523.54113938953
"CAMS","PM10",2000,"BEL","HTAPv3_4.1_Industry",21911.7918019941
"CAMS","PM10",2000,"BEL","HTAPv3_4.2_Fugitive",104.731632209463
"CAMS","PM10",2000,"BEL","HTAPv3_4.3_Solvents",765.83032151407
"CAMS","PM10",2000,"BEL","HTAPv3_5.1_Road_Transport",8526.99028978495
"CAMS","PM10",2000,"BEL","HTAPv3_5.2_Brake_and_Tyre_wear",2778.24683758602
"CAMS","PM10",2000,"BEL","HTAPv3_5.3_Domestic_shipping",196.662582356007
"CAMS","PM10",2000,"BEL","HTAPv3_5.4_Other_ground_transport",1483.15087657975
"CAMS","PM10",2000,"BEL","HTAPv3_6_Residential",12155.4659727633
"CAMS","PM10",2000,"BEL","HTAPv3_7_Waste",748.146150892475
"CAMS","PM10",2000,"BEL","HTAPv3_8.1_Agricultural_waste_burning",4.50807945646856
"CAMS","PM10",2000,"BEL","HTAPv3_8.2_Agriculture_livestock",2419.34131606275
"CAMS","PM10",2000,"BEL","HTAPv3_8.3_Agriculture_crops",2207.3914496
"CAMS","PM10",2000,"BGR","HTAPv3_3_Energy",8983.71729201628
"CAMS","PM10",2000,"BGR","HTAPv3_4.1_Industry",6712.729449
"CAMS","PM10",2000,"BGR","HTAPv3_4.2_Fugitive",967.629001935258
"CAMS","PM10",2000,"BGR","HTAPv3_4.3_Solvents",621.248036646
"CAMS","PM10",2000,"BGR","HTAPv3_5.1_Road_Transport",1710.3149117561
"CAMS","PM10",2000,"BGR","HTAPv3_5.2_Brake_and_Tyre_wear",599.934034226763
"CAMS","PM10",2000,"BGR","HTAPv3_5.3_Domestic_shipping",35.1662220815573
"CAMS","PM10",2000,"BGR","HTAPv3_5.4_Other_ground_transport",518.702351180904
"CAMS","PM10",2000,"BGR","HTAPv3_6_Residential",18662.0751053379
"CAMS","PM10",2000,"BGR","HTAPv3_7_Waste",517.929234521126
