"Data_provider","Substance","Year","Country","Sector","Cumulative_emissions"
"CAMS","NH3",2000,"ALB","HTAPv3_3_Energy",0.999999999
"CAMS","NH3",2000,"ALB","HTAPv3_4.1_Industry",3.5
"CAMS","NH3",2000,"ALB","HTAPv3_4.2_Fugitive",0
"CAMS","NH3",2000,"ALB","HTAPv3_4.3_Solvents",0
"CAMS","NH3",2000,"ALB","HTAPv3_5.1_Road_Transport",24.5769230769231
"CAMS","NH3",2000,"ALB","HTAPv3_5.2_Brake_and_Tyre_wear",0
"CAMS","NH3",2000,"ALB","HTAPv3_5.4_Other_ground_transport",0.999999996
"CAMS","NH3",2000,"ALB","HTAPv3_6_Residential",67.3302354156781
"CAMS","NH3",2000,"ALB","HTAPv3_7_Waste",0
"CAMS","NH3",2000,"ALB","HTAPv3_8.1_Agricultural_waste_burning",15.2772800506694
"CAMS","NH3",2000,"ALB","HTAPv3_8.2_Agriculture_livestock",16795.938024552
"CAMS","NH3",2000,"ALB","HTAPv3_8.3_Agriculture_crops",343.953488716047
"CAMS","NH3",2000,"AUT","HTAPv3_3_Energy",143.882561707364
"CAMS","NH3",2000,"AUT","HTAPv3_4.1_Industry",515.464501909322
"CAMS","NH3",2000,"AUT","HTAPv3_4.2_Fugitive",0
"CAMS","NH3",2000,"AUT","HTAPv3_4.3_Solvents",69.0552242055323
"CAMS","NH3",2000,"AUT","HTAPv3_5.1_Road_Transport",2517.86772588502
"CAMS","NH3",2000,"AUT","HTAPv3_5.2_Brake_and_Tyre_wear",0
"CAMS","NH3",2000,"AUT","HTAPv3_5.3_Domestic_shipping",0
"CAMS","NH3",2000,"AUT","HTAPv3_5.4_Other_ground_transport",13.3620662184309
"CAMS","NH3",2000,"AUT","HTAPv3_6_Residential",661.383731714746
"CAMS","NH3",2000,"AUT","HTAPv3_7_Waste",821.708446246355
"CAMS","NH3",2000,"AUT","HTAPv3_8.1_Agricultural_waste_burning",0.166863495699059
"CAMS","NH3",2000,"AUT","HTAPv3_8.2_Agriculture_livestock",26368.0997882197
"CAMS","NH3",2000,"AUT","HTAPv3_8.3_Agriculture_crops",29437.1086126075
"CAMS","NH3",2000,"BEL","HTAPv3_3_Energy",58.2725961235274
"CAMS","NH3",2000,"BEL","HTAPv3_4.1_Industry",1815.71751332237
"CAMS","NH3",2000,"BEL","HTAPv3_4.2_Fugitive",0
"CAMS","NH3",2000,"BEL","HTAPv3_4.3_Solvents",135.402233331053
"CAMS","NH3",2000,"BEL","HTAPv3_5.1_Road_Transport",2764.23656070516
"CAMS","NH3",2000,"BEL","HTAPv3_5.2_Brake_and_Tyre_wear",0
"CAMS","NH3",2000,"BEL","HTAPv3_5.3_Domestic_shipping",0
"CAMS","NH3",2000,"BEL","HTAPv3_5.4_Other_ground_transport",3.75774476186628
"CAMS","NH3",2000,"BEL","HTAPv3_6_Residential",805.582308673327
"CAMS","NH3",2000,"BEL","HTAPv3_7_Waste",63.77999974488
"CAMS","NH3",2000,"BEL","HTAPv3_8.1_Agricultural_waste_burning",0.982640585783345
"CAMS","NH3",2000,"BEL","HTAPv3_8.2_Agriculture_livestock",48609.5855443782
"CAMS","NH3",2000,"BEL","HTAPv3_8.3_Agriculture_crops",39419.5178673293
"CAMS","NH3",2000,"BGR","HTAPv3_3_Energy",0
"CAMS","NH3",2000,"BGR","HTAPv3_4.1_Industry",881.912662
"CAMS","NH3",2000,"BGR","HTAPv3_4.2_Fugitive",0
"CAMS","NH3",2000,"BGR","HTAPv3_4.3_Solvents",80.21707225
"CAMS","NH3",2000,"BGR","HTAPv3_5.1_Road_Transport",285.950989080507
"CAMS","NH3",2000,"BGR","HTAPv3_5.2_Brake_and_Tyre_wear",0
"CAMS","NH3",2000,"BGR","HTAPv3_5.3_Domestic_shipping",0
"CAMS","NH3",2000,"BGR","HTAPv3_5.4_Other_ground_transport",2.193999991224
"CAMS","NH3",2000,"BGR","HTAPv3_6_Residential",1848.1995091518
"CAMS","NH3",2000,"BGR","HTAPv3_7_Waste",3885.66558445734
"CAMS","NH3",2000,"BGR","HTAPv3_8.1_Agricultural_waste_burning",345.57429959275
"CAMS","NH3",2000,"BGR","HTAPv3_8.2_Agriculture_livestock",36762.552693376
"CAMS","NH3",2000,"BGR","HTAPv3_8.3_Agriculture_crops",6817.63272249536
"CAMS","NH3",2000,"BIH","HTAPv3_3_Energy",1.4999999985
"CAMS","NH3",2000,"BIH","HTAPv3_4.1_Industry",60
"CAMS","NH3",2000,"BIH","HTAPv3_4.2_Fugitive",0
"CAMS","NH3",2000,"BIH","HTAPv3_4.3_Solvents",0
"CAMS","NH3",2000,"BIH","HTAPv3_5.1_Road_Transport",76
"CAMS","NH3",2000,"BIH","HTAPv3_5.2_Brake_and_Tyre_wear",0
"CAMS","NH3",2000,"BIH","HTAPv3_5.4_Other_ground_transport",0
"CAMS","NH3",2000,"BIH","HTAPv3_6_Residential",330.2712688452
"CAMS","NH3",2000,"BIH","HTAPv3_7_Waste",0
"CAMS","NH3",2000,"BIH","HTAPv3_8.1_Agricultural_waste_burning",3.15186602987111
"CAMS","NH3",2000,"BIH","HTAPv3_8.2_Agriculture_livestock",13237.999986762
"CAMS","NH3",2000,"BIH","HTAPv3_8.3_Agriculture_crops",582.003716902847
"CAMS","NH3",2000,"BLR","HTAPv3_3_Energy",117.1296295125
"CAMS","NH3",2000,"BLR","HTAPv3_4.1_Industry",15.1428571428572
"CAMS","NH3",2000,"BLR","HTAPv3_4.2_Fugitive",1.000000002
"CAMS","NH3",2000,"BLR","HTAPv3_4.3_Solvents",0
"CAMS","NH3",2000,"BLR","HTAPv3_5.1_Road_Transport",117.652173913043
"CAMS","NH3",2000,"BLR","HTAPv3_5.2_Brake_and_Tyre_wear",0
"CAMS","NH3",2000,"BLR","HTAPv3_5.3_Domestic_shipping",0
"CAMS","NH3",2000,"BLR","HTAPv3_5.4_Other_ground_transport",16.1052630934736
"CAMS","NH3",2000,"BLR","HTAPv3_6_Residential",319.337516452755
"CAMS","NH3",2000,"BLR","HTAPv3_7_Waste",0
"CAMS","NH3",2000,"BLR","HTAPv3_8.1_Agricultural_waste_burning",149.936121079809
"CAMS","NH3",2000,"BLR","HTAPv3_8.2_Agriculture_livestock",93254.9482817649
"CAMS","NH3",2000,"BLR","HTAPv3_8.3_Agriculture_crops",949.664013379263
"CAMS","NH3",2000,"CHE","HTAPv3_3_Energy",18.7217007635383
"CAMS","NH3",2000,"CHE","HTAPv3_4.1_Industry",327.118555614813
