"Data_provider","Substance","Year","Country","Sector","Cumulative_emissions"
"CAMS","BC",2000,"ALB","HTAPv3_3_Energy",2.29504279512442
"CAMS","BC",2000,"ALB","HTAPv3_4.1_Industry",19.3106601647299
"CAMS","BC",2000,"ALB","HTAPv3_4.2_Fugitive",13.7386160781299
"CAMS","BC",2000,"ALB","HTAPv3_4.3_Solvents",0
"CAMS","BC",2000,"ALB","HTAPv3_5.1_Road_Transport",496.223913305238
"CAMS","BC",2000,"ALB","HTAPv3_5.2_Brake_and_Tyre_wear",8.80768064337067
"CAMS","BC",2000,"ALB","HTAPv3_5.4_Other_ground_transport",175.967298566204
"CAMS","BC",2000,"ALB","HTAPv3_6_Residential",1905.59187013622
"CAMS","BC",2000,"ALB","HTAPv3_7_Waste",230.906349991337
"CAMS","BC",2000,"ALB","HTAPv3_8.1_Agricultural_waste_burning",15.77827809764
"CAMS","BC",2000,"ALB","HTAPv3_8.2_Agriculture_livestock",0
"CAMS","BC",2000,"ALB","HTAPv3_8.3_Agriculture_crops",0
"CAMS","BC",2000,"AUT","HTAPv3_3_Energy",47.139568637211
"CAMS","BC",2000,"AUT","HTAPv3_4.1_Industry",387.323069024158
"CAMS","BC",2000,"AUT","HTAPv3_4.2_Fugitive",194.996141014992
"CAMS","BC",2000,"AUT","HTAPv3_4.3_Solvents",0
"CAMS","BC",2000,"AUT","HTAPv3_5.1_Road_Transport",4039.55394521345
"CAMS","BC",2000,"AUT","HTAPv3_5.2_Brake_and_Tyre_wear",62.2450765240107
"CAMS","BC",2000,"AUT","HTAPv3_5.3_Domestic_shipping",36.3138985214111
"CAMS","BC",2000,"AUT","HTAPv3_5.4_Other_ground_transport",1604.48941182111
"CAMS","BC",2000,"AUT","HTAPv3_6_Residential",4105.66110965995
"CAMS","BC",2000,"AUT","HTAPv3_7_Waste",9.91052581153944
"CAMS","BC",2000,"AUT","HTAPv3_8.1_Agricultural_waste_burning",0.225403972823428
"CAMS","BC",2000,"AUT","HTAPv3_8.2_Agriculture_livestock",0
"CAMS","BC",2000,"AUT","HTAPv3_8.3_Agriculture_crops",0
"CAMS","BC",2000,"BEL","HTAPv3_3_Energy",374.50173936214
"CAMS","BC",2000,"BEL","HTAPv3_4.1_Industry",1738.25432203637
"CAMS","BC",2000,"BEL","HTAPv3_4.2_Fugitive",78.5487199693503
"CAMS","BC",2000,"BEL","HTAPv3_4.3_Solvents",0
