"Data_provider","Substance","Year","Country","Sector","Cumulative_emissions"
"CAMS","NOx",2000,"ALB","HTAPv3_3_Energy",408.428168605656
"CAMS","NOx",2000,"ALB","HTAPv3_4.1_Industry",1484.5310097386
"CAMS","NOx",2000,"ALB","HTAPv3_4.2_Fugitive",15.00000003
"CAMS","NOx",2000,"ALB","HTAPv3_4.3_Solvents",0
"CAMS","NOx",2000,"ALB","HTAPv3_5.1_Road_Transport",12071.2243533538
"CAMS","NOx",2000,"ALB","HTAPv3_5.2_Brake_and_Tyre_wear",0
"CAMS","NOx",2000,"ALB","HTAPv3_5.4_Other_ground_transport",4126.999983492
"CAMS","NOx",2000,"ALB","HTAPv3_6_Residential",697.118377390883
"CAMS","NOx",2000,"ALB","HTAPv3_7_Waste",525.999997896
"CAMS","NOx",2000,"ALB","HTAPv3_8.1_Agricultural_waste_burning",28.4137931318621
"CAMS","NOx",2000,"ALB","HTAPv3_8.2_Agriculture_livestock",0
"CAMS","NOx",2000,"ALB","HTAPv3_8.3_Agriculture_crops",0
"CAMS","NOx",2000,"AUT","HTAPv3_3_Energy",7102.99244960901
"CAMS","NOx",2000,"AUT","HTAPv3_4.1_Industry",27822.6764217213
"CAMS","NOx",2000,"AUT","HTAPv3_4.2_Fugitive",0
"CAMS","NOx",2000,"AUT","HTAPv3_4.3_Solvents",29.6392663313152
"CAMS","NOx",2000,"AUT","HTAPv3_5.1_Road_Transport",125509.086561954
"CAMS","NOx",2000,"AUT","HTAPv3_5.2_Brake_and_Tyre_wear",0
"CAMS","NOx",2000,"AUT","HTAPv3_5.3_Domestic_shipping",1109.02342788169
"CAMS","NOx",2000,"AUT","HTAPv3_5.4_Other_ground_transport",20959.7426914163
"CAMS","NOx",2000,"AUT","HTAPv3_6_Residential",16800.5394196509
"CAMS","NOx",2000,"AUT","HTAPv3_7_Waste",50.7045656752485
"CAMS","NOx",2000,"AUT","HTAPv3_8.1_Agricultural_waste_burning",0.310344827896552
"CAMS","NOx",2000,"AUT","HTAPv3_8.2_Agriculture_livestock",0
"CAMS","NOx",2000,"AUT","HTAPv3_8.3_Agriculture_crops",0
"CAMS","NOx",2000,"BEL","HTAPv3_3_Energy",42895.5568351397
"CAMS","NOx",2000,"BEL","HTAPv3_4.1_Industry",86264.6295822729
"CAMS","NOx",2000,"BEL","HTAPv3_4.2_Fugitive",73.3843251467686
"CAMS","NOx",2000,"BEL","HTAPv3_4.3_Solvents",234.798396344294
"CAMS","NOx",2000,"BEL","HTAPv3_5.1_Road_Transport",166656.379626034
"CAMS","NOx",2000,"BEL","HTAPv3_5.2_Brake_and_Tyre_wear",0
"CAMS","NOx",2000,"BEL","HTAPv3_5.3_Domestic_shipping",4569.38477978193
"CAMS","NOx",2000,"BEL","HTAPv3_5.4_Other_ground_transport",20784.980224848
"CAMS","NOx",2000,"BEL","HTAPv3_6_Residential",20067.7792112118
"CAMS","NOx",2000,"BEL","HTAPv3_7_Waste",621.750606224699
"CAMS","NOx",2000,"BEL","HTAPv3_8.1_Agricultural_waste_burning",1.82758620872414
"CAMS","NOx",2000,"BEL","HTAPv3_8.2_Agriculture_livestock",0
"CAMS","NOx",2000,"BEL","HTAPv3_8.3_Agriculture_crops",0
"CAMS","NOx",2000,"BGR","HTAPv3_3_Energy",36207.9406347921
"CAMS","NOx",2000,"BGR","HTAPv3_4.1_Industry",36625.863746
"CAMS","NOx",2000,"BGR","HTAPv3_4.2_Fugitive",287.442756574885
"CAMS","NOx",2000,"BGR","HTAPv3_4.3_Solvents",35.0719725
"CAMS","NOx",2000,"BGR","HTAPv3_5.1_Road_Transport",46163.6880991128
"CAMS","NOx",2000,"BGR","HTAPv3_5.2_Brake_and_Tyre_wear",0
"CAMS","NOx",2000,"BGR","HTAPv3_5.3_Domestic_shipping",477.918200942164
"CAMS","NOx",2000,"BGR","HTAPv3_5.4_Other_ground_transport",10267.1096408612
"CAMS","NOx",2000,"BGR","HTAPv3_6_Residential",2798.22130236178
"CAMS","NOx",2000,"BGR","HTAPv3_7_Waste",108.135362086326
"CAMS","NOx",2000,"BGR","HTAPv3_8.1_Agricultural_waste_burning",642.724138573759
"CAMS","NOx",2000,"BGR","HTAPv3_8.2_Agriculture_livestock",0
"CAMS","NOx",2000,"BGR","HTAPv3_8.3_Agriculture_crops",0
"CAMS","NOx",2000,"BIH","HTAPv3_3_Energy",26599.6697834854
"CAMS","NOx",2000,"BIH","HTAPv3_4.1_Industry",3961.77516489819
"CAMS","NOx",2000,"BIH","HTAPv3_4.2_Fugitive",0
"CAMS","NOx",2000,"BIH","HTAPv3_4.3_Solvents",0
"CAMS","NOx",2000,"BIH","HTAPv3_5.1_Road_Transport",22291.7516684929
"CAMS","NOx",2000,"BIH","HTAPv3_5.2_Brake_and_Tyre_wear",0
"CAMS","NOx",2000,"BIH","HTAPv3_5.4_Other_ground_transport",350.379745433924
"CAMS","NOx",2000,"BIH","HTAPv3_6_Residential",3799.33765363091
