Data.Type,Emission,Region,Sector,Start.Year,End.Year,Source.Comment
Emissions Coefficient,CO2,All,All,x,x,CO2 emissions coefficient from CDIAC. Source: http://cdiac.ornl.gov/epubs/ndp/ndp030/tables/table4.htm; http://cdiac.ornl.gov/pns/convert.html
