"iso","fuel","sector","X1850","X1855","X1860","X1865","X1870","X1875","X1880","X1885","X1890","X1895","X1900","X1905","X1910","X1915","X1920","X1925","X1930","X1935","X1940","X1945","X1950","X1955","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014"
"ago","biomass","1A4b_Residential","0.00127887174028739","0.00127900843881857","0.00127904667328699","0.00127887931034483","0.0012789667896679","0.0012792166771952","0.00127899432278994","0.0012791020597084","0.0012791204437401","0.00127907452907453","0.00127909437156157","0.00127902908375246","0.00127915913200723","0.00127898643460456","0.00127902486121168","0.00127919161676647","0.00127924916430959","0.00127956254272044","0.00127966365618187","0.00127977369165488","0.0012801660243107","0.00128","0.00128038942976356","0.00127960312048471","0.00127881681120587","0.00127803050192702","0.00127724419264818","0.00127645788336933","0.00127477924252164","0.00127310060167395","0.00127142196082626","0.00126974331997857","0.00126806467913087","0.00126651334290728","0.00126496200668369","0.0012634106704601","0.00126185933423651","0.00126030799801292","0.00125869970236498","0.00125709140671704","0.00125548311106911","0.00125387481542117","0.00125226651977323","0.00125167573847689","0.00125108495718055","0.0012504941758842","0.00124990339458786","0.00124931261329151","0.00124951645644155","0.00124972029959158","0.00124992414274161","0.00125012798589164","0.00125033182904168","0.00124987943812221","0.00124942704720275","0.00124897465628329","0.00124852226536382","0.00124806987444436","0.00124525918453515","0.00124244849462594","0.00123963780471673","0.00123682711480751","0.0012340164248983","0.0012340164248983","0.0012340164248983","0.0012340164248983","0.0012340164248983","0.0012340164248983","0.0012340164248983","0.0012340164248983","0.0012340164248983","0.0012340164248983","0.0012340164248983","0.0012340164248983","0.0012340164248983","0.0012340164248983","0.0012340164248983"
"alb","biomass","1A4b_Residential","0.000480887792848335","0.000480093676814988","0.000481927710843374","0.000480633802816901","0.000481524828623976","0.000481334392374901","0.000481509433962264","0.000480424494478704","0.000480991960757596","0.000480558067433148","0.000481381675649192","0.000480915139488736","0.000480533926585095","0.000481169316120772","0.000481167218543046","0.000481310289389067","0.000481340738575465","0.000480778313025409","0.000480718897225615","0.000481056829511466","0.000481014616038976","0.00048121021288247","0.000480965428787967","0.000481010141627519","0.000481054854467071","0.000481099567306623","0.000481144280146174","0.000481188992985726","0.000481198736913583","0.00048120848084144","0.000481218224769297","0.000481227968697154","0.000481237712625011","0.000481173875256501","0.000481110037887992","0.000481046200519482","0.000480982363150973","0.000480918525782463","0.000480973804448222","0.000481029083113981","0.00048108436177974","0.000481139640445499","0.000481194919111258","0.000481160893678619","0.00048112686824598","0.000481092842813341","0.000481058817380702","0.000481024791948063","0.000481035000617927","0.00048104520928779","0.000481055417957653","0.000481065626627516","0.00048107583529738","0.000481072588767705","0.00048106934223803","0.000481066095708356","0.000481062849178681","0.000481059602649007","0.000481053207218636","0.000481046811788265","0.000481040416357894","0.000481034020927523","0.000481027625497151","0.000481027625497151","0.000481027625497151","0.000481027625497151","0.000481027625497151","0.000481027625497151","0.000481027625497151","0.000481027625497151","0.000481027625497151","0.000481027625497151","0.000481027625497151","0.000481027625497151","0.000481027625497151","0.000481027625497151","0.000481027625497151"
"arg","biomass","1A4b_Residential","0.00128010139416984","0.00128093158660844","0.00128320802005013","0.00128486897717667","0.0012868778280543","0.00128833433553818","0.00128687758643706","0.0012859638905067","0.00128506964881303","0.00128497235717876","0.00128475415634949","0.00128444131785672","0.00128477466504263","0.00128696153529363","0.00128803477465111","0.00128821919659448","0.00128850938354271","0.00128936457996413","0.00129047032891535","0.00129256060183895","0.00129405576012625","0.00129766210097673","0.00130564622543232","0.00130844901031114","0.00131125179518996","0.00131405458006878","0.0013168573649476","0.00131966014982642","0.00132400904986957","0.00132835794991272","0.00133270684995587","0.00133705574999902","0.00134140465004216","0.00134196706841859","0.00134252948679501","0.00134309190517143","0.00134365432354786","0.00134421674192428","0.00134902086299841","0.00135382498407254","0.00135862910514667","0.00136343322622081","0.00136823734729494","0.00136374130129902","0.00135924525530311","0.00135474920930719","0.00135025316331128","0.00134575711731536","0.00135334035462523","0.0013609235919351","0.00136850682924497","0.00137609006655484","0.00138367330386471","0.00138374113409945","0.00138380896433418","0.00138387679456892","0.00138394462480365","0.00138401245503839","0.00138371574424752","0.00138341903345666","0.0013831223226658","0.00138282561187493","0.00138252890108407","0.00138252890108407","0.00138252890108407","0.00138252890108407","0.00138252890108407","0.00138252890108407","0.00138252890108407","0.00138252890108407","0.00138252890108407","0.00138252890108407","0.00138252890108407","0.00138252890108407","0.00138252890108407","0.00138252890108407","0.00138252890108407"
"arm","biomass","1A4b_Residential","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481099656357388","0.000481057519893843","0.000481015383430297","0.000480973246966751","0.000480931110503205","0.000480888974039659","0.000480895286234087","0.000480901598428516","0.000480907910622945","0.000480914222817373","0.000480920535011802","0.000480920535011802","0.000480920535011802","0.000480920535011802","0.000480920535011802","0.000480920535011802","0.000480920535011802","0.000480920535011802","0.000480920535011802","0.000480920535011802","0.000480920535011802","0.000480920535011802","0.000480920535011802","0.000480920535011802","0.000480920535011802"
"aus","biomass","1A4b_Residential","0.00114593417231365","0.00114555677026394","0.00114575779550399","0.00114591836734694","0.00114601749852668","0.00114582471240586","0.00114579085887979","0.00114585017297682","0.00114579401260199","0.00114594772677356","0.00114589454564881","0.00114576235651764","0.00114595110675611","0.0011459584295612","0.00114587747273579","0.00114584202185337","0.00114586013736862","0.00114594552254881","0.00114589735709896","0.00114583138304844","0.00114592933947773","0.00114589250349264","0.00114591123036995","0.00114590317237576","0.00114589511438157","0.00114588705638739","0.0011458789983932","0.00114587094039901","0.00114586990306099","0.00114586886572296","0.00114586782838494","0.00114586679104692","0.00114586575370889","0.00114586716523498","0.00114586857676107","0.00114586998828716","0.00114587139981326","0.00114587281133935","0.00114589339426016","0.00114591397718097","0.00114593456010179","0.0011459551430226","0.00114597572594342","0.00114595397436145","0.00114593222277948","0.00114591047119752","0.00114588871961555","0.00114586696803358","0.00114588150782825","0.00114589604762292","0.00114591058741759","0.00114592512721226","0.00114593966700693","0.0011459361929334","0.00114593271885986","0.00114592924478632","0.00114592577071278","0.00114592229663925","0.00114590124622461","0.00114588019580998","0.00114585914539534","0.0011458380949807","0.00114581704456607","0.00114581704456607","0.00114581704456607","0.00114581704456607","0.00114581704456607","0.00114581704456607","0.00114581704456607","0.00114581704456607","0.00114581704456607","0.00114581704456607","0.00114581704456607","0.00114581704456607","0.00114581704456607","0.00114581704456607","0.00114581704456607"
"aut","biomass","1A4b_Residential","0.000228503018946492","0.000228503018946492","0.000228503018946492","0.000228503018946492","0.000228503018946492","0.000228503018946492","0.000228503018946492","0.000228503018946492","0.000228503018946492","0.000228503018946492","0.000228503018946492","0.000228503018946492","0.000228503018946492","0.000228503018946492","0.000228503018946492","0.000228147111840512","0.000228187546845071","0.000228305283309998","0.000228365136668386","0.000228337901172502","0.000228385782863793","0.00022833984085405","0.000228356058086687","0.000228293045213782","0.000228230032340878","0.000228167019467974","0.00022810400659507","0.000228040993722166","0.000228143477879573","0.00022824596203698","0.000228348446194387","0.000228450930351794","0.000228553414509201","0.000228485420946213","0.000228417427383225","0.000228349433820237","0.000228281440257249","0.000228213446694261","0.000228255920008362","0.000228298393322464","0.000228340866636565","0.000228383339950666","0.000228425813264767","0.000228392502306819","0.00022835919134887","0.000228325880390922","0.000228292569432973","0.000228259258475025","0.000228250223315389","0.000228241188155753","0.000228232152996117","0.000228223117836481","0.000228214082676846","0.000228234075802112","0.000228254068927378","0.000228274062052644","0.00022829405517791","0.000228314048303176","0.00022829335683605","0.000228272665368923","0.000228251973901797","0.00022823128243467","0.000228210590967544","0.000228210590967544","0.000228210590967544","0.000228210590967544","0.000228210590967544","0.000228210590967544","0.000228210590967544","0.000228210590967544","0.000228210590967544","0.000228210590967544","0.000228210590967544","0.000228210590967544","0.000228210590967544","0.000228210590967544","0.000228210590967544"
"aze","biomass","1A4b_Residential","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481008592307075","0.000481037032575818","0.000481065472844562","0.000481093913113306","0.00048112235338205","0.000481150793650794","0.000481135770606229","0.000481120747561664","0.0004811057245171","0.000481090701472535","0.000481075678427971","0.000481075678427971","0.000481075678427971","0.000481075678427971","0.000481075678427971","0.000481075678427971","0.000481075678427971","0.000481075678427971","0.000481075678427971","0.000481075678427971","0.000481075678427971","0.000481075678427971","0.000481075678427971","0.000481075678427971","0.000481075678427971"
"bdi","biomass","1A4b_Residential","0.00127924528301887","0.00127777777777778","0.00127884615384615","0.0012797619047619","0.0012797783933518","0.00127906976744186","0.00127912621359223","0.00128018223234624","0.00127956989247312","0.00127991886409736","0.00127831094049904","0.00127949183303085","0.00127835051546392","0.00127967479674797","0.00127846153846154","0.00126507713884993","0.00125127551020408","0.0012404181184669","0.00122857142857143","0.00121911196911197","0.00121259842519685","0.00120623501199041","0.00120043731778426","0.00119952244634117","0.00119860757489809","0.00119769270345501","0.00119677783201193","0.00119586296056884","0.00119525018262464","0.00119463740468045","0.00119402462673625","0.00119341184879205","0.00119279907084785","0.00119241905690026","0.00119203904295266","0.00119165902900507","0.00119127901505747","0.00119089900110988","0.00119095166966792","0.00119100433822597","0.00119105700678401","0.00119110967534205","0.0011911623439001","0.00119088668575131","0.00119061102760252","0.00119033536945373","0.00119005971130494","0.00118978405315615","0.00119198550167427","0.0011941869501924","0.00119638839871053","0.00119858984722866","0.00120079129574679","0.00120506704317329","0.00120934279059979","0.00121361853802629","0.00121789428545279","0.00122217003287929","0.00122522624794619","0.0012282824630131","0.00123133867808001","0.00123439489314691","0.00123745110821382","0.00123745110821382","0.00123745110821382","0.00123745110821382","0.00123745110821382","0.00123745110821382","0.00123745110821382","0.00123745110821382","0.00123745110821382","0.00123745110821382","0.00123745110821382","0.00123745110821382","0.00123745110821382","0.00123745110821382","0.00123745110821382"
"bel","biomass","1A4b_Residential","0.000228344698014794","0.000228311108749934","0.000228275465183196","0.00022828954915682","0.000228320258844358","0.0002282685396393","0.000228293479611582","0.000228336568101381","0.000228358115576317","0.000228409395373761","0.000228344383541971","0.000228378144828778","0.000228196151585618","0.000228404394718274","0.00022821693240512","0.000228322001175187","0.000228273052844528","0.000228142991029589","0.0002284149879459","0.000228187919463087","0.000228396744421512","0.000228341336534614","0.00022817514277944","0.000228180175266246","0.000228185207753053","0.000228190240239859","0.000228195272726666","0.000228200305213472","0.000228232643381378","0.000228264981549284","0.00022829731971719","0.000228329657885096","0.000228361996053003","0.000228331124756212","0.000228300253459422","0.000228269382162631","0.00022823851086584","0.00022820763956905","0.000228250562626035","0.000228293485683019","0.000228336408740004","0.000228379331796988","0.000228422254853973","0.000228656171230117","0.000228890087606261","0.000229124003982406","0.00022935792035855","0.000229591836734694","0.000229547595261881","0.000229503353789068","0.000229459112316255","0.000229414870843442","0.000229370629370629","0.000228809973390979","0.000228249317411329","0.000227688661431678","0.000227128005452028","0.000226567349472377","0.000226478314272468","0.000226389279072559","0.00022630024387265","0.000226211208672741","0.000226122173472832","0.000226122173472832","0.000226122173472832","0.000226122173472832","0.000226122173472832","0.000226122173472832","0.000226122173472832","0.000226122173472832","0.000226122173472832","0.000226122173472832","0.000226122173472832","0.000226122173472832","0.000226122173472832","0.000226122173472832","0.000226122173472832"
"ben","biomass","1A4b_Residential","0.00126809651474531","0.00126809651474531","0.00126809651474531","0.00126809651474531","0.00126809651474531","0.00126809651474531","0.00126809651474531","0.00126809651474531","0.00126809651474531","0.00126809651474531","0.00126809651474531","0.00126809651474531","0.00126809651474531","0.00126809651474531","0.00126809651474531","0.00126809651474531","0.00126809651474531","0.00126809651474531","0.00126809651474531","0.00126809651474531","0.00126809651474531","0.00126809651474531","0.00126809651474531","0.00126823215250771","0.00126836779027011","0.00126850342803251","0.00126863906579491","0.00126877470355731","0.00126887670534234","0.00126897870712737","0.00126908070891241","0.00126918271069744","0.00126928471248247","0.00126956591559892","0.00126984711871537","0.00127012832183182","0.00127040952494827","0.00127069072806472","0.00127064393216951","0.00127059713627431","0.00127055034037911","0.0012705035444839","0.0012704567485887","0.00127060957900718","0.00127076240942566","0.00127091523984414","0.00127106807026262","0.0012712209006811","0.00127123160745744","0.00127124231423377","0.00127125302101011","0.00127126372778644","0.00127127443456277","0.00127130757354019","0.0012713407125176","0.00127137385149501","0.00127140699047243","0.00127144012944984","0.00127145993066267","0.00127147973187551","0.00127149953308835","0.00127151933430118","0.00127153913551402","0.00127153913551402","0.00127153913551402","0.00127153913551402","0.00127153913551402","0.00127153913551402","0.00127153913551402","0.00127153913551402","0.00127153913551402","0.00127153913551402","0.00127153913551402","0.00127153913551402","0.00127153913551402","0.00127153913551402","0.00127153913551402"
