X,iso,sector,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019
13,abw,1A2g_Ind-Comb-other,0.375258311,0.363732542,0.357508374,0.330866659,0.305156167,0.269335356,0.239291253,0.234909993,0.201662411,0.190981681,0.160280528,0.11551025,0.116862269,0.116177124,0.116222068,0.116107261,0.121900205,0.115586325,0.115019092,0.115433864,0.11955107,0.121701743,0.119819036,0.117811288,0.124814821,0.127360116,0.113898446,0.123827677,0.131047133,0.135948321,0.193600148,0.180266333,0.156874651,0.223063647,0.219457523,0.202015829,0.195672219,0.18159912,0.200501111,0.216124058,0.196013565,0.20009608,0.167483577,0.175838221,0.211700317,0.222462161,0.226180513,0.229378967,0.246231896,0.248303698,0.23338006,0.230371921,0.306346557,0.369568211,0.339768335,0.342990472,0.352089662,0.354402231,0.362178372,0.36198833
14,abw,1A2g_Ind-Comb-textile-leather,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,abw,1A2g_Ind-Comb-transpequip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,abw,1A2g_Ind-Comb-wood-products,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,abw,1A3ai_International-aviation,0.579197304,0.579197304,0.579197304,0.579197304,0.579197304,0.579197304,0.579197304,0.579197304,0.579197304,0.579197304,0.579197304,0.579197304,0.579339254,0.579481096,0.579622829,0.579764454,0.579763106,0.579761759,0.579760413,0.579759068,0.579757724,0.579756381,0.579755038,0.579753697,0.579752356,0.579751016,0.579749677,0.57974834,0.579747003,0.579745666,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331
18,abw,1A3aii_Domestic-aviation,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578640434,0.578494191,0.578345411,0.578194027,0.57803997,0.577883168,0.577723548,0.577561032,0.577395542,0.577226994,0.577055303,0.576880382,0.576702136,0.576520472,0.576335289,0.575873143,0.575410798,0.574948253,0.574485508,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562
19,abw,1A3b_Road,0.53103631,0.530134332,0.529243904,0.528364807,0.527496826,0.526639751,0.527275693,0.527905909,0.528530477,0.529149473,0.52976297,0.516280406,0.52679903,0.516570897,0.552037356,0.520203323,0.520524769,0.511450092,0.535348885,0.555122991,0.537473686,0.528376063,0.509893983,0.513049484,0.460000498,0.451706954,0.483193118,0.489481226,0.484591725,0.475088621,0.451905404,0.46702112,0.459155181,0.459038964,0.455055073,0.44552538,0.447360302,0.446799234,0.490825904,0.497401283,0.503625923,0.50438632,0.503312576,0.509206969,0.536559553,0.530256386,0.528850169,0.53608997,0.534184284,0.531348968,0.543499541,0.507597448,0.562793061,0.577562651,0.593833971,0.612622132,0.618421399,0.622635877,0.627099754,0.631796938
20,abw,1A3c_Rail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,abw,1A3di_International-shipping,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.653728567,0.654194245,0.654702324,0.653575312,0.653450211,0.654116269,0.652056215,0.666189003,0.666482774,0.666287858,0.664827502,0.663706892,0.660855148,0.665145903,0.665758115,0.670790944,0.655567497,0.655901988,0.670058867,0.670120006,0.670160521,0.668672006,0.668672006
22,abw,1A3dii_Domestic-navigation,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.581681942,0.589901896,0.589901896,0.589901896,0.589208037,0.589901896,0.589901896,0.594704168,0.591760201,0.591760201,0.591760201,0.591760201,0.517972903,0.596931438,0.596931438,0.596012267,0.592363896,0.624301226,0.62311678,0.62311678,0.617894504,0.617894504
23,abw,1A3eii_Other-transp,0.465686275,0.465686275,0.465686275,0.465686275,0.465686275,0.465686275,0.465686275,0.465686275,0.465686275,0.465686275,0.465686275,0.465686275,0.465686275,0.465686275,0.465686275,0.465686275,0.465686275,0.465686275,0.465686275,0.465686275,0.465686275,0.464734774,0.463779528,0.462820513,0.461857708,0.460891089,0.459920635,0.458946322,0.457968127,0.456986028,0.631712932,0.626393813,0.622367022,0.530343125,0.529304912,0.525398321,0.526845929,0.513401395,0.534967797,0.539430939,0.615854838,0.616278014,0.616278014,0.616979917,0.617993367,0.615854838,0.620619145,0.620546874,0.620468651,0.62038371,0.618599583,0.618113853,0.617851384,0.617538408,0.618536969,0.618831192,0.618660224,0.618599583,0.618599583,0.618599583
24,abw,1A4a_Commercial-institutional,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.650793651,0.617300136,0.610599235,0.612640417,0.614650949,0.612419322,0.615182552,0.615499346,0.615482111,0.615482111,0.615482111
25,abw,1A4b_Residential,0.171988873,0.173716563,0.176590638,0.177956945,0.179613514,0.179913776,0.180786813,0.187138784,0.185156534,0.181227241,0.174587596,0.162822403,0.162889088,0.162720738,0.162766853,0.16512221,0.174592421,0.167995997,0.167451761,0.168794092,0.172620221,0.171312344,0.173720077,0.167919297,0.18669633,0.182540899,0.164641335,0.170050588,0.177864333,0.17799707,0.210895384,0.203904817,0.201226647,0.193762629,0.193158696,0.190876104,0.193311324,0.198481294,0.262513994,0.261579822,0.222067817,0.218076827,0.220102152,0.208842277,0.203959825,0.204600889,0.204650995,0.205095222,0.204210645,0.20408207,0.183874842,0.188499716,0.193390568,0.194554018,0.188609501,0.191236375,0.194238967,0.190760563,0.188414156,0.185323663
26,abw,1A4c_Agriculture-forestry-fishing,0.622043968,0.622043968,0.622043968,0.622043968,0.622043968,0.622043968,0.622043968,0.622043968,0.622043968,0.622043968,0.622043968,0.622043968,0.622043968,0.622043968,0.622043968,0.622043968,0.622043968,0.622043968,0.622043968,0.622043968,0.622043968,0.622043968,0.622043968,0.622043968,0.622043968,0.625348624,0.561364916,0.608184767,0.61786237,0.621595311,0.634696137,0.63476671,0.633074808,0.632748012,0.632622575,0.630833762,0.630023177,0.631800456,0.635131762,0.640423741,0.64320941,0.643214415,0.643421229,0.643201235,0.64318671,0.643160516,0.643127383,0.643152512,0.643111889,0.643074899,0.643343817,0.643386801,0.643419854,0.643448645,0.643506285,0.643546123,0.643515359,0.64345338,0.643379788,0.643338187
27,abw,1A5_Other-unspecified,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.206017365,0.200481401,0.218126623,0.219068309,0.223460028,0.22299884,0.232724216,0.235621462,0.23930256,0.239389909
28,afg,1A1a_Electricity-autoproducer,0.635307985,0.636217498,0.637125748,0.638033106,0.638939864,0.639846252,0.640184262,0.640518103,0.640847261,0.641171533,0.641491023,0.640682738,0.639678196,0.63868073,0.637681891,0.636691223,0.637519513,0.638343359,0.639162692,0.639986474,0.640808825,0.640512533,0.640216965,0.639915257,0.639615766,0.639315612,0.639617729,0.639920654,0.64022494,0.640537898,0.640834901,0.640926014,0.641011059,0.641094466,0.641167744,0.641271082,0.64085241,0.64046583,0.64006026,0.639655229,0.639251821,0.639252112,0.639252828,0.63925123,0.639252699,0.639207051,0.639252488,0.639249663,0.639252112,0.639251193,0.639251748,0.639256377,0.638801761,0.638816112,0.63877259,0.638797585,0.638810714,0.639056944,0.639417889,0.639773881
29,afg,1A1a_Electricity-public,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.180684846,0.104492925,0.090402288,0.073520463,0.071316611
30,afg,1A1a_Heat-production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,afg,1A2a_Ind-Comb-Iron-steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,afg,1A2b_Ind-Comb-Non-ferrous-metals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,afg,1A2c_Ind-Comb-Chemicals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,afg,1A2d_Ind-Comb-Pulp-paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,afg,1A2e_Ind-Comb-Food-tobacco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,afg,1A2f_Ind-Comb-Non-metalic-minerals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,afg,1A2g_Ind-Comb-Construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,afg,1A2g_Ind-Comb-machinery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,afg,1A2g_Ind-Comb-mining-quarying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,afg,1A2g_Ind-Comb-other,0.384397015,0.379731146,0.374693784,0.37589922,0.375595953,0.372776169,0.371877014,0.372332212,0.373581779,0.372930428,0.374121821,0.380959303,0.391324804,0.367532015,0.372058584,0.36358791,0.358528644,0.362156798,0.354200415,0.363610368,0.36350798,0.374584819,0.352905875,0.321108953,0.324179616,0.328859203,0.354539557,0.34709691,0.363543151,0.325146293,0.190330598,0.183861056,0.142636869,0.140186491,0.153508303,0.152067036,0.149568684,0.142309705,0.140785411,0.136322627,0.145470337,0.139361882,0.132227945,0.142713857,0.152916017,0.162946152,0.179398805,0.203097265,0.22920479,0.250406813,0.268248883,0.277932446,0.273737467,0.268002519,0.265528848,0.261425653,0.279671998,0.282225084,0.301119373,0.30515204
41,afg,1A2g_Ind-Comb-textile-leather,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,afg,1A2g_Ind-Comb-transpequip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,afg,1A2g_Ind-Comb-wood-products,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,afg,1A3ai_International-aviation,0.579197304,0.579197304,0.579197304,0.579197304,0.579197304,0.579197304,0.579197304,0.579197304,0.579197304,0.579197304,0.579197304,0.579197304,0.579339254,0.579481096,0.579622829,0.579764454,0.579763106,0.579761759,0.579760413,0.579759068,0.579757724,0.579756381,0.579755038,0.579753697,0.579752356,0.579751016,0.579749677,0.57974834,0.579747003,0.579745666,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331,0.579744331
45,afg,1A3aii_Domestic-aviation,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578784203,0.578640434,0.578494191,0.578345411,0.578194027,0.57803997,0.577883168,0.577723548,0.577561032,0.577395542,0.577226994,0.577055303,0.576880382,0.576702136,0.576520472,0.576335289,0.575873143,0.575410798,0.574948253,0.574485508,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562,0.574022562
46,afg,1A3b_Road,0.50524545,0.500824551,0.496115386,0.491083692,0.485689636,0.479886634,0.475191699,0.469757597,0.463488622,0.456273409,0.447981658,0.441878473,0.452692856,0.454793655,0.469845088,0.512172711,0.491195619,0.494298821,0.490532944,0.494520896,0.484871944,0.512395601,0.515344973,0.519962014,0.536763119,0.586886932,0.592913085,0.580957243,0.573527949,0.563081002,0.546951213,0.550927178,0.554198553,0.551816493,0.541733877,0.532349837,0.546460519,0.544325216,0.551296126,0.561822092,0.590154949,0.580602941,0.579715262,0.577046659,0.585873322,0.578534338,0.585550992,0.562244116,0.553297569,0.552385304,0.565767128,0.579661823,0.592285332,0.592600004,0.599374089,0.601509071,0.607481109,0.609766572,0.611917648,0.61382951
47,afg,1A3c_Rail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,afg,1A3di_International-shipping,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587555409,0.587872599,0.588772732,0.591444896,0.59231493,0.592321437,0.593128651,0.594251768,0.594154106,0.5934702,0.624247705,0.62338924,0.623496184,0.61850846,0.61850846
49,afg,1A3dii_Domestic-navigation,0.544226545,0.542174292,0.539877357,0.537288733,0.534348547,0.530979337,0.527419124,0.523166945,0.518029264,0.511733327,0.503882009,0.493440913,0.493891024,0.497961928,0.500696922,0.51342152,0.489311812,0.479501359,0.476030519,0.476161878,0.471756448,0.488520118,0.492267186,0.497162221,0.519458336,0.544824115,0.554807196,0.555332283,0.55834345,0.554614519,0.545457076,0.545285788,0.538734378,0.53550923,0.549185302,0.548869727,0.552861995,0.558570489,0.557767463,0.557345652,0.607190475,0.607740903,0.612069451,0.60557657,0.601140893,0.60045948,0.59750943,0.613291631,0.618583353,0.617079621,0.617079621,0.598375837,0.597717328,0.608107603,0.606520712,0.626568249,0.63138137,0.631525092,0.62733935,0.62733935
50,afg,1A3eii_Other-transp,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.649021621,0.643835748,0.639413899,0.635639491,0.634133548,0.630875323,0.62934423,0.623996675,0.624280134,0.631095328,0.631395502,0.631605896,0.631702639,0.631450366,0.63196408,0.63196408,0.632117785,0.631143325,0.627576688,0.628704178,0.624521734,0.624016046,0.626150682,0.625484402,0.625337159,0.625337159,0.625337159
51,afg,1A4a_Commercial-institutional,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637594398,0.637472261,0.636501384,0.636180192,0.636501384,0.636501384,0.636501384,0.636501384,0.636501384
52,afg,1A4b_Residential,0.178575217,0.178578838,0.178589204,0.178590289,0.178597998,0.178601692,0.178602415,0.178595102,0.178583517,0.178578888,0.178576471,0.178683244,0.178797058,0.178917018,0.179038616,0.179166948,0.178941947,0.178721751,0.178494549,0.17827531,0.178043828,0.177819754,0.177599495,0.177382577,0.177164254,0.176952905,0.176743254,0.176552519,0.176341639,0.17613451,0.175975721,0.175767725,0.175562973,0.175382719,0.175204929,0.175012605,0.174849753,0.174693433,0.174528812,0.174369029,0.174210215,0.17420663,0.174204648,0.174207722,0.174211295,0.174214602,0.174220207,0.174219128,0.174241696,0.174285395,0.174277787,0.174470384,0.174646472,0.174828625,0.174999184,0.175165249,0.175287441,0.175406791,0.175526979,0.175646604
