"Region","fuel","sector","X1850","X1855","X1860","X1865","X1870","X1875","X1880","X1885","X1890","X1895","X1900","X1905","X1910","X1915","X1920","X1925","X1930","X1935","X1940","X1945","X1950","X1955","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014"
"Canada      ","biomass","1A2a_Ind-Comb-Iron-steel","7.7483099323973e-05","7.73834972210346e-05","7.73558368495077e-05","7.73718145532699e-05","7.75006704210244e-05","7.73598296664301e-05","7.73719472660471e-05","7.7325364213672e-05","7.74574505036471e-05","7.74116712981342e-05","7.7445652173913e-05","7.74385703648548e-05","7.73786778754299e-05","7.72838954657136e-05","7.73936983787091e-05","7.74943493703584e-05","7.75316455696202e-05","7.73026315789474e-05","7.7529152221872e-05","7.7493422626166e-05","7.74818401937046e-05","7.74560312666548e-05","7.73405698778833e-05","7.73538467812163e-05","7.73671236845493e-05","7.73804005878823e-05","7.73936774912153e-05","7.74069543945483e-05","7.74067350637558e-05","7.74065157329633e-05","7.74062964021708e-05","7.74060770713783e-05","7.74058577405858e-05","7.73956978194559e-05","7.7385537898326e-05","7.73753779771961e-05","7.73652180560662e-05","7.73550581349363e-05","7.73616620214755e-05","7.73682659080147e-05","7.73748697945539e-05","7.73814736810931e-05","7.73880775676323e-05","7.73860815585023e-05","7.73840855493723e-05","7.73820895402424e-05","7.73800935311124e-05","7.73780975219824e-05","7.73822097177901e-05","7.73863219135977e-05","7.73904341094054e-05","7.7394546305213e-05","7.73986585010207e-05","7.73913427805249e-05","7.7384027060029e-05","7.73767113395332e-05","7.73693956190374e-05","7.73620798985415e-05","7.73671375122801e-05","7.73721951260186e-05","7.73772527397572e-05","7.73823103534958e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05"
"Canada      ","biomass","1A2b_Ind-Comb-Non-ferrous-metals","7.7483099323973e-05","7.73834972210346e-05","7.73558368495077e-05","7.73718145532699e-05","7.75006704210244e-05","7.73598296664301e-05","7.73719472660471e-05","7.7325364213672e-05","7.74574505036471e-05","7.74116712981342e-05","7.7445652173913e-05","7.74385703648548e-05","7.73786778754299e-05","7.72838954657136e-05","7.73936983787091e-05","7.74943493703584e-05","7.75316455696202e-05","7.73026315789474e-05","7.7529152221872e-05","7.7493422626166e-05","7.74818401937046e-05","7.74560312666548e-05","7.73405698778833e-05","7.73538467812163e-05","7.73671236845493e-05","7.73804005878823e-05","7.73936774912153e-05","7.74069543945483e-05","7.74067350637558e-05","7.74065157329633e-05","7.74062964021708e-05","7.74060770713783e-05","7.74058577405858e-05","7.73956978194559e-05","7.7385537898326e-05","7.73753779771961e-05","7.73652180560662e-05","7.73550581349363e-05","7.73616620214755e-05","7.73682659080147e-05","7.73748697945539e-05","7.73814736810931e-05","7.73880775676323e-05","7.73860815585023e-05","7.73840855493723e-05","7.73820895402424e-05","7.73800935311124e-05","7.73780975219824e-05","7.73822097177901e-05","7.73863219135977e-05","7.73904341094054e-05","7.7394546305213e-05","7.73986585010207e-05","7.73913427805249e-05","7.7384027060029e-05","7.73767113395332e-05","7.73693956190374e-05","7.73620798985415e-05","7.73671375122801e-05","7.73721951260186e-05","7.73772527397572e-05","7.73823103534958e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05"
"Canada      ","biomass","1A2c_Ind-Comb-Chemicals","7.7483099323973e-05","7.73834972210346e-05","7.73558368495077e-05","7.73718145532699e-05","7.75006704210244e-05","7.73598296664301e-05","7.73719472660471e-05","7.7325364213672e-05","7.74574505036471e-05","7.74116712981342e-05","7.7445652173913e-05","7.74385703648548e-05","7.73786778754299e-05","7.72838954657136e-05","7.73936983787091e-05","7.74943493703584e-05","7.75316455696202e-05","7.73026315789474e-05","7.7529152221872e-05","7.7493422626166e-05","7.74818401937046e-05","7.74560312666548e-05","7.73405698778833e-05","7.73538467812163e-05","7.73671236845493e-05","7.73804005878823e-05","7.73936774912153e-05","7.74069543945483e-05","7.74067350637558e-05","7.74065157329633e-05","7.74062964021708e-05","7.74060770713783e-05","7.74058577405858e-05","7.73956978194559e-05","7.7385537898326e-05","7.73753779771961e-05","7.73652180560662e-05","7.73550581349363e-05","7.73616620214755e-05","7.73682659080147e-05","7.73748697945539e-05","7.73814736810931e-05","7.73880775676323e-05","7.73860815585023e-05","7.73840855493723e-05","7.73820895402424e-05","7.73800935311124e-05","7.73780975219824e-05","7.73822097177901e-05","7.73863219135977e-05","7.73904341094054e-05","7.7394546305213e-05","7.73986585010207e-05","7.73913427805249e-05","7.7384027060029e-05","7.73767113395332e-05","7.73693956190374e-05","7.73620798985415e-05","7.73671375122801e-05","7.73721951260186e-05","7.73772527397572e-05","7.73823103534958e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05"
"Canada      ","biomass","1A2d_Ind-Comb-Pulp-paper","7.7483099323973e-05","7.73834972210346e-05","7.73558368495077e-05","7.73718145532699e-05","7.75006704210244e-05","7.73598296664301e-05","7.73719472660471e-05","7.7325364213672e-05","7.74574505036471e-05","7.74116712981342e-05","7.7445652173913e-05","7.74385703648548e-05","7.73786778754299e-05","7.72838954657136e-05","7.73936983787091e-05","7.74943493703584e-05","7.75316455696202e-05","7.73026315789474e-05","7.7529152221872e-05","7.7493422626166e-05","7.74818401937046e-05","7.74560312666548e-05","7.73405698778833e-05","7.73538467812163e-05","7.73671236845493e-05","7.73804005878823e-05","7.73936774912153e-05","7.74069543945483e-05","7.74067350637558e-05","7.74065157329633e-05","7.74062964021708e-05","7.74060770713783e-05","7.74058577405858e-05","7.73956978194559e-05","7.7385537898326e-05","7.73753779771961e-05","7.73652180560662e-05","7.73550581349363e-05","7.73616620214755e-05","7.73682659080147e-05","7.73748697945539e-05","7.73814736810931e-05","7.73880775676323e-05","7.73860815585023e-05","7.73840855493723e-05","7.73820895402424e-05","7.73800935311124e-05","7.73780975219824e-05","7.73822097177901e-05","7.73863219135977e-05","7.73904341094054e-05","7.7394546305213e-05","7.73986585010207e-05","7.73913427805249e-05","7.7384027060029e-05","7.73767113395332e-05","7.73693956190374e-05","7.73620798985415e-05","7.73671375122801e-05","7.73721951260186e-05","7.73772527397572e-05","7.73823103534958e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05"
"Canada      ","biomass","1A2e_Ind-Comb-Food-tobacco","7.7483099323973e-05","7.73834972210346e-05","7.73558368495077e-05","7.73718145532699e-05","7.75006704210244e-05","7.73598296664301e-05","7.73719472660471e-05","7.7325364213672e-05","7.74574505036471e-05","7.74116712981342e-05","7.7445652173913e-05","7.74385703648548e-05","7.73786778754299e-05","7.72838954657136e-05","7.73936983787091e-05","7.74943493703584e-05","7.75316455696202e-05","7.73026315789474e-05","7.7529152221872e-05","7.7493422626166e-05","7.74818401937046e-05","7.74560312666548e-05","7.73405698778833e-05","7.73538467812163e-05","7.73671236845493e-05","7.73804005878823e-05","7.73936774912153e-05","7.74069543945483e-05","7.74067350637558e-05","7.74065157329633e-05","7.74062964021708e-05","7.74060770713783e-05","7.74058577405858e-05","7.73956978194559e-05","7.7385537898326e-05","7.73753779771961e-05","7.73652180560662e-05","7.73550581349363e-05","7.73616620214755e-05","7.73682659080147e-05","7.73748697945539e-05","7.73814736810931e-05","7.73880775676323e-05","7.73860815585023e-05","7.73840855493723e-05","7.73820895402424e-05","7.73800935311124e-05","7.73780975219824e-05","7.73822097177901e-05","7.73863219135977e-05","7.73904341094054e-05","7.7394546305213e-05","7.73986585010207e-05","7.73913427805249e-05","7.7384027060029e-05","7.73767113395332e-05","7.73693956190374e-05","7.73620798985415e-05","7.73671375122801e-05","7.73721951260186e-05","7.73772527397572e-05","7.73823103534958e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05"
"Canada      ","biomass","1A2f_Ind-Comb-Non-metalic-minerals","7.7483099323973e-05","7.73834972210346e-05","7.73558368495077e-05","7.73718145532699e-05","7.75006704210244e-05","7.73598296664301e-05","7.73719472660471e-05","7.7325364213672e-05","7.74574505036471e-05","7.74116712981342e-05","7.7445652173913e-05","7.74385703648548e-05","7.73786778754299e-05","7.72838954657136e-05","7.73936983787091e-05","7.74943493703584e-05","7.75316455696202e-05","7.73026315789474e-05","7.7529152221872e-05","7.7493422626166e-05","7.74818401937046e-05","7.74560312666548e-05","7.73405698778833e-05","7.73538467812163e-05","7.73671236845493e-05","7.73804005878823e-05","7.73936774912153e-05","7.74069543945483e-05","7.74067350637558e-05","7.74065157329633e-05","7.74062964021708e-05","7.74060770713783e-05","7.74058577405858e-05","7.73956978194559e-05","7.7385537898326e-05","7.73753779771961e-05","7.73652180560662e-05","7.73550581349363e-05","7.73616620214755e-05","7.73682659080147e-05","7.73748697945539e-05","7.73814736810931e-05","7.73880775676323e-05","7.73860815585023e-05","7.73840855493723e-05","7.73820895402424e-05","7.73800935311124e-05","7.73780975219824e-05","7.73822097177901e-05","7.73863219135977e-05","7.73904341094054e-05","7.7394546305213e-05","7.73986585010207e-05","7.73913427805249e-05","7.7384027060029e-05","7.73767113395332e-05","7.73693956190374e-05","7.73620798985415e-05","7.73671375122801e-05","7.73721951260186e-05","7.73772527397572e-05","7.73823103534958e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05"
"Canada      ","biomass","1A2g_Ind-Comb-Construction","7.7483099323973e-05","7.73834972210346e-05","7.73558368495077e-05","7.73718145532699e-05","7.75006704210244e-05","7.73598296664301e-05","7.73719472660471e-05","7.7325364213672e-05","7.74574505036471e-05","7.74116712981342e-05","7.7445652173913e-05","7.74385703648548e-05","7.73786778754299e-05","7.72838954657136e-05","7.73936983787091e-05","7.74943493703584e-05","7.75316455696202e-05","7.73026315789474e-05","7.7529152221872e-05","7.7493422626166e-05","7.74818401937046e-05","7.74560312666548e-05","7.73405698778833e-05","7.73538467812163e-05","7.73671236845493e-05","7.73804005878823e-05","7.73936774912153e-05","7.74069543945483e-05","7.74067350637558e-05","7.74065157329633e-05","7.74062964021708e-05","7.74060770713783e-05","7.74058577405858e-05","7.73956978194559e-05","7.7385537898326e-05","7.73753779771961e-05","7.73652180560662e-05","7.73550581349363e-05","7.73616620214755e-05","7.73682659080147e-05","7.73748697945539e-05","7.73814736810931e-05","7.73880775676323e-05","7.73860815585023e-05","7.73840855493723e-05","7.73820895402424e-05","7.73800935311124e-05","7.73780975219824e-05","7.73822097177901e-05","7.73863219135977e-05","7.73904341094054e-05","7.7394546305213e-05","7.73986585010207e-05","7.73913427805249e-05","7.7384027060029e-05","7.73767113395332e-05","7.73693956190374e-05","7.73620798985415e-05","7.73671375122801e-05","7.73721951260186e-05","7.73772527397572e-05","7.73823103534958e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05"
"Canada      ","biomass","1A2g_Ind-Comb-machinery","7.7483099323973e-05","7.73834972210346e-05","7.73558368495077e-05","7.73718145532699e-05","7.75006704210244e-05","7.73598296664301e-05","7.73719472660471e-05","7.7325364213672e-05","7.74574505036471e-05","7.74116712981342e-05","7.7445652173913e-05","7.74385703648548e-05","7.73786778754299e-05","7.72838954657136e-05","7.73936983787091e-05","7.74943493703584e-05","7.75316455696202e-05","7.73026315789474e-05","7.7529152221872e-05","7.7493422626166e-05","7.74818401937046e-05","7.74560312666548e-05","7.73405698778833e-05","7.73538467812163e-05","7.73671236845493e-05","7.73804005878823e-05","7.73936774912153e-05","7.74069543945483e-05","7.74067350637558e-05","7.74065157329633e-05","7.74062964021708e-05","7.74060770713783e-05","7.74058577405858e-05","7.73956978194559e-05","7.7385537898326e-05","7.73753779771961e-05","7.73652180560662e-05","7.73550581349363e-05","7.73616620214755e-05","7.73682659080147e-05","7.73748697945539e-05","7.73814736810931e-05","7.73880775676323e-05","7.73860815585023e-05","7.73840855493723e-05","7.73820895402424e-05","7.73800935311124e-05","7.73780975219824e-05","7.73822097177901e-05","7.73863219135977e-05","7.73904341094054e-05","7.7394546305213e-05","7.73986585010207e-05","7.73913427805249e-05","7.7384027060029e-05","7.73767113395332e-05","7.73693956190374e-05","7.73620798985415e-05","7.73671375122801e-05","7.73721951260186e-05","7.73772527397572e-05","7.73823103534958e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05"
"Canada      ","biomass","1A2g_Ind-Comb-mining-quarying","7.7483099323973e-05","7.73834972210346e-05","7.73558368495077e-05","7.73718145532699e-05","7.75006704210244e-05","7.73598296664301e-05","7.73719472660471e-05","7.7325364213672e-05","7.74574505036471e-05","7.74116712981342e-05","7.7445652173913e-05","7.74385703648548e-05","7.73786778754299e-05","7.72838954657136e-05","7.73936983787091e-05","7.74943493703584e-05","7.75316455696202e-05","7.73026315789474e-05","7.7529152221872e-05","7.7493422626166e-05","7.74818401937046e-05","7.74560312666548e-05","7.73405698778833e-05","7.73538467812163e-05","7.73671236845493e-05","7.73804005878823e-05","7.73936774912153e-05","7.74069543945483e-05","7.74067350637558e-05","7.74065157329633e-05","7.74062964021708e-05","7.74060770713783e-05","7.74058577405858e-05","7.73956978194559e-05","7.7385537898326e-05","7.73753779771961e-05","7.73652180560662e-05","7.73550581349363e-05","7.73616620214755e-05","7.73682659080147e-05","7.73748697945539e-05","7.73814736810931e-05","7.73880775676323e-05","7.73860815585023e-05","7.73840855493723e-05","7.73820895402424e-05","7.73800935311124e-05","7.73780975219824e-05","7.73822097177901e-05","7.73863219135977e-05","7.73904341094054e-05","7.7394546305213e-05","7.73986585010207e-05","7.73913427805249e-05","7.7384027060029e-05","7.73767113395332e-05","7.73693956190374e-05","7.73620798985415e-05","7.73671375122801e-05","7.73721951260186e-05","7.73772527397572e-05","7.73823103534958e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05"
"Canada      ","biomass","1A2g_Ind-Comb-other","7.7483099323973e-05","7.73834972210346e-05","7.73558368495077e-05","7.73718145532699e-05","7.75006704210244e-05","7.73598296664301e-05","7.73719472660471e-05","7.7325364213672e-05","7.74574505036471e-05","7.74116712981342e-05","7.7445652173913e-05","7.74385703648548e-05","7.73786778754299e-05","7.72838954657136e-05","7.73936983787091e-05","7.74943493703584e-05","7.75316455696202e-05","7.73026315789474e-05","7.7529152221872e-05","7.7493422626166e-05","7.74818401937046e-05","7.74560312666548e-05","7.73405698778833e-05","7.73538467812163e-05","7.73671236845493e-05","7.73804005878823e-05","7.73936774912153e-05","7.74069543945483e-05","7.74067350637558e-05","7.74065157329633e-05","7.74062964021708e-05","7.74060770713783e-05","7.74058577405858e-05","7.73956978194559e-05","7.7385537898326e-05","7.73753779771961e-05","7.73652180560662e-05","7.73550581349363e-05","7.73616620214755e-05","7.73682659080147e-05","7.73748697945539e-05","7.73814736810931e-05","7.73880775676323e-05","7.73860815585023e-05","7.73840855493723e-05","7.73820895402424e-05","7.73800935311124e-05","7.73780975219824e-05","7.73822097177901e-05","7.73863219135977e-05","7.73904341094054e-05","7.7394546305213e-05","7.73986585010207e-05","7.73913427805249e-05","7.7384027060029e-05","7.73767113395332e-05","7.73693956190374e-05","7.73620798985415e-05","7.73671375122801e-05","7.73721951260186e-05","7.73772527397572e-05","7.73823103534958e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05","7.73873679672343e-05"
