"Region","fuel","X1850","X1855","X1860","X1865","X1870","X1875","X1880","X1885","X1890","X1895","X1900","X1905","X1910","X1915","X1920","X1925","X1930","X1935","X1940","X1945","X1950","X1955","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014"
"Canada      ","biomass","0.000187954281391013","0.000180192382745242","0.000178378481205296","0.000167604069020588","0.000164235315819409","0.000158918859072477","0.000155925873821795","0.000149019429919581","0.000146069333333333","0.000154523874198387","0.000154382193870476","0.000157499890480571","0.000165796231013622","0.000181148343643268","0.000205096908914444","0.000209976182168485","0.000210048309178744","0.00023118801581247","0.000208781388698579","0.000188454861111111","0.000182950628104002","0.000161752004935225","0.000139442268852583","0.000137549155196859","0.000135656041541135","0.00013376292788541","0.000131869814229686","0.000129976700573961","0.000122232710189223","0.000114488719804485","0.000106744729419747","9.90007390350082e-05","9.12567486502699e-05","9.08545519104394e-05","9.04523551706088e-05","9.00501584307782e-05","8.96479616909477e-05","8.92457649511171e-05","8.80907857304219e-05","8.69358065097266e-05","8.57808272890313e-05","8.46258480683361e-05","8.34708688476408e-05","8.30426486456342e-05","8.26144284436276e-05","8.21862082416211e-05","8.17579880396145e-05","8.13297678376079e-05","8.12683214898943e-05","8.12068751421807e-05","8.11454287944671e-05","8.10839824467535e-05","8.10225360990399e-05","8.08658591072217e-05","8.07091821154034e-05","8.05525051235852e-05","8.0395828131767e-05","8.02391511399488e-05","8.0185265093107e-05","8.01313790462652e-05","8.00774929994234e-05","8.00236069525816e-05","7.99697209057399e-05","7.99697209057399e-05","7.99697209057399e-05","7.99697209057399e-05","7.99697209057399e-05","7.99697209057399e-05","7.99697209057399e-05","7.99697209057399e-05","7.99697209057399e-05","7.99697209057399e-05","7.99697209057399e-05","7.99697209057399e-05","7.99697209057399e-05","7.99697209057399e-05","7.99697209057399e-05"
"Canada      ","brown_coal","7.49643027129938e-05","7.49643027129938e-05","7.49643027129938e-05","7.49643027129938e-05","7.49643027129938e-05","7.49643027129938e-05","7.49643027129938e-05","7.49643027129938e-05","7.49643027129938e-05","7.49643027129938e-05","7.49643027129938e-05","7.49643027129938e-05","7.49643027129938e-05","7.49643027129938e-05","7.49643027129938e-05","7.49643027129938e-05","7.49643027129938e-05","7.49643027129938e-05","6.92006819777354e-05","6.56660412757974e-05","6.40462889066241e-05","6.30652070442646e-05","6.2704309063893e-05","6.25439443830456e-05","6.23835797021981e-05","6.22232150213507e-05","6.20628503405033e-05","6.19024856596558e-05","5.36275091426792e-05","4.53525326257027e-05","3.70775561087261e-05","2.88025795917495e-05","2.05276030747729e-05","2.00258196687757e-05","1.95240362627786e-05","1.90222528567815e-05","1.85204694507843e-05","1.80186860447872e-05","1.65263024368042e-05","1.50339188288213e-05","1.35415352208383e-05","1.20491516128553e-05","1.05567680048724e-05","9.37752664846328e-06","8.1982852920542e-06","7.01904393564512e-06","5.83980257923605e-06","4.66056122282697e-06","4.5153164317957e-06","4.37007164076442e-06","4.22482684973315e-06","4.07958205870188e-06","3.9343372676706e-06","3.73941346110129e-06","3.54448965453198e-06","3.34956584796267e-06","3.15464204139336e-06","2.95971823482404e-06","2.87438061531959e-06","2.78904299581513e-06","2.70370537631067e-06","2.61836775680621e-06","2.53303013730175e-06","2.53303013730175e-06","2.53303013730175e-06","2.53303013730175e-06","2.53303013730175e-06","2.53303013730175e-06","2.53303013730175e-06","2.53303013730175e-06","2.53303013730175e-06","2.53303013730175e-06","2.53303013730175e-06","2.53303013730175e-06","2.53303013730175e-06","2.53303013730175e-06","2.53303013730175e-06"
"Canada      ","coal_coke","0.00374064837905237","0.00374064837905237","0.00374064837905237","0.00374064837905237","0.00374064837905237","0.00374064837905237","0.00374064837905237","0.00374064837905237","0.00374064837905237","0.00375","0.00374788970174451","0.00373882712012208","0.00333479116553685","0.0025364337068463","0.00166309702291711","0.000974419235288801","0.000545321051928981","0.000332478703167645","0.000247232165154416","0.000218799392568259","0.000211676340047798","0.000208119458702753","0.000208106267029973","0.000208111664284242","0.000208117061538512","0.000208122458792781","0.000208127856047051","0.000208133253301321","0.000208108351991883","0.000208083450682446","0.000208058549373009","0.000208033648063571","0.000208008746754134","0.000208019900629114","0.000208031054504093","0.000208042208379073","0.000208053362254053","0.000208064516129032","0.000181587935302118","0.000155111354475204","0.00012863477364829","0.000102158192821375","7.56816119944612e-05","7.53597076770857e-05","7.50378033597103e-05","7.47158990423348e-05","7.43939947249594e-05","7.4072090407584e-05","6.8946133697877e-05","6.38201769881701e-05","5.86942202784632e-05","5.35682635687563e-05","4.84423068590494e-05","4.60990152397392e-05","4.3755723620429e-05","4.14124320011189e-05","3.90691403818087e-05","3.67258487624986e-05","3.57873553059385e-05","3.48488618493785e-05","3.39103683928184e-05","3.29718749362583e-05","3.20333814796983e-05","3.20333814796983e-05","3.20333814796983e-05","3.20333814796983e-05","3.20333814796983e-05","3.20333814796983e-05","3.20333814796983e-05","3.20333814796983e-05","3.20333814796983e-05","3.20333814796983e-05","3.20333814796983e-05","3.20333814796983e-05","3.20333814796983e-05","3.20333814796983e-05","3.20333814796983e-05"
"Canada      ","diesel_oil","0.00246520874751491","0.00246520874751491","0.00246520874751491","0.00246520874751491","0.00246520874751491","0.00246520874751491","0.00246520874751491","0.00246520874751491","0.00246520874751491","0.00246520874751491","0.00246520874751491","0.00246520874751491","0.00246520874751491","0.00246520874751491","0.00246520874751491","0.00246520874751491","0.0024644128113879","0.00246819338422392","0.00246607669616519","0.00124747474747475","0.00178174794785128","0.00181828026857267","0.000810282146526515","0.00080644874591392","0.000802615345301325","0.000798781944688729","0.000794948544076134","0.000791115143463539","0.000926817787560237","0.00106252043165694","0.00119822307575363","0.00133392571985033","0.00146962836394703","0.00149565972271096","0.00152169108147489","0.00154772244023882","0.00157375379900275","0.00159978515776668","0.00159904192704106","0.00159829869631545","0.00159755546558984","0.00159681223486422","0.00159606900413861","0.0016050834826976","0.00161409796125659","0.00162311243981558","0.00163212691837457","0.00164114139693356","0.00162785592454316","0.00161457045215275","0.00160128497976235","0.00158799950737194","0.00157471403498154","0.00156944813328781","0.00156418223159408","0.00155891632990035","0.00155365042820662","0.00154838452651289","0.00154583993798355","0.00154329534945422","0.00154075076092488","0.00153820617239554","0.00153566158386621","0.00153566158386621","0.00153566158386621","0.00153566158386621","0.00153566158386621","0.00153566158386621","0.00153566158386621","0.00153566158386621","0.00153566158386621","0.00153566158386621","0.00153566158386621","0.00153566158386621","0.00153566158386621","0.00153566158386621","0.00153566158386621"
"Canada      ","hard_coal","0.000181818181818182","0.000209677419354839","0.000274024024024024","0.000252086811352254","0.000332117897295655","0.00033288642022601","0.000239057919741231","0.000228208710441596","0.000220918489249222","0.000227420648735375","0.000215860761806714","0.00020908542756094","0.000238995708082477","0.000250535249286759","0.000250623593626392","0.000256346948424062","0.000240315471852354","0.000274251975426113","0.000236815034037752","0.000240583600836558","0.00026073015476664","0.000293833133582065","0.000218301451708742","0.000205301475147455","0.000192301498586168","0.000179301522024882","0.000166301545463595","0.000153301568902308","0.000132571518872529","0.000111841468842751","9.11114188129722e-05","7.03813687831937e-05","4.96513187534153e-05","4.20058714791553e-05","3.43604242048953e-05","2.67149769306352e-05","1.90695296563752e-05","1.14240823821152e-05","1.41461991590745e-05","1.68683159360337e-05","1.9590432712993e-05","2.23125494899523e-05","2.50346662669115e-05","2.3825881337225e-05","2.26170964075384e-05","2.14083114778519e-05","2.01995265481654e-05","1.89907416184788e-05","1.77753379570579e-05","1.65599342956369e-05","1.53445306342159e-05","1.41291269727949e-05","1.29137233113739e-05","1.22847011509764e-05","1.16556789905788e-05","1.10266568301813e-05","1.03976346697838e-05","9.76861250938621e-06","9.17083376937206e-06","8.5730550293579e-06","7.97527628934375e-06","7.37749754932959e-06","6.77971880931544e-06","6.77971880931544e-06","6.77971880931544e-06","6.77971880931544e-06","6.77971880931544e-06","6.77971880931544e-06","6.77971880931544e-06","6.77971880931544e-06","6.77971880931544e-06","6.77971880931544e-06","6.77971880931544e-06","6.77971880931544e-06","6.77971880931544e-06","6.77971880931544e-06","6.77971880931544e-06"
"Canada      ","heavy_oil","9.67741935483871e-05","9.67741935483871e-05","9.67741935483871e-05","9.67741935483871e-05","9.67741935483871e-05","9.67741935483871e-05","9.67741935483871e-05","9.67741935483871e-05","9.67741935483871e-05","8.86917960088692e-05","8.9086859688196e-05","0.000113207547169811","0.00019903782662013","0.000119531731361676","0.00019916936975172","0.000327654405581337","0.000161359587007173","0.000148055229194088","0.000161048989352464","0.000270287591123929","0.000114209612978732","0.000100117181981123","9.69937969496927e-05","9.66433081877568e-05","9.62928194258209e-05","9.5942330663885e-05","9.55918419019491e-05","9.52413531400132e-05","9.55726416400994e-05","9.59039301401856e-05","9.62352186402718e-05","9.6566507140358e-05","9.68977956404442e-05","9.66051825571756e-05","9.6312569473907e-05","9.60199563906385e-05","9.57273433073699e-05","9.54347302241013e-05","9.50091881999835e-05","9.45836461758657e-05","9.41581041517479e-05","9.37325621276301e-05","9.33070201035124e-05","9.35431642937434e-05","9.37793084839744e-05","9.40154526742054e-05","9.42515968644365e-05","9.44877410546675e-05","9.43324411242617e-05","9.41771411938559e-05","9.402184126345e-05","9.38665413330442e-05","9.37112414026384e-05","9.36188410964718e-05","9.35264407903052e-05","9.34340404841386e-05","9.3341640177972e-05","9.32492398718054e-05","9.35358066835778e-05","9.38223734953502e-05","9.41089403071225e-05","9.43955071188949e-05","9.46820739306673e-05","9.46820739306673e-05","9.46820739306673e-05","9.46820739306673e-05","9.46820739306673e-05","9.46820739306673e-05","9.46820739306673e-05","9.46820739306673e-05","9.46820739306673e-05","9.46820739306673e-05","9.46820739306673e-05","9.46820739306673e-05","9.46820739306673e-05","9.46820739306673e-05","9.46820739306673e-05"
"Canada      ","light_oil","0.000451127819548872","0.000451127819548872","0.000451127819548872","0.000451127819548872","0.000446735395189003","0.000431372549019608","0.000442260442260442","0.000440677966101695","0.000429292929292929","0.000426470588235294","0.000436817472698908","0.000428380187416332","0.00043046357615894","0.000435435435435436","0.000434476279943635","0.0004355871886121","0.000435440679939457","0.000435043504350435","0.0004346942232763","0.000434875578007644","0.000433506280720917","0.000434573615809151","0.000430707946047942","0.000430010570585485","0.000429313195123028","0.000428615819660571","0.000427918444198114","0.000427221068735657","0.000401677768919043","0.000376134469102428","0.000350591169285813","0.000325047869469198","0.000299504569652583","0.00027159008800462","0.000243675606356656","0.000215761124708693","0.000187846643060729","0.000159932161412766","0.000156159621720445","0.000152387082028124","0.000148614542335803","0.000144842002643482","0.000141069462951162","0.000142261342856685","0.000143453222762208","0.000144645102667731","0.000145836982573254","0.000147028862478778","0.000142214692521162","0.000137400522563546","0.00013258635260593","0.000127772182648314","0.000122958012690698","0.000114297255050382","0.000105636497410067","9.69757397697512e-05","8.83149821294356e-05","7.965422448912e-05","7.12165224312152e-05","6.27788203733104e-05","5.43411183154057e-05","4.59034162575009e-05","3.74657141995961e-05","3.74657141995961e-05","3.74657141995961e-05","3.74657141995961e-05","3.74657141995961e-05","3.74657141995961e-05","3.74657141995961e-05","3.74657141995961e-05","3.74657141995961e-05","3.74657141995961e-05","3.74657141995961e-05","3.74657141995961e-05","3.74657141995961e-05","3.74657141995961e-05","3.74657141995961e-05"
"Central Amer","biomass","0.000753069950118489","0.000742248958815363","0.000729566916883144","0.000730636180937634","0.000713496636451907","0.000688361008648175","0.000667351456880547","0.000646864757944586","0.000628626192250939","0.000611361641981157","0.000590220384281561","0.00056385150926222","0.000549884632024227","0.000563569200350026","0.000553168457657588","0.000536260413875936","0.000533679504933523","0.000534760587582213","0.000538277632662634","0.000537322303222554","0.000543553742292546","0.00055257835447523","0.000555571127744832","0.000555120803325081","0.000554670478905331","0.00055422015448558","0.000553769830065829","0.000553319505646079","0.000545996370241982","0.000538673234837885","0.000531350099433787","0.00052402696402969","0.000516703828625593","0.00051603475133599","0.000515365674046386","0.000514696596756783","0.000514027519467179","0.000513358442177576","0.000519774886510092","0.000526191330842608","0.000532607775175124","0.00053902421950764","0.000545440663840156","0.000545470859034418","0.00054550105422868","0.000545531249422942","0.000545561444617204","0.000545591639811466","0.000541705333243654","0.000537819026675843","0.000533932720108031","0.000530046413540219","0.000526160106972407","0.000530554535593872","0.000534948964215337","0.000539343392836802","0.000543737821458267","0.000548132250079732","0.000551491675642612","0.000554851101205491","0.000558210526768371","0.00056156995233125","0.00056492937789413","0.00056492937789413","0.00056492937789413","0.00056492937789413","0.00056492937789413","0.00056492937789413","0.00056492937789413","0.00056492937789413","0.00056492937789413","0.00056492937789413","0.00056492937789413","0.00056492937789413","0.00056492937789413","0.00056492937789413","0.00056492937789413"
"Central Amer","coal_coke","0.00375294117647059","0.00375294117647059","0.00375294117647059","0.00375294117647059","0.00375294117647059","0.00375294117647059","0.00375294117647059","0.00375294117647059","0.00375294117647059","0.00375294117647059","0.00375294117647059","0.00375294117647059","0.00375294117647059","0.00374384236453202","0.00374193548387097","0.00374301675977654","0.00375118708452042","0.00374781085814361","0.0037508698677801","0.00374923171481254","0.00197571090047393","0.00178745567375887","0.00134693287037037","0.00125697922054513","0.00116702557071989","0.00107707192089466","0.000987118271069419","0.000897164621244181","0.000836779316042964","0.000776394010841747","0.00071600870564053","0.000655623400439312","0.000595238095238095","0.000566101570121671","0.000536965045005246","0.000507828519888821","0.000478691994772397","0.000449555469655972","0.000438889658743646","0.000428223847831319","0.000417558036918993","0.000406892226006666","0.00039622641509434","0.000393377338608665","0.000390528262122989","0.000387679185637314","0.000384830109151639","0.000381981032665964","0.000381294168693325","0.000380607304720686","0.000379920440748047","0.000379233576775407","0.000378546712802768","0.000331824484001394","0.00028510225520002","0.000238380026398646","0.000191657797597272","0.000144935568795899","0.000128814569963056","0.000112693571130213","9.65725722973698e-05","8.04515734645269e-05","6.4330574631684e-05","6.4330574631684e-05","6.4330574631684e-05","6.4330574631684e-05","6.4330574631684e-05","6.4330574631684e-05","6.4330574631684e-05","6.4330574631684e-05","6.4330574631684e-05","6.4330574631684e-05","6.4330574631684e-05","6.4330574631684e-05","6.4330574631684e-05","6.4330574631684e-05","6.4330574631684e-05"
"Central Amer","diesel_oil","0.0019840338107537","0.0019840338107537","0.0019840338107537","0.0019840338107537","0.0019840338107537","0.0019840338107537","0.0019840338107537","0.0019840338107537","0.0019840338107537","0.0019840338107537","0.0019840338107537","0.0019840338107537","0.0019840338107537","0.0019840338107537","0.0019840338107537","0.0019840338107537","0.00198447893569845","0.00206543556804496","0.00210378681626928","0.00198447661002727","0.00108141245708681","0.00127817472645059","0.00150043005012308","0.00152748844144647","0.00155454683276985","0.00158160522409323","0.00160866361541662","0.00163572200674","0.00167592771814765","0.00171613342955529","0.00175633914096293","0.00179654485237058","0.00183675056377822","0.00176544912148151","0.00169414767918481","0.0016228462368881","0.00155154479459139","0.00148024335229468","0.00162129083000919","0.00176233830772371","0.00190338578543822","0.00204443326315273","0.00218548074086724","0.00219494788411424","0.00220441502736124","0.00221388217060824","0.00222334931385524","0.00223281645710223","0.00221403627201851","0.00219525608693479","0.00217647590185106","0.00215769571676734","0.00213891553168361","0.00213930388557357","0.00213969223946352","0.00214008059335348","0.00214046894724343","0.00214085730113339","0.00211669636677812","0.00209253543242285","0.00206837449806758","0.00204421356371232","0.00202005262935705","0.00202005262935705","0.00202005262935705","0.00202005262935705","0.00202005262935705","0.00202005262935705","0.00202005262935705","0.00202005262935705","0.00202005262935705","0.00202005262935705","0.00202005262935705","0.00202005262935705","0.00202005262935705","0.00202005262935705","0.00202005262935705"
