"iso","sector","fuel","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014"
"ben","1A2a_Ind-Comb-Iron-steel","heavy_oil","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.21963824289406e-05","9.13695090439277e-05","9.05426356589147e-05","8.97157622739018e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05"
"ben","1A2b_Ind-Comb-Non-ferrous-metals","heavy_oil","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.21963824289406e-05","9.13695090439277e-05","9.05426356589147e-05","8.97157622739018e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05"
"ben","1A2c_Ind-Comb-Chemicals","heavy_oil","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.21963824289406e-05","9.13695090439277e-05","9.05426356589147e-05","8.97157622739018e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05"
"ben","1A2d_Ind-Comb-Pulp-paper","heavy_oil","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.21963824289406e-05","9.13695090439277e-05","9.05426356589147e-05","8.97157622739018e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05"
"ben","1A2e_Ind-Comb-Food-tobacco","heavy_oil","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.21963824289406e-05","9.13695090439277e-05","9.05426356589147e-05","8.97157622739018e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05"
"ben","1A2f_Ind-Comb-Non-metalic-minerals","heavy_oil","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.21963824289406e-05","9.13695090439277e-05","9.05426356589147e-05","8.97157622739018e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05"
"ben","1A2g_Ind-Comb-Construction","heavy_oil","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.21963824289406e-05","9.13695090439277e-05","9.05426356589147e-05","8.97157622739018e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05"
"ben","1A2g_Ind-Comb-machinery","heavy_oil","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.21963824289406e-05","9.13695090439277e-05","9.05426356589147e-05","8.97157622739018e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05"
"ben","1A2g_Ind-Comb-mining-quarying","heavy_oil","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.21963824289406e-05","9.13695090439277e-05","9.05426356589147e-05","8.97157622739018e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05"
"ben","1A2g_Ind-Comb-other","heavy_oil","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.21963824289406e-05","9.13695090439277e-05","9.05426356589147e-05","8.97157622739018e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05"
"ben","1A2g_Ind-Comb-textile-leather","heavy_oil","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.21963824289406e-05","9.13695090439277e-05","9.05426356589147e-05","8.97157622739018e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05"
"ben","1A2g_Ind-Comb-transpequip","heavy_oil","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.21963824289406e-05","9.13695090439277e-05","9.05426356589147e-05","8.97157622739018e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05"
"ben","1A2g_Ind-Comb-wood-products","heavy_oil","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.30232558139535e-05","9.21963824289406e-05","9.13695090439277e-05","9.05426356589147e-05","8.97157622739018e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05","8.88888888888889e-05"
"bgd","1A1a_Electricity-autoproducer","hard_coal","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06"
"bgd","1A1a_Electricity-public","hard_coal","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06"
"bgd","1A1a_Heat-production","hard_coal","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06","8.7527352297593e-06"
"bgr","1A2a_Ind-Comb-Iron-steel","coal_coke","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.10674968500244e-06","3.05892523751276e-06","3.01110079002308e-06","2.96327634253341e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06"
"bgr","1A2b_Ind-Comb-Non-ferrous-metals","coal_coke","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.10674968500244e-06","3.05892523751276e-06","3.01110079002308e-06","2.96327634253341e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06"
"bgr","1A2c_Ind-Comb-Chemicals","coal_coke","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.10674968500244e-06","3.05892523751276e-06","3.01110079002308e-06","2.96327634253341e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06"
"bgr","1A2d_Ind-Comb-Pulp-paper","coal_coke","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.10674968500244e-06","3.05892523751276e-06","3.01110079002308e-06","2.96327634253341e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06"
"bgr","1A2e_Ind-Comb-Food-tobacco","coal_coke","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.10674968500244e-06","3.05892523751276e-06","3.01110079002308e-06","2.96327634253341e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06"
"bgr","1A2f_Ind-Comb-Non-metalic-minerals","coal_coke","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.10674968500244e-06","3.05892523751276e-06","3.01110079002308e-06","2.96327634253341e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06"
"bgr","1A2g_Ind-Comb-Construction","coal_coke","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.10674968500244e-06","3.05892523751276e-06","3.01110079002308e-06","2.96327634253341e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06"
"bgr","1A2g_Ind-Comb-machinery","coal_coke","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.10674968500244e-06","3.05892523751276e-06","3.01110079002308e-06","2.96327634253341e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06"
"bgr","1A2g_Ind-Comb-mining-quarying","coal_coke","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.10674968500244e-06","3.05892523751276e-06","3.01110079002308e-06","2.96327634253341e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06"
"bgr","1A2g_Ind-Comb-other","coal_coke","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.10674968500244e-06","3.05892523751276e-06","3.01110079002308e-06","2.96327634253341e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06"
"bgr","1A2g_Ind-Comb-textile-leather","coal_coke","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.10674968500244e-06","3.05892523751276e-06","3.01110079002308e-06","2.96327634253341e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06"
"bgr","1A2g_Ind-Comb-transpequip","coal_coke","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.10674968500244e-06","3.05892523751276e-06","3.01110079002308e-06","2.96327634253341e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06"
"bgr","1A2g_Ind-Comb-wood-products","coal_coke","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.15457413249211e-06","3.10674968500244e-06","3.05892523751276e-06","3.01110079002308e-06","2.96327634253341e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06","2.91545189504373e-06"
"bih","1A1bc_Other-transformation","hard_coal","0.00020777027027027","0.00020777027027027","0.00020777027027027","0.00020777027027027","0.00020777027027027","0.00020781491115912","0.00020785955204797","0.000207904192936819","0.000207948833825669","0.000207993474714519","0.000207993474714519","0.000207993474714519","0.000207993474714519","0.000207993474714519"
"bol","1A4b_Residential","heavy_oil","0.000162162162162162","0.000162162162162162","0.000162162162162162","0.000162162162162162","0.000162162162162162","0.000161588136809376","0.000161014111456589","0.000160440086103803","0.000159866060751017","0.00015929203539823","0.00015929203539823","0.00015929203539823","0.00015929203539823","0.00015929203539823"
"che","1A4b_Residential","brown_coal","0.000153846153846154","0.000153846153846154","0.000153846153846154","0.000153846153846154","0.000153846153846154","0.000153846153846154","0.000153846153846154","0.000153846153846154","0.000153846153846154","0.000153846153846154","0.000153846153846154","0.000153846153846154","0.000153846153846154","0.000153846153846154"
"che","1A2a_Ind-Comb-Iron-steel","diesel_oil","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193108273241214","0.00193132175804697","0.0019315607836818","0.00193179980931663","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146"
"che","1A2b_Ind-Comb-Non-ferrous-metals","diesel_oil","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193108273241214","0.00193132175804697","0.0019315607836818","0.00193179980931663","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146"
"che","1A2c_Ind-Comb-Chemicals","diesel_oil","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193108273241214","0.00193132175804697","0.0019315607836818","0.00193179980931663","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146"
"che","1A2d_Ind-Comb-Pulp-paper","diesel_oil","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193108273241214","0.00193132175804697","0.0019315607836818","0.00193179980931663","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146"
"che","1A2e_Ind-Comb-Food-tobacco","diesel_oil","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193108273241214","0.00193132175804697","0.0019315607836818","0.00193179980931663","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146"
"che","1A2f_Ind-Comb-Non-metalic-minerals","diesel_oil","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193108273241214","0.00193132175804697","0.0019315607836818","0.00193179980931663","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146"
"che","1A2g_Ind-Comb-Construction","diesel_oil","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193108273241214","0.00193132175804697","0.0019315607836818","0.00193179980931663","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146"
"che","1A2g_Ind-Comb-machinery","diesel_oil","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193108273241214","0.00193132175804697","0.0019315607836818","0.00193179980931663","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146"
"che","1A2g_Ind-Comb-mining-quarying","diesel_oil","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193108273241214","0.00193132175804697","0.0019315607836818","0.00193179980931663","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146"
"che","1A2g_Ind-Comb-other","diesel_oil","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193108273241214","0.00193132175804697","0.0019315607836818","0.00193179980931663","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146"
"che","1A2g_Ind-Comb-textile-leather","diesel_oil","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193108273241214","0.00193132175804697","0.0019315607836818","0.00193179980931663","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146"
"che","1A2g_Ind-Comb-transpequip","diesel_oil","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193108273241214","0.00193132175804697","0.0019315607836818","0.00193179980931663","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146"
"che","1A2g_Ind-Comb-wood-products","diesel_oil","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193084370677732","0.00193108273241214","0.00193132175804697","0.0019315607836818","0.00193179980931663","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146","0.00193203883495146"
