Data-Type,Emission,Region,Sector,Start-Year,End-Year,Source/Comment
Emissions,CO,Canada,All,1990,2022,January 2025 - https://data-donnees.az.ec.gc.ca/data/substances/monitor/canada-s-air-pollutant-emissions-inventory/
