"Source","Sector","SubSector","2009","2010","2011","2012","2013","2014","2015"
"Ore and Mineral Industries","","","NaN","NaN","NaN","NaN","826.62","NaN","649.84"
"Ore and Mineral Industries","Aluminium Industry","","NaN","NaN","NaN","NaN","60.97","54.15","43.22"
"Ore and Mineral Industries","Aluminium Industry","Alumina (Bauxite Refining)","0","0","0","0","1.1","1.03","1"
"Ore and Mineral Industries","Aluminium Industry","Primary Aluminium Smelting and Refining","0","0","0","0","59.87","53.12","42.22"
"Ore and Mineral Industries","Asphalt Paving Industry","","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Cement and Concrete Industry","","NaN","NaN","NaN","NaN","14.290000000000001","14.920000000000002","19.110000000000003"
"Ore and Mineral Industries","Cement and Concrete Industry","Cement Manufacturing","0","0","0","0","12.39","12.74","16.98"
"Ore and Mineral Industries","Cement and Concrete Industry","Concrete Batching and Products","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Cement and Concrete Industry","Gypsum Product Manufacturing","0","0","0","0","0.76","0.89","0.85"
"Ore and Mineral Industries","Cement and Concrete Industry","Lime Manufacturing","0","0","0","0","1.14","1.29","1.28"
"Ore and Mineral Industries","Foundries","","NaN","NaN","NaN","NaN","0.06","NaN","0.07"
"Ore and Mineral Industries","Foundries","Die Casting","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Foundries","Ferrous Foundries","0","0","0","0","0.06","0.08","0.07"
"Ore and Mineral Industries","Iron and Steel Industry","","NaN","NaN","NaN","NaN","136.14","143.13000000000002","139.60999999999999"
"Ore and Mineral Industries","Iron and Steel Industry","Primary (Blast furnace and DRI)","0","0","0","0","133.66","140.11","137.13"
"Ore and Mineral Industries","Iron and Steel Industry","Secondary (Electric Arc Furnaces)","0","0","0","0","2.48","3.02","2.48"
"Ore and Mineral Industries","Iron Ore Pelletizing","","NaN","NaN","NaN","NaN","6.31","6.57","7.07"
"Ore and Mineral Industries","Iron Ore Pelletizing","Iron Ore Pelletizing","0","0","0","0","6.31","6.57","7.07"
"Ore and Mineral Industries","Mineral Products Industry","","0","0","0","0","0","0","0"
"Ore and Mineral Industries","Mining and Rock Quarrying","","NaN","NaN","NaN","NaN","603.47","532.79","434.15"
"Ore and Mineral Industries","Mining and Rock Quarrying","Coal Mining Industry","0","0","0","0","45.84","37.16","8.08"
"Ore and Mineral Industries","Mining and Rock Quarrying","Iron Ore Mining","0","0","0","0","79.58","43.39","19.14"
"Ore and Mineral Industries","Mining and Rock Quarrying","Limestone","0","0","0","0","0.29","1.61","0.61"
"Ore and Mineral Industries","Mining and Rock Quarrying","Metal Mining","0","0","0","0","148.51","117.04","106.13"
"Ore and Mineral Industries","Mining and Rock Quarrying","Potash","0","0","0","0","94.66","99.55","77.49"
"Ore and Mineral Industries","Mining and Rock Quarrying","Rock, Sand and Gravel","0","0","0","0","4.9","5.85","9.95"
"Ore and Mineral Industries","Mining and Rock Quarrying","Other (Mining and Rock Quarrying)","0","0","0","0","229.69","228.19","212.75"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","","NaN","NaN","NaN","NaN","5.38","6.26","6.61"
"Ore and Mineral Industries","Non-Ferrous Refining and Smelting Industry","Primary Ni, Cu, Zn, Pb","0","0","0","0","5.38","6.26","6.61"
"Oil and Gas Industry","","","NaN","NaN","NaN","NaN","2567.68","2936.36","2748.16"
"Oil and Gas Industry","Downstream Oil and Gas Industry","","NaN","NaN","NaN","NaN","0.82","0.74","0.7"
"Oil and Gas Industry","Downstream Oil and Gas Industry","Natural Gas Distribution","0","0","0","0","0.82","0.74","0.7"
"Oil and Gas Industry","Upstream Oil and Gas Industry","","NaN","NaN","NaN","NaN","2566.8599999999997","2935.62","2747.46"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Disposal and Waste Treatment","0","0","0","0","0.12","0.13","0.13"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Heavy Crude Oil Cold Production","0","0","0","0","101.89","99.58","102.16"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Light/Medium Crude Oil Production","0","0","0","0","151.41","153.93","153.22"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Production and Processing","0","0","0","0","531.04","538.69","535.62"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Natural Gas Transmission and Storage","0","0","0","0","33.75","31.84","32.3"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands In-Situ Extraction","0","0","0","0","139.33","115.87","116.41"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Oil Sands Mining, Extraction and Upgrading","0","0","0","0","200.71","310.61","253.56"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Petroleum Liquids Storage","0","0","0","0","3.44","3.09","3.05"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Petroleum Liquids Transportation","0","0","0","0","3.86","3.88","3.94"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Well Drilling/Servicing/Testing","0","0","0","0","2.99","2.93","1.33"
"Oil and Gas Industry","Upstream Oil and Gas Industry","Flaring","0","0","0","0","1398.32","1675.07","1545.74"
"Electric Power Generation (Utilities)","","","NaN","NaN","NaN","NaN","214.58000000000004","235.33","245.27999999999997"
"Electric Power Generation (Utilities)","Coal","","NaN","NaN","NaN","NaN","37.4","41.86","39.38"
"Electric Power Generation (Utilities)","Coal","Coal","0","0","0","0","37.4","41.86","39.38"
"Electric Power Generation (Utilities)","Diesel","","NaN","NaN","NaN","NaN","134.18","147.56","159.95"
"Electric Power Generation (Utilities)","Diesel","Diesel","0","0","0","0","134.18","147.56","159.95"
"Electric Power Generation (Utilities)","Natural Gas","","NaN","NaN","NaN","NaN","12.43","10.58","10.51"
"Electric Power Generation (Utilities)","Natural Gas","Natural Gas","0","0","0","0","12.43","10.58","10.51"
"Electric Power Generation (Utilities)","Landfill Gas","","NaN","NaN","NaN","NaN","6.05","6.82","6.45"
"Electric Power Generation (Utilities)","Landfill Gas","Landfill Gas","0","0","0","0","6.05","6.82","6.45"
"Electric Power Generation (Utilities)","Other (Electric Power Generation)","","NaN","NaN","NaN","NaN","24.52","28.51","28.99"
"Electric Power Generation (Utilities)","Other (Electric Power Generation)","Other (Electric Power Generation)","0","0","0","0","24.52","28.51","28.99"
"Electric Power Generation (Utilities)","Hydroelectricity","","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Nuclear","","0","0","0","0","0","0","0"
"Electric Power Generation (Utilities)","Solid Biomass","","0","0","0","0","0","0","0"
"Manufacturing","","","NaN","NaN","NaN","NaN","554.36","447.58000000000004","473.01"
"Manufacturing","Abrasives Manufacturing","","0","0","0","0","0","0","0"
"Manufacturing","Bakeries","","0","0","0","0","0","0","0"
"Manufacturing","Biofuel Production","","0","0","0","0","0","0","0"
"Manufacturing","Chemicals Industry","","0","0","0","0","0","0","0"
"Manufacturing","Electronics","","0","0","0","0","0","0","0"
"Manufacturing","Food Preparation","","0","0","0","0","0","0","0"
"Manufacturing","Glass Manufacturing","","0","0","0","0","0","0","0"
"Manufacturing","Grain Industry","","0","0","0","0","0","0","0"
"Manufacturing","Metal Fabrication","","0","0","0","0","0","0","0"
"Manufacturing","Plastics Manufacturing","","0","0","0","0","0","0","0"
"Manufacturing","Pulp and Paper Industry","","NaN","NaN","NaN","NaN","289.91","252.74","230.95"
"Manufacturing","Pulp and Paper Industry","Pulp and Paper Product Manufacturing","0","0","0","0","289.91","252.74","230.95"
"Manufacturing","Textiles","","0","0","0","0","0","0","0"
"Manufacturing","Vehicle Manufacturing (Engines, Parts, Assembly, Painting)","","0","0","0","0","0","0","0"
"Manufacturing","Wood Products","","NaN","NaN","NaN","NaN","264.45","194.83999999999997","242.06"
"Manufacturing","Wood Products","Panel Board Mills","0","0","0","0","209.56","145.7","193.49"
"Manufacturing","Wood Products","Sawmills","0","0","0","0","37.16","36.85","37.83"
"Manufacturing","Wood Products","Other (Wood Products)","0","0","0","0","17.73","12.29","10.74"
"Manufacturing","Other (Manufacturing)","","0","0","0","0","0","0","0"
"Transportation and Mobile Equipment","","","NaN","NaN","NaN","NaN","23803.44","21747.61","20874.19"
"Transportation and Mobile Equipment","Air Transportation (LTO)","","NaN","NaN","NaN","NaN","234.1","215.66","212.7"
"Transportation and Mobile Equipment","Air Transportation (LTO)","Air Transportation (LTO)","0","0","0","0","234.1","215.66","212.7"
"Transportation and Mobile Equipment","Domestic Marine Navigation, Fishing and Military","","NaN","NaN","NaN","NaN","824.86","718.57","612.27"
"Transportation and Mobile Equipment","Domestic Marine Navigation, Fishing and Military","Domestic Marine Navigation, Fishing and Military","0","0","0","0","824.86","718.57","612.27"
"Transportation and Mobile Equipment","Heavy-duty Diesel Vehicles","","0","0","0","0","0","0","0"
"Transportation and Mobile Equipment","Heavy-duty Gasoline Vehicles","","0","0","0","0","0","0","0"
"Transportation and Mobile Equipment","Heavy-duty LPG/NG Vehicles","","0","0","0","0","0","0","0"
"Transportation and Mobile Equipment","Light-duty Diesel Trucks","","0","0","0","0","0","0","0"
"Transportation and Mobile Equipment","Light-duty Diesel Vehicles","","0","0","0","0","0","0","0"
"Transportation and Mobile Equipment","Light-duty Gasoline Trucks","","0","0","0","0","0","0","0"
"Transportation and Mobile Equipment","Light-duty Gasoline Vehicles","","0","0","0","0","0","0","0"
"Transportation and Mobile Equipment","Light-duty LPG/NG Trucks","","0","0","0","0","0","0","0"
"Transportation and Mobile Equipment","Light-duty LPG/NG Vehicles","","0","0","0","0","0","0","0"
"Transportation and Mobile Equipment","Motorcycles","","0","0","0","0","0","0","0"
"Transportation and Mobile Equipment","Off-road Diesel Vehicles and Equipment","","0","0","0","0","0","0","0"
"Transportation and Mobile Equipment","Off-road Gasoline/LPG/NG vehicles and Equipment","","0","0","0","0","0","0","0"
